tag	map	seed	seat	ours	cond	turn	arm	ourcore_dmg	ourcore_heal	ourcore_hp_calc	oppcore_dmg	oppcore_heal	oppcore_hp_calc	heal_back	heal_back_ours	opp_harv_built	opp_belt_built	opp_harv_killed	opp_belt_killed	opp_eco_killed	fwd_gun_n	fwd_gun_first	gun_n	fwd_sent_n	fwd_sent_first	fwd_laun_n	fwd_laun_first	collar_bar_n	unknown_deltas
glacierkeep_s2_B	glacierkeep	2	B	US	Core destroyed	185	parent	0	0	500	504	0	-4	0.0		4	25	0	2	2	1	36	1	1	84	3	5	13	
glacierkeep_s3_A	glacierkeep	3	A	US	Core destroyed	174	parent	198	180	482	504	0	-4	0.0	0.9091	2	18	0	0	0	0		1	1	104	2	5	19	
glacierkeep_s3_B	glacierkeep	3	B	US	Titanium collected (tiebreak)	1000	parent	0	0	500	3114	3114	500	1.0		4	15	0	0	0	0		0	2	64	2	5	76	
midgard_s1_A	midgard	1	A	US	Titanium collected (tiebreak)	1000	parent	0	0	500	954	954	500	1.0		8	38	2	4	6	1	48	3	1	58	0		10	
midgard_s1_B	midgard	1	B	OPP	Core destroyed	172	parent	1458	952	-6	1044	840	296	0.8046	0.6529	8	22	3	3	6	3	34	3	1	56	0		6	
midgard_s2_A	midgard	2	A	US	Core destroyed	212	parent	0	0	500	504	0	-4	0.0		9	42	2	9	11	2	34	3	1	156	0		10	
midgard_s2_B	midgard	2	B	OPP	Core destroyed	373	parent	504	0	-4	0	0	500		0.0	9	42	5	19	24	2	42	4	0		0		9	
midgard_s3_A	midgard	3	A	US	Core destroyed	184	parent	0	0	500	504	0	-4	0.0		7	42	0	4	4	0		1	2	136	0		8	
midgard_s3_B	midgard	3	B	US	Core destroyed	196	parent	864	858	494	504	0	-4	0.0	0.9931	7	35	2	9	11	2	40	3	1	140	0		9	
nordkap_s1_A	nordkap	1	A	OPP	Core destroyed	293	parent	504	0	-4	0	0	500		0.0	4	10	2	2	4	1	62	2	0		3	1	10	
nordkap_s1_B	nordkap	1	B	US	Core destroyed	280	parent	54	54	500	504	0	-4	0.0	1.0	7	34	2	6	8	2	16	4	1	224	3	1	21	
nordkap_s2_A	nordkap	2	A	OPP	Core destroyed	245	parent	504	0	-4	0	0	500		0.0	7	31	0	1	1	0		1	0		3	1	10	
nordkap_s2_B	nordkap	2	B	US	Core destroyed	336	parent	522	522	500	2088	1588	0	0.7605	1.0	2	6	1	5	6	1	20	2	1	104	3	1	14	
nordkap_s3_A	nordkap	3	A	OPP	Core destroyed	651	parent	540	32	-8	0	0	500		0.0593	17	73	1	0	1	1	12	1	0		3	1	10	
nordkap_s3_B	nordkap	3	B	OPP	Core destroyed	278	parent	504	0	-4	0	0	500		0.0	12	60	0	7	7	2	42	2	0		3	1	8	
yulerune_s1_A	yulerune	1	A	US	Core destroyed	183	parent	0	0	500	504	0	-4	0.0		7	30	2	4	6	1	28	1	1	127	0		9	
yulerune_s1_B	yulerune	1	B	US	Core destroyed	243	parent	0	0	500	756	248	-8	0.328		4	19	0	4	4	1	19	1	1	159	1	242	8	
yulerune_s2_A	yulerune	2	A	US	Core destroyed	573	parent	288	0	212	504	0	-4	0.0	0.0	5	21	2	7	9	2	19	3	1	476	0		11	
yulerune_s2_B	yulerune	2	B	OPP	Core destroyed	166	parent	504	0	-4	54	0	446	0.0	0.0	7	38	1	7	8	2	19	2	1	160	0		8	
yulerune_s3_A	yulerune	3	A	OPP	Titanium collected (tiebreak)	1000	parent	486	0	14	0	0	500		0.0	10	60	3	10	13	1	19	1	0		0		9	
yulerune_s3_B	yulerune	3	B	OPP	Core destroyed	194	parent	648	144	-4	1080	624	44	0.5778	0.2222	8	39	3	1	4	1	19	2	2	110	0		20	
atoll_s28_A	atoll	28	A	US	Core destroyed	558	parent	90	90	500	630	126	-4	0.2	1.0	6	21	3	9	12	3	265	6	3	224	4	3	16	
atoll_s28_B	atoll	28	B	US	Core destroyed	196	parent	0	0	500	882	376	-6	0.4263		3	12	0	1	1	0		2	1	98	2	3	34	
atoll_s29_A	atoll	29	A	US	Core destroyed	188	parent	756	756	500	612	108	-4	0.1765	1.0	2	2	1	2	3	1	114	1	1	67	3	3	9	
atoll_s29_B	atoll	29	B	OPP	Core destroyed	843	parent	5202	4702	0	0	0	500		0.9039	5	27	0	13	13	1	54	2	0		4	3	7	
atoll_s30_A	atoll	30	A	US	Core destroyed	158	parent	504	504	500	828	328	0	0.3961	1.0	3	17	0	7	7	1	32	1	1	66	3	3	6	
atoll_s30_B	atoll	30	B	OPP	Core destroyed	642	parent	504	0	-4	162	162	500	1.0	0.0	3	16	0	1	1	0		1	2	81	4	3	15	
drakkarfjord_s28_A	drakkarfjord	28	A	US	Core destroyed	240	parent	0	0	500	504	0	-4	0.0		3	25	0	3	3	1	68	2	2	192	1	9	30	
drakkarfjord_s28_B	drakkarfjord	28	B	US	Core destroyed	712	parent	0	0	500	3132	2632	0	0.8404		10	117	1	14	15	2	135	2	3	192	8	9	50	
drakkarfjord_s29_A	drakkarfjord	29	A	OPP	Core destroyed	684	parent	756	256	0	72	72	500	1.0	0.3386	9	136	1	28	29	2	61	6	1	331	4	9	12	
drakkarfjord_s29_B	drakkarfjord	29	B	US	Titanium collected (tiebreak)	1000	parent	0	0	500	720	660	440	0.9167		5	19	0	1	1	0		1	1	92	2	9	85	
drakkarfjord_s30_A	drakkarfjord	30	A	OPP	Core destroyed	676	parent	504	0	-4	0	0	500		0.0	11	120	2	7	9	1	118	3	0		4	9	10	
drakkarfjord_s30_B	drakkarfjord	30	B	US	Titanium collected (tiebreak)	1000	parent	0	0	500	2412	2304	392	0.9552		7	48	0	3	3	0		0	1	71	2	9	72	
glacierkeep_s28_A	glacierkeep	28	A	US	Core destroyed	329	parent	0	0	500	504	0	-4	0.0		3	30	0	6	6	1	36	1	1	148	2	5	40	
glacierkeep_s28_B	glacierkeep	28	B	US	Core destroyed	209	parent	0	0	500	504	0	-4	0.0		5	23	0	2	2	1	40	1	1	104	2	5	12	
glacierkeep_s29_A	glacierkeep	29	A	US	Core destroyed	174	parent	198	180	482	504	0	-4	0.0	0.9091	2	18	0	0	0	0		1	1	104	2	5	19	
glacierkeep_s29_B	glacierkeep	29	B	US	Core destroyed	253	parent	0	0	500	828	324	-4	0.3913		5	39	0	2	2	1	36	1	1	76	3	5	12	
glacierkeep_s30_A	glacierkeep	30	A	US	Core destroyed	377	parent	414	0	86	1332	832	0	0.6246	0.0	4	21	0	3	3	1	35	1	1	88	2	5	10	
glacierkeep_s30_B	glacierkeep	30	B	US	Titanium collected (tiebreak)	1000	parent	0	0	500	3222	3218	496	0.9988		10	93	0	0	0	0		0	3	49	2	5	14	
midgard_s28_A	midgard	28	A	OPP	Core destroyed	853	parent	504	0	-4	0	0	500		0.0	7	29	3	5	8	2	34	4	0		0		8	
midgard_s28_B	midgard	28	B	OPP	Core destroyed	186	parent	504	0	-4	0	0	500		0.0	8	47	2	16	18	3	34	4	0		0		6	
midgard_s29_A	midgard	29	A	OPP	Core destroyed	301	parent	504	0	-4	0	0	500		0.0	12	70	2	6	8	1	44	4	0		0		5	
midgard_s29_B	midgard	29	B	OPP	Core destroyed	285	parent	504	0	-4	0	0	500		0.0	7	22	2	7	9	2	34	2	0		0		7	
midgard_s30_A	midgard	30	A	US	Titanium collected (tiebreak)	1000	parent	0	0	500	0	0	500			8	31	3	7	10	1	48	3	0		0		9	
midgard_s30_B	midgard	30	B	US	Core destroyed	235	parent	684	684	500	504	0	-4	0.0	1.0	5	21	3	7	10	2	42	3	1	179	0		9	
nordkap_s28_A	nordkap	28	A	US	Titanium collected (tiebreak)	1000	parent	0	0	500	0	0	500			12	48	2	1	3	1	50	3	0		2	1	17	
nordkap_s28_B	nordkap	28	B	OPP	Core destroyed	658	parent	1170	666	-4	0	0	500		0.5692	15	75	3	20	23	1	16	2	0		2	1	10	
nordkap_s29_A	nordkap	29	A	OPP	Core destroyed	311	parent	504	0	-4	0	0	500		0.0	11	46	3	9	12	2	15	3	0		2	1	6	
nordkap_s29_B	nordkap	29	B	OPP	Core destroyed	188	parent	504	0	-4	0	0	500		0.0	11	46	0	1	1	1	144	1	0		2	1	13	
nordkap_s30_A	nordkap	30	A	US	Core destroyed	521	parent	486	0	14	504	0	-4	0.0	0.0	4	16	2	5	7	1	17	1	1	352	4	1	41	
nordkap_s30_B	nordkap	30	B	US	Core destroyed	272	parent	0	0	500	504	0	-4	0.0		9	37	3	6	9	2	143	3	2	240	4	1	9	
yulerune_s28_A	yulerune	28	A	US	Core destroyed	334	parent	0	0	500	504	0	-4	0.0		8	43	2	2	4	1	24	2	1	278	0		10	
yulerune_s28_B	yulerune	28	B	OPP	Core destroyed	128	parent	504	0	-4	0	0	500		0.0	6	26	1	7	8	1	24	1	0		0		10	
yulerune_s29_A	yulerune	29	A	US	Core destroyed	280	parent	0	0	500	1368	868	0	0.6345		7	25	5	13	18	3	19	3	2	128	0		9	
yulerune_s29_B	yulerune	29	B	US	Core destroyed	300	parent	0	0	500	954	448	-6	0.4696		6	32	1	10	11	3	46	3	2	162	0		10	
yulerune_s30_A	yulerune	30	A	US	Core destroyed	572	parent	738	738	500	504	0	-4	0.0	1.0	7	42	3	14	17	2	19	4	2	524	0		11	
yulerune_s30_B	yulerune	30	B	OPP	Core destroyed	412	parent	504	0	-4	0	0	500		0.0	18	63	11	17	28	1	19	2	0		0		7	
atoll_s31_A	atoll	31	A	US	Core destroyed	335	parent	0	0	500	1368	862	-6	0.6301		3	12	0	4	4	3	28	3	1	72	2	3	45	
atoll_s31_B	atoll	31	B	OPP	Core destroyed	149	parent	504	0	-4	0	0	500		0.0	4	13	0	0	0	0		2	0		4	3	4	
atoll_s32_A	atoll	32	A	US	Core destroyed	660	parent	90	90	500	3456	2956	0	0.8553	1.0	4	15	0	2	2	0		1	1	276	5	3	38	
atoll_s32_B	atoll	32	B	OPP	Core destroyed	214	parent	558	54	-4	36	36	500	1.0	0.0968	11	16	8	0	8	0		0	1	78	2	3	11	
atoll_s33_A	atoll	33	A	OPP	Core destroyed	359	parent	576	72	-4	0	0	500		0.125	4	14	0	1	1	0		0	0		7	3	7	
atoll_s33_B	atoll	33	B	OPP	Core destroyed	148	parent	558	54	-4	0	0	500		0.0968	4	15	2	5	7	2	28	2	0		1	3	12	
drakkarfjord_s31_A	drakkarfjord	31	A	US	Core destroyed	407	parent	0	0	500	504	0	-4	0.0		7	79	1	9	10	3	68	5	2	297	4	9	24	
drakkarfjord_s31_B	drakkarfjord	31	B	US	Core destroyed	129	parent	0	0	500	558	56	-2	0.1004		3	19	0	1	1	0		0	1	67	1	9	15	
drakkarfjord_s32_A	drakkarfjord	32	A	OPP	Core destroyed	270	parent	828	324	-4	0	0	500		0.3913	9	107	0	0	0	0		1	0		2	9	13	
drakkarfjord_s32_B	drakkarfjord	32	B	US	Titanium collected (tiebreak)	1000	parent	468	0	32	3312	3260	448	0.9843	0.0	5	45	0	1	1	0		0	1	69	2	9	19	
drakkarfjord_s33_A	drakkarfjord	33	A	US	Core destroyed	132	parent	0	0	500	504	0	-4	0.0		3	23	0	0	0	0		0	1	76	1	9	14	
drakkarfjord_s33_B	drakkarfjord	33	B	US	Core destroyed	129	parent	0	0	500	558	56	-2	0.1004		3	19	0	1	1	0		0	1	67	1	9	15	
glacierkeep_s31_A	glacierkeep	31	A	OPP	Core destroyed	521	parent	504	0	-4	1710	1476	266	0.8632	0.0	5	36	0	5	5	1	36	1	1	87	2	5	12	
glacierkeep_s31_B	glacierkeep	31	B	US	Titanium collected (tiebreak)	1000	parent	432	0	68	3492	3412	420	0.9771	0.0	8	66	0	1	1	0		0	1	64	2	5	12	
glacierkeep_s32_A	glacierkeep	32	A	US	Core destroyed	173	parent	0	0	500	504	0	-4	0.0		3	28	0	4	4	1	36	1	1	72	2	5	14	
glacierkeep_s32_B	glacierkeep	32	B	US	Core destroyed	865	parent	0	0	500	2916	2412	-4	0.8272		8	57	0	9	9	1	34	1	2	117	3	5	15	
glacierkeep_s33_A	glacierkeep	33	A	US	Core destroyed	217	parent	0	0	500	504	0	-4	0.0		3	27	0	0	0	0		1	1	89	2	5	14	
glacierkeep_s33_B	glacierkeep	33	B	US	Core destroyed	189	parent	0	0	500	504	0	-4	0.0		3	21	0	2	2	1	36	1	1	73	2	5	24	
midgard_s31_A	midgard	31	A	OPP	Core destroyed	265	parent	504	0	-4	0	0	500		0.0	7	16	4	4	8	2	34	3	0		0		6	
midgard_s31_B	midgard	31	B	OPP	Core destroyed	493	parent	1278	774	-4	2844	2762	418	0.9712	0.6056	6	19	1	6	7	1	40	2	2	52	0		7	
midgard_s32_A	midgard	32	A	OPP	Core destroyed	246	parent	504	0	-4	0	0	500		0.0	11	48	2	6	8	0		5	0		0		4	
midgard_s32_B	midgard	32	B	US	Core destroyed	400	parent	0	0	500	504	0	-4	0.0		11	51	3	15	18	2	39	6	1	344	0		8	
midgard_s33_A	midgard	33	A	OPP	Core destroyed	346	parent	504	0	-4	0	0	500		0.0	11	35	4	3	7	1	47	2	0		0		16	
midgard_s33_B	midgard	33	B	US	Core destroyed	201	parent	864	846	482	504	0	-4	0.0	0.9792	6	24	2	9	11	3	42	4	1	145	0		10	
nordkap_s31_A	nordkap	31	A	US	Core destroyed	184	parent	0	0	500	504	0	-4	0.0		2	4	1	0	1	1	16	1	1	125	3	1	19	
nordkap_s31_B	nordkap	31	B	US	Core destroyed	300	parent	0	0	500	504	0	-4	0.0		7	29	1	7	8	3	45	3	9	144	3	1	11	
nordkap_s32_A	nordkap	32	A	US	Core destroyed	269	parent	0	0	500	504	0	-4	0.0		5	18	0	3	3	2	41	4	1	192	3	1	25	
nordkap_s32_B	nordkap	32	B	US	Core destroyed	725	parent	0	0	500	504	0	-4	0.0		10	47	5	14	19	3	12	3	2	468	3	1	43	
nordkap_s33_A	nordkap	33	A	OPP	Core destroyed	889	parent	504	0	-4	1638	1638	500	1.0	0.0	9	36	3	4	7	1	12	1	3	221	5	1	36	
nordkap_s33_B	nordkap	33	B	US	Core destroyed	482	parent	0	0	500	2736	2232	-4	0.8158		9	40	0	3	3	0		0	3	80	4	1	19	
yulerune_s31_A	yulerune	31	A	US	Core destroyed	508	parent	0	0	500	504	0	-4	0.0		7	33	2	8	10	2	36	4	1	452	0		12	
yulerune_s31_B	yulerune	31	B	OPP	Core destroyed	180	parent	504	0	-4	0	0	500		0.0	12	54	5	9	14	1	19	1	0		0		5	
yulerune_s32_A	yulerune	32	A	OPP	Core destroyed	157	parent	504	0	-4	0	0	500		0.0	9	52	1	6	7	1	19	4	0		0		7	
yulerune_s32_B	yulerune	32	B	US	Core destroyed	889	parent	0	0	500	504	0	-4	0.0		9	90	4	38	42	1	19	1	1	772	0		10	
yulerune_s33_A	yulerune	33	A	OPP	Core destroyed	168	parent	504	0	-4	0	0	500		0.0	11	59	2	5	7	2	19	2	0		0		17	
yulerune_s33_B	yulerune	33	B	US	Core destroyed	274	parent	0	0	500	918	412	-6	0.4488		6	25	3	5	8	1	24	1	2	139	0		18	
atoll_s34_A	atoll	34	A	OPP	Core destroyed	233	parent	1962	1458	-4	0	0	500		0.7431	4	14	0	0	0	0		0	0		3	3	5	
atoll_s34_B	atoll	34	B	US	Core destroyed	616	parent	36	36	500	990	490	0	0.4949	1.0	3	16	0	3	3	2	484	3	3	81	7	3	25	
atoll_s35_A	atoll	35	A	OPP	Core destroyed	662	parent	504	0	-4	108	108	500	1.0	0.0	7	17	4	2	6	1	82	3	2	180	12	3	19	
atoll_s35_B	atoll	35	B	OPP	Core destroyed	275	parent	972	472	0	0	0	500		0.4856	3	14	0	4	4	1	54	3	0		5	3	4	
atoll_s36_A	atoll	36	A	US	Core destroyed	657	parent	1314	1120	306	720	212	-8	0.2944	0.8524	4	13	0	0	0	0		1	3	211	8	3	5	
atoll_s36_B	atoll	36	B	OPP	Core destroyed	175	parent	504	0	-4	0	0	500		0.0	5	29	0	13	13	1	20	3	0		2	3	6	
drakkarfjord_s34_A	drakkarfjord	34	A	US	Core destroyed	379	parent	0	0	500	504	0	-4	0.0		7	82	0	3	3	0		2	1	323	4	9	27	
drakkarfjord_s34_B	drakkarfjord	34	B	OPP	Core destroyed	902	parent	504	0	-4	504	504	500	1.0	0.0	9	98	0	2	2	0		1	1	161	3	9	9	
drakkarfjord_s35_A	drakkarfjord	35	A	OPP	Core destroyed	290	parent	504	0	-4	0	0	500		0.0	8	105	0	0	0	0		1	0		1	9	7	
drakkarfjord_s35_B	drakkarfjord	35	B	US	Core destroyed	161	parent	0	0	500	576	72	-4	0.125		3	19	0	1	1	0		0	1	97	1	9	25	
drakkarfjord_s36_A	drakkarfjord	36	A	OPP	Core destroyed	588	parent	684	180	-4	0	0	500		0.2632	8	114	0	13	13	3	61	5	0		3	9	15	
drakkarfjord_s36_B	drakkarfjord	36	B	US	Core destroyed	150	parent	0	0	500	774	268	-6	0.3463		3	18	0	0	0	0		0	1	64	1	9	20	
glacierkeep_s34_A	glacierkeep	34	A	US	Core destroyed	152	parent	0	0	500	504	0	-4	0.0		3	27	0	0	0	0		2	1	85	2	5	20	
glacierkeep_s34_B	glacierkeep	34	B	US	Core destroyed	509	parent	0	0	500	1782	1278	-4	0.7172		6	43	0	0	0	0		0	2	76	2	5	16	
glacierkeep_s35_A	glacierkeep	35	A	US	Core destroyed	241	parent	0	0	500	504	0	-4	0.0		3	28	0	5	5	1	36	1	1	101	2	5	28	
glacierkeep_s35_B	glacierkeep	35	B	OPP	Core destroyed	437	parent	504	0	-4	1440	1060	120	0.7361	0.0	3	25	0	0	0	0		0	1	74	2	5	12	
glacierkeep_s36_A	glacierkeep	36	A	US	Core destroyed	163	parent	0	0	500	504	0	-4	0.0		3	27	0	4	4	1	36	1	1	107	2	5	21	
glacierkeep_s36_B	glacierkeep	36	B	US	Core destroyed	509	parent	0	0	500	1782	1278	-4	0.7172		6	43	0	0	0	0		0	2	76	2	5	16	
midgard_s34_A	midgard	34	A	OPP	Core destroyed	243	parent	846	344	-2	0	0	500		0.4066	9	23	3	2	5	1	47	3	0		0		9	
midgard_s34_B	midgard	34	B	US	Titanium collected (tiebreak)	1000	parent	0	0	500	1062	1062	500	1.0		9	117	1	77	78	1	40	2	1	47	0		10	
midgard_s35_A	midgard	35	A	OPP	Core destroyed	296	parent	540	36	-4	486	320	334	0.6584	0.0667	8	39	1	7	8	2	34	3	1	184	0		5	
midgard_s35_B	midgard	35	B	OPP	Core destroyed	505	parent	576	72	-4	0	0	500		0.125	7	31	3	8	11	2	38	4	0		0		49	
midgard_s36_A	midgard	36	A	OPP	Core destroyed	447	parent	504	0	-4	126	0	374	0.0	0.0	9	21	5	8	13	2	43	4	1	433	0		9	
midgard_s36_B	midgard	36	B	US	Core destroyed	385	parent	0	0	500	504	0	-4	0.0		6	32	2	9	11	2	40	3	1	220	0		13	
nordkap_s34_A	nordkap	34	A	OPP	Core destroyed	192	parent	504	0	-4	0	0	500		0.0	18	61	7	7	14	2	10	3	0		3	1	6	
nordkap_s34_B	nordkap	34	B	US	Core destroyed	541	parent	486	0	14	504	0	-4	0.0	0.0	7	28	1	9	10	1	16	1	1	364	2	1	68	
nordkap_s35_A	nordkap	35	A	OPP	Core destroyed	469	parent	504	0	-4	306	306	500	1.0	0.0	10	39	0	11	11	0		1	2	160	9	1	11	
nordkap_s35_B	nordkap	35	B	US	Core destroyed	403	parent	90	90	500	504	0	-4	0.0	1.0	4	14	2	3	5	3	32	5	3	112	5	1	11	
nordkap_s36_A	nordkap	36	A	OPP	Core destroyed	334	parent	1026	526	0	0	0	500		0.5127	7	22	1	1	2	1	73	2	0		3	1	4	
nordkap_s36_B	nordkap	36	B	OPP	Core destroyed	178	parent	504	0	-4	0	0	500		0.0	14	65	0	2	2	1	42	1	0		3	1	11	
yulerune_s34_A	yulerune	34	A	OPP	Core destroyed	251	parent	504	0	-4	0	0	500		0.0	8	35	3	8	11	1	19	2	0		0		11	
yulerune_s34_B	yulerune	34	B	US	Core destroyed	236	parent	0	0	500	504	0	-4	0.0		4	21	1	7	8	2	23	3	1	180	2	204	11	
yulerune_s35_A	yulerune	35	A	US	Core destroyed	781	parent	0	0	500	504	0	-4	0.0		4	23	1	4	5	1	30	4	1	564	0		13	
yulerune_s35_B	yulerune	35	B	US	Titanium collected (tiebreak)	1000	parent	0	0	500	0	0	500			6	33	0	4	4	2	21	2	0		0		10	
yulerune_s36_A	yulerune	36	A	US	Core destroyed	785	parent	0	0	500	504	0	-4	0.0		8	26	5	8	13	2	19	2	1	328	0		119	
yulerune_s36_B	yulerune	36	B	OPP	Core destroyed	237	parent	504	0	-4	468	0	32	0.0	0.0	4	21	2	6	8	2	19	2	1	152	0		9	
atoll_s37_A	atoll	37	A	US	Core destroyed	531	parent	54	54	500	3024	2524	0	0.8347	1.0	4	14	0	1	1	0		1	1	171	14	3	9	
atoll_s37_B	atoll	37	B	OPP	Core destroyed	128	parent	576	72	-4	0	0	500		0.125	8	17	6	0	6	0		0	0		2	3	2	
atoll_s38_A	atoll	38	A	US	Core destroyed	162	parent	0	0	500	648	148	0	0.2284		5	13	1	1	2	3	20	4	1	90	3	3	6	
atoll_s38_B	atoll	38	B	OPP	Core destroyed	186	parent	504	0	-4	180	156	476	0.8667	0.0	2	5	0	2	2	0		1	2	100	3	3	14	
atoll_s39_A	atoll	39	A	OPP	Core destroyed	322	parent	990	490	0	0	0	500		0.4949	6	20	0	0	0	0		3	0		4	3	2	
atoll_s39_B	atoll	39	B	US	Core destroyed	952	parent	1242	1216	474	1026	520	-6	0.5068	0.9791	3	4	1	1	2	1	766	3	3	266	7	3	51	
drakkarfjord_s37_A	drakkarfjord	37	A	OPP	Core destroyed	276	parent	504	0	-4	540	540	500	1.0	0.0	5	53	1	2	3	0		1	1	90	2	9	17	
drakkarfjord_s37_B	drakkarfjord	37	B	US	Core destroyed	141	parent	0	0	500	504	0	-4	0.0		3	19	1	0	1	0		1	1	82	1	9	10	
drakkarfjord_s38_A	drakkarfjord	38	A	OPP	Core destroyed	608	parent	504	0	-4	0	0	500		0.0	9	128	0	2	2	2	99	4	0		4	9	14	
drakkarfjord_s38_B	drakkarfjord	38	B	US	Core destroyed	582	parent	0	0	500	1656	1148	-8	0.6932		4	29	0	2	2	0		1	1	71	2	9	29	
drakkarfjord_s39_A	drakkarfjord	39	A	OPP	Core destroyed	243	parent	504	0	-4	0	0	500		0.0	10	97	2	0	2	1	59	2	0		1	9	12	
drakkarfjord_s39_B	drakkarfjord	39	B	US	Core destroyed	129	parent	0	0	500	558	56	-2	0.1004		3	19	0	1	1	0		0	1	67	1	9	15	
glacierkeep_s37_A	glacierkeep	37	A	US	Core destroyed	413	parent	0	0	500	990	486	-4	0.4909		3	18	0	4	4	1	37	1	2	83	2	5	42	
glacierkeep_s37_B	glacierkeep	37	B	US	Core destroyed	189	parent	0	0	500	504	0	-4	0.0		3	21	0	2	2	1	36	1	1	73	2	5	24	
glacierkeep_s38_A	glacierkeep	38	A	US	Core destroyed	473	parent	0	0	500	504	0	-4	0.0		7	66	0	16	16	1	37	2	1	380	2	5	9	
glacierkeep_s38_B	glacierkeep	38	B	OPP	Core destroyed	656	parent	504	0	-4	2178	2068	390	0.9495	0.0	5	38	0	0	0	0		0	2	48	2	5	12	
glacierkeep_s39_A	glacierkeep	39	A	US	Titanium collected (tiebreak)	1000	parent	0	0	500	144	0	356	0.0		5	28	0	0	0	1	998	3	1	232	2	5	8	
glacierkeep_s39_B	glacierkeep	39	B	US	Core destroyed	157	parent	0	0	500	684	184	0	0.269		3	18	0	0	0	0		0	1	52	2	5	11	
midgard_s37_A	midgard	37	A	US	Core destroyed	193	parent	0	0	500	504	0	-4	0.0		9	39	3	10	13	2	34	3	2	152	0		9	
midgard_s37_B	midgard	37	B	OPP	Core destroyed	213	parent	504	0	-4	630	456	326	0.7238	0.0	8	21	6	5	11	3	38	4	1	89	0		6	
midgard_s38_A	midgard	38	A	OPP	Titanium collected (tiebreak)	1000	parent	0	0	500	1980	1962	482	0.9909		10	69	1	7	8	0		1	1	53	0		84	
midgard_s38_B	midgard	38	B	OPP	Core destroyed	333	parent	864	360	-4	0	0	500		0.4167	8	35	2	7	9	1	43	2	0		0		8	
midgard_s39_A	midgard	39	A	US	Core destroyed	485	parent	0	0	500	504	0	-4	0.0		10	52	3	9	12	0		2	1	324	0		13	
midgard_s39_B	midgard	39	B	US	Core destroyed	241	parent	972	954	482	504	0	-4	0.0	0.9815	5	16	1	5	6	1	40	2	1	185	0		20	
nordkap_s37_A	nordkap	37	A	OPP	Core destroyed	293	parent	1800	1298	-2	0	0	500		0.7211	15	57	0	1	1	0		1	0		3	1	6	
nordkap_s37_B	nordkap	37	B	US	Core destroyed	348	parent	0	0	500	504	0	-4	0.0		7	28	0	3	3	2	12	2	2	108	3	1	11	
