tag	map	seed	seat	ours	cond	turn	arm	ourcore_dmg	ourcore_heal	ourcore_hp_calc	oppcore_dmg	oppcore_heal	oppcore_hp_calc	heal_back	heal_back_ours	opp_harv_built	opp_belt_built	opp_harv_killed	opp_belt_killed	opp_eco_killed	fwd_gun_n	fwd_gun_first	gun_n	fwd_sent_n	fwd_sent_first	fwd_laun_n	fwd_laun_first	collar_bar_n	unknown_deltas
midgard_s3_A	midgard	3	A	OPP	Core destroyed	531	flagoff	504	0	-4	702	702	500	1.0	0.0	18	87	8	13	21	2	34	3	1	47	0		26	
midgard_s3_B	midgard	3	B	US	Core destroyed	277	flagoff	828	486	158	1332	832	0	0.6246	0.587	7	36	1	10	11	1	40	3	1	51	0		7	
nordkap_s1_A	nordkap	1	A	OPP	Core destroyed	203	flagoff	504	0	-4	0	0	500		0.0	12	36	0	0	0	0		2	0		3	1	7	
nordkap_s1_B	nordkap	1	B	OPP	Core destroyed	310	flagoff	2736	2226	-10	0	0	500		0.8136	18	79	0	0	0	0		0	0		3	1	4	
nordkap_s2_A	nordkap	2	A	US	Core destroyed	569	flagoff	54	54	500	1008	500	-8	0.496	1.0	7	33	0	1	1	0		0	3	47	4	1	9	
nordkap_s2_B	nordkap	2	B	US	Core destroyed	165	flagoff	0	0	500	846	344	-2	0.4066		3	11	2	1	3	1	17	1	1	64	2	1	18	
nordkap_s3_A	nordkap	3	A	OPP	Titanium collected (tiebreak)	1000	flagoff	72	72	500	0	0	500		1.0	11	44	3	6	9	2	208	4	0		6	1	15	
nordkap_s3_B	nordkap	3	B	OPP	Core destroyed	448	flagoff	1746	1246	0	0	0	500		0.7136	13	43	6	1	7	1	12	2	0		4	1	10	
yulerune_s1_A	yulerune	1	A	OPP	Titanium collected (tiebreak)	1000	flagoff	342	0	158	0	0	500		0.0	19	64	12	23	35	1	19	3	0		1	766	10	
yulerune_s1_B	yulerune	1	B	OPP	Core destroyed	180	flagoff	504	0	-4	0	0	500		0.0	6	32	1	11	12	2	19	3	0		0		7	
yulerune_s2_A	yulerune	2	A	US	Core destroyed	934	flagoff	0	0	500	504	0	-4	0.0		7	27	2	8	10	3	19	5	1	878	0		15	
yulerune_s2_B	yulerune	2	B	OPP	Core destroyed	389	flagoff	504	0	-4	0	0	500		0.0	9	43	5	7	12	1	19	1	0		0		41	
yulerune_s3_A	yulerune	3	A	OPP	Core destroyed	257	flagoff	504	0	-4	0	0	500		0.0	10	48	3	8	11	1	19	2	0		0		13	
yulerune_s3_B	yulerune	3	B	OPP	Core destroyed	286	flagoff	738	232	-6	0	0	500		0.3144	6	26	2	5	7	1	19	2	0		0		12	
atoll_s28_A	atoll	28	A	US	Core destroyed	646	flagoff	1296	1060	264	3996	3496	0	0.8749	0.8179	4	12	0	2	2	2	405	3	1	202	4	3	14	
atoll_s28_B	atoll	28	B	US	Core destroyed	247	flagoff	936	926	490	504	0	-4	0.0	0.9893	6	18	2	7	9	1	66	1	1	191	2	3	11	
atoll_s29_A	atoll	29	A	US	Core destroyed	939	flagoff	36	36	500	504	0	-4	0.0	1.0	6	18	2	1	3	1	896	3	2	891	4	3	9	
atoll_s29_B	atoll	29	B	OPP	Core destroyed	186	flagoff	504	0	-4	216	148	432	0.6852	0.0	2	5	0	1	1	0		1	2	100	2	3	11	
atoll_s30_A	atoll	30	A	US	Core destroyed	355	flagoff	1044	1042	498	774	270	-4	0.3488	0.9981	3	21	0	11	11	1	42	1	1	164	2	3	13	
atoll_s30_B	atoll	30	B	OPP	Core destroyed	315	flagoff	684	180	-4	0	0	500		0.2632	5	20	0	0	0	0		2	0		2	3	0	
drakkarfjord_s28_A	drakkarfjord	28	A	US	Core destroyed	387	flagoff	0	0	500	504	0	-4	0.0		7	83	1	7	8	1	60	4	1	331	4	9	27	
drakkarfjord_s28_B	drakkarfjord	28	B	US	Core destroyed	128	flagoff	0	0	500	504	0	-4	0.0		4	21	0	0	0	0		0	1	72	1	9	8	
drakkarfjord_s29_A	drakkarfjord	29	A	US	Core destroyed	268	flagoff	0	0	500	720	212	-8	0.2944		5	52	1	4	5	0		2	1	188	2	9	31	
drakkarfjord_s29_B	drakkarfjord	29	B	OPP	Core destroyed	281	flagoff	756	256	0	0	0	500		0.3386	8	87	0	2	2	1	65	1	0		1	9	6	
drakkarfjord_s30_A	drakkarfjord	30	A	US	Core destroyed	206	flagoff	0	0	500	684	184	0	0.269		3	25	1	1	2	1	88	4	1	130	2	9	15	
drakkarfjord_s30_B	drakkarfjord	30	B	US	Core destroyed	236	flagoff	0	0	500	504	0	-4	0.0		5	39	0	2	2	1	61	2	1	180	1	9	8	
glacierkeep_s28_A	glacierkeep	28	A	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	3150	3146	496	0.9987		3	21	0	5	5	1	39	1	1	76	2	5	78	
glacierkeep_s28_B	glacierkeep	28	B	US	Core destroyed	253	flagoff	0	0	500	828	324	-4	0.3913		5	39	0	2	2	1	36	1	1	76	3	5	12	
glacierkeep_s29_A	glacierkeep	29	A	OPP	Core destroyed	376	flagoff	504	0	-4	0	0	500		0.0	6	67	1	8	9	1	28	1	0		2	5	7	
glacierkeep_s29_B	glacierkeep	29	B	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	3222	3218	496	0.9988		10	93	0	0	0	0		0	3	49	2	5	14	
glacierkeep_s30_A	glacierkeep	30	A	US	Core destroyed	128	flagoff	0	0	500	504	0	-4	0.0		4	27	0	0	0	0		1	1	72	2	5	15	
glacierkeep_s30_B	glacierkeep	30	B	US	Core destroyed	245	flagoff	0	0	500	882	378	-4	0.4286		5	35	0	0	0	0		0	1	56	3	5	13	
midgard_s28_A	midgard	28	A	OPP	Core destroyed	184	flagoff	504	0	-4	666	630	464	0.9459	0.0	5	16	1	1	2	1	37	1	1	53	0		4	
midgard_s28_B	midgard	28	B	US	Core destroyed	199	flagoff	900	900	500	504	0	-4	0.0	1.0	7	22	3	7	10	2	42	3	1	143	0		10	
midgard_s29_A	midgard	29	A	OPP	Core destroyed	156	flagoff	504	0	-4	396	396	500	1.0	0.0	11	19	6	0	6	0		1	1	67	0		5	
midgard_s29_B	midgard	29	B	OPP	Core destroyed	258	flagoff	738	236	-2	0	0	500		0.3198	14	37	9	13	22	2	38	3	0		0		8	
midgard_s30_A	midgard	30	A	US	Core destroyed	441	flagoff	2934	2856	422	1512	1012	0	0.6693	0.9734	5	16	1	5	6	2	34	2	1	177	0		6	
midgard_s30_B	midgard	30	B	US	Core destroyed	210	flagoff	414	414	500	504	0	-4	0.0	1.0	6	34	2	9	11	2	40	3	2	172	0		10	
nordkap_s28_A	nordkap	28	A	US	Core destroyed	164	flagoff	918	918	500	504	0	-4	0.0	1.0	2	5	0	1	1	0		0	1	92	3	1	11	
nordkap_s28_B	nordkap	28	B	OPP	Core destroyed	373	flagoff	954	448	-6	0	0	500		0.4696	12	43	2	9	11	1	108	3	1	234	7	1	11	
nordkap_s29_A	nordkap	29	A	OPP	Core destroyed	375	flagoff	1422	922	0	0	0	500		0.6484	14	59	0	11	11	1	374	4	0		4	1	9	
nordkap_s29_B	nordkap	29	B	US	Core destroyed	203	flagoff	198	198	500	504	0	-4	0.0	1.0	2	6	0	1	1	2	48	2	1	144	3	1	26	
nordkap_s30_A	nordkap	30	A	OPP	Core destroyed	441	flagoff	504	0	-4	2160	2052	392	0.95	0.0	8	30	1	3	4	5	36	5	1	155	4	1	7	
nordkap_s30_B	nordkap	30	B	US	Core destroyed	447	flagoff	0	0	500	2610	2108	-2	0.8077		11	41	5	5	10	3	93	3	2	174	3	1	12	
yulerune_s28_A	yulerune	28	A	US	Core destroyed	400	flagoff	0	0	500	504	0	-4	0.0		9	55	1	11	12	2	19	5	1	344	0		9	
yulerune_s28_B	yulerune	28	B	OPP	Core destroyed	281	flagoff	504	0	-4	0	0	500		0.0	8	45	0	6	6	1	23	1	0		0		13	
yulerune_s29_A	yulerune	29	A	US	Core destroyed	335	flagoff	0	0	500	504	0	-4	0.0		8	40	5	13	18	5	24	8	3	310	0		12	
yulerune_s29_B	yulerune	29	B	OPP	Core destroyed	124	flagoff	504	0	-4	0	0	500		0.0	10	47	5	14	19	1	19	1	0		0		6	
yulerune_s30_A	yulerune	30	A	OPP	Harvesters (tiebreak)	1000	flagoff	414	0	86	0	0	500		0.0	12	55	6	8	14	1	19	2	0		0		11	
yulerune_s30_B	yulerune	30	B	OPP	Core destroyed	309	flagoff	504	0	-4	0	0	500		0.0	9	41	5	6	11	1	19	1	0		0		11	
atoll_s31_A	atoll	31	A	US	Core destroyed	223	flagoff	1404	1398	494	1278	770	-8	0.6025	0.9957	2	4	0	0	0	0		0	1	31	3	3	2	
atoll_s31_B	atoll	31	B	OPP	Core destroyed	323	flagoff	576	72	-4	0	0	500		0.125	4	14	1	3	4	1	63	2	0		2	3	11	
atoll_s32_A	atoll	32	A	US	Titanium collected (tiebreak)	1000	flagoff	468	468	500	252	0	248	0.0	1.0	4	11	0	3	3	2	551	8	2	670	5	3	174	
atoll_s32_B	atoll	32	B	US	Core destroyed	141	flagoff	72	72	500	504	0	-4	0.0	1.0	4	13	0	2	2	0		1	1	71	1	3	8	
atoll_s33_A	atoll	33	A	US	Core destroyed	420	flagoff	360	360	500	756	252	-4	0.3333	1.0	5	14	0	3	3	0		4	1	336	4	3	6	
atoll_s33_B	atoll	33	B	OPP	Core destroyed	241	flagoff	882	380	-2	0	0	500		0.4308	4	19	0	7	7	1	50	2	0		3	3	7	
drakkarfjord_s31_A	drakkarfjord	31	A	US	Core destroyed	800	flagoff	0	0	500	4788	4288	0	0.8956		9	85	2	5	7	4	88	9	1	244	6	9	9	
drakkarfjord_s31_B	drakkarfjord	31	B	OPP	Core destroyed	338	flagoff	504	0	-4	0	0	500		0.0	10	102	0	0	0	0		2	0		1	9	9	
drakkarfjord_s32_A	drakkarfjord	32	A	US	Core destroyed	448	flagoff	0	0	500	756	256	0	0.3386		9	108	2	6	8	1	60	5	2	358	4	9	16	
drakkarfjord_s32_B	drakkarfjord	32	B	US	Core destroyed	325	flagoff	0	0	500	864	360	-4	0.4167		3	19	0	0	0	0		1	2	60	2	9	20	
drakkarfjord_s33_A	drakkarfjord	33	A	US	Core destroyed	276	flagoff	0	0	500	1008	508	0	0.504		6	54	0	2	2	0		1	2	144	2	9	31	
drakkarfjord_s33_B	drakkarfjord	33	B	US	Core destroyed	145	flagoff	0	0	500	504	0	-4	0.0		4	21	0	1	1	0		1	1	89	1	9	15	
glacierkeep_s31_A	glacierkeep	31	A	US	Core destroyed	313	flagoff	180	0	320	504	0	-4	0.0	0.0	4	34	0	5	5	1	35	1	1	192	2	5	10	
glacierkeep_s31_B	glacierkeep	31	B	US	Core destroyed	345	flagoff	0	0	500	1116	612	-4	0.5484		4	32	0	2	2	1	36	1	2	76	2	5	11	
glacierkeep_s32_A	glacierkeep	32	A	US	Core destroyed	217	flagoff	0	0	500	504	0	-4	0.0		3	27	0	0	0	0		0	1	79	2	5	27	
glacierkeep_s32_B	glacierkeep	32	B	US	Core destroyed	193	flagoff	0	0	500	504	0	-4	0.0		3	23	0	0	0	0		0	1	88	2	5	12	
glacierkeep_s33_A	glacierkeep	33	A	US	Core destroyed	125	flagoff	0	0	500	504	0	-4	0.0		3	24	0	0	0	0		0	1	48	2	5	11	
glacierkeep_s33_B	glacierkeep	33	B	OPP	Core destroyed	598	flagoff	504	0	-4	288	136	348	0.4722	0.0	6	68	0	6	6	1	40	1	1	389	4	5	39	
midgard_s31_A	midgard	31	A	US	Core destroyed	336	flagoff	0	0	500	504	0	-4	0.0		11	68	6	44	50	3	167	6	1	280	0		10	
midgard_s31_B	midgard	31	B	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	0	0	500			10	23	5	4	9	1	34	5	0		0		10	
midgard_s32_A	midgard	32	A	OPP	Core destroyed	285	flagoff	504	0	-4	0	0	500		0.0	9	21	7	11	18	2	43	4	0		0		9	
midgard_s32_B	midgard	32	B	US	Core destroyed	593	flagoff	1386	944	58	504	0	-4	0.0	0.6811	7	20	4	6	10	3	34	4	1	440	0		9	
midgard_s33_A	midgard	33	A	US	Core destroyed	161	flagoff	0	0	500	504	0	-4	0.0		8	31	2	7	9	1	55	2	1	105	0		10	
midgard_s33_B	midgard	33	B	US	Core destroyed	168	flagoff	774	774	500	504	0	-4	0.0	1.0	6	21	4	8	12	3	33	3	1	112	0		10	
nordkap_s31_A	nordkap	31	A	US	Core destroyed	268	flagoff	1728	1714	486	504	0	-4	0.0	0.9919	2	6	1	2	3	1	15	2	2	188	2	1	10	
nordkap_s31_B	nordkap	31	B	US	Core destroyed	213	flagoff	18	18	500	504	0	-4	0.0	1.0	3	8	1	0	1	2	12	2	1	69	3	1	13	
nordkap_s32_A	nordkap	32	A	US	Core destroyed	196	flagoff	990	990	500	504	0	-4	0.0	1.0	2	8	0	5	5	1	13	1	1	140	2	1	10	
nordkap_s32_B	nordkap	32	B	OPP	Core destroyed	196	flagoff	504	0	-4	0	0	500		0.0	11	44	0	0	0	0		0	0		3	1	9	
nordkap_s33_A	nordkap	33	A	US	Core destroyed	353	flagoff	0	0	500	864	360	-4	0.4167		13	39	4	5	9	2	14	4	1	257	2	1	10	
nordkap_s33_B	nordkap	33	B	US	Core destroyed	129	flagoff	90	72	482	504	0	-4	0.0	0.8	3	10	0	1	1	0		2	1	60	3	1	12	
yulerune_s31_A	yulerune	31	A	OPP	Core destroyed	429	flagoff	504	0	-4	0	0	500		0.0	6	24	2	6	8	2	19	2	0		0		10	
yulerune_s31_B	yulerune	31	B	US	Core destroyed	372	flagoff	36	36	500	2160	1656	-4	0.7667	1.0	4	21	2	5	7	2	24	3	7	127	0		13	
yulerune_s32_A	yulerune	32	A	US	Core destroyed	332	flagoff	684	684	500	504	0	-4	0.0	1.0	7	28	5	12	17	2	19	5	2	291	0		7	
yulerune_s32_B	yulerune	32	B	OPP	Core destroyed	140	flagoff	504	0	-4	0	0	500		0.0	5	23	3	5	8	2	19	3	0		0		9	
yulerune_s33_A	yulerune	33	A	US	Core destroyed	427	flagoff	0	0	500	504	0	-4	0.0		8	35	3	4	7	2	28	4	1	357	3	220	9	
yulerune_s33_B	yulerune	33	B	OPP	Core destroyed	241	flagoff	504	0	-4	0	0	500		0.0	15	54	8	8	16	1	19	1	0		0		6	
atoll_s34_A	atoll	34	A	US	Titanium collected (tiebreak)	1000	flagoff	90	90	500	72	72	500	1.0	1.0	4	15	0	1	1	0		1	1	407	4	3	7	
atoll_s34_B	atoll	34	B	OPP	Core destroyed	172	flagoff	990	488	-2	0	0	500		0.4929	11	21	7	0	7	0		0	0		2	3	1	
atoll_s35_A	atoll	35	A	US	Core destroyed	458	flagoff	432	0	68	1620	1112	-8	0.6864	0.0	4	14	0	3	3	2	275	2	4	68	8	3	26	
atoll_s35_B	atoll	35	B	OPP	Core destroyed	214	flagoff	1620	1116	-4	144	144	500	1.0	0.6889	6	20	0	2	2	0		0	1	78	1	3	12	
atoll_s36_A	atoll	36	A	OPP	Core destroyed	168	flagoff	792	288	-4	0	0	500		0.3636	4	16	0	4	4	1	32	2	0		5	3	6	
atoll_s36_B	atoll	36	B	US	Core destroyed	248	flagoff	0	0	500	504	0	-4	0.0		4	21	0	9	9	2	18	2	1	192	2	3	24	
drakkarfjord_s34_A	drakkarfjord	34	A	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	0	0	500			8	108	0	3	3	1	61	2	0		4	9	12	
drakkarfjord_s34_B	drakkarfjord	34	B	OPP	Core destroyed	712	flagoff	504	0	-4	0	0	500		0.0	9	125	1	40	41	1	216	5	0		4	9	10	
drakkarfjord_s35_A	drakkarfjord	35	A	US	Core destroyed	596	flagoff	0	0	500	504	0	-4	0.0		3	26	1	4	5	1	64	1	1	540	1	9	45	
drakkarfjord_s35_B	drakkarfjord	35	B	US	Core destroyed	126	flagoff	0	0	500	504	0	-4	0.0		3	19	0	1	1	0		0	1	70	1	9	17	
drakkarfjord_s36_A	drakkarfjord	36	A	US	Core destroyed	453	flagoff	0	0	500	900	396	-4	0.44		4	39	0	5	5	1	64	1	1	79	2	9	56	
drakkarfjord_s36_B	drakkarfjord	36	B	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	0	0	500			10	125	2	40	42	2	213	4	0		5	9	10	
glacierkeep_s34_A	glacierkeep	34	A	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	126	0	374	0.0		11	90	0	6	6	2	33	4	1	940	2	5	9	
glacierkeep_s34_B	glacierkeep	34	B	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	2808	2808	500	1.0		9	72	0	0	0	0		1	1	57	2	5	12	
glacierkeep_s35_A	glacierkeep	35	A	US	Core destroyed	163	flagoff	0	0	500	504	0	-4	0.0		3	27	0	4	4	1	36	1	1	107	2	5	21	
glacierkeep_s35_B	glacierkeep	35	B	US	Core destroyed	297	flagoff	0	0	500	864	360	-4	0.4167		4	26	0	3	3	1	36	1	1	72	3	5	16	
glacierkeep_s36_A	glacierkeep	36	A	US	Core destroyed	181	flagoff	0	0	500	504	0	-4	0.0		4	22	1	2	3	1	36	1	1	75	2	5	10	
glacierkeep_s36_B	glacierkeep	36	B	US	Core destroyed	241	flagoff	0	0	500	504	0	-4	0.0		2	16	0	2	2	1	49	1	1	148	2	5	21	
midgard_s34_A	midgard	34	A	US	Core destroyed	240	flagoff	0	0	500	504	0	-4	0.0		11	47	5	5	10	1	45	2	1	184	0		8	
midgard_s34_B	midgard	34	B	US	Core destroyed	385	flagoff	0	0	500	504	0	-4	0.0		6	32	2	9	11	2	40	3	1	220	0		13	
midgard_s35_A	midgard	35	A	US	Core destroyed	196	flagoff	0	0	500	504	0	-4	0.0		8	32	4	5	9	2	34	4	2	152	0		9	
midgard_s35_B	midgard	35	B	OPP	Core destroyed	801	flagoff	504	0	-4	1476	1476	500	1.0	0.0	10	52	3	22	25	2	34	3	1	372	0		9	
midgard_s36_A	midgard	36	A	OPP	Core destroyed	390	flagoff	504	0	-4	1206	1076	370	0.8922	0.0	8	58	1	5	6	0		1	1	118	0		8	
midgard_s36_B	midgard	36	B	OPP	Core destroyed	298	flagoff	504	0	-4	0	0	500		0.0	9	34	5	5	10	2	38	3	0		0		39	
nordkap_s34_A	nordkap	34	A	US	Core destroyed	374	flagoff	1278	1272	494	882	376	-6	0.4263	0.9953	14	43	7	12	19	3	135	7	1	276	2	1	14	
nordkap_s34_B	nordkap	34	B	US	Core destroyed	383	flagoff	180	180	500	504	0	-4	0.0	1.0	5	52	1	35	36	2	28	2	2	128	3	1	10	
nordkap_s35_A	nordkap	35	A	OPP	Core destroyed	430	flagoff	2646	2138	-8	0	0	500		0.808	9	35	0	3	3	0		1	0		3	1	6	
nordkap_s35_B	nordkap	35	B	OPP	Core destroyed	477	flagoff	666	164	-2	216	216	500	1.0	0.2462	11	46	3	2	5	3	60	5	2	406	8	1	19	
nordkap_s36_A	nordkap	36	A	OPP	Core destroyed	337	flagoff	1332	826	-6	0	0	500		0.6201	16	56	2	0	2	1	14	2	0		2	1	9	
nordkap_s36_B	nordkap	36	B	US	Core destroyed	144	flagoff	0	0	500	540	36	-4	0.0667		5	14	0	3	3	1	16	2	1	84	2	1	11	
yulerune_s34_A	yulerune	34	A	US	Core destroyed	183	flagoff	0	0	500	504	0	-4	0.0		7	30	2	4	6	1	28	1	1	127	0		9	
yulerune_s34_B	yulerune	34	B	US	Core destroyed	312	flagoff	1368	1352	484	504	0	-4	0.0	0.9883	6	40	2	11	13	1	19	2	1	244	0		8	
yulerune_s35_A	yulerune	35	A	US	Core destroyed	219	flagoff	0	0	500	504	0	-4	0.0		5	25	0	3	3	0		3	1	163	0		13	
yulerune_s35_B	yulerune	35	B	OPP	Core destroyed	264	flagoff	504	0	-4	0	0	500		0.0	14	70	6	17	23	1	19	1	0		0		9	
yulerune_s36_A	yulerune	36	A	US	Core destroyed	172	flagoff	0	0	500	504	0	-4	0.0		6	28	1	7	8	2	159	3	1	116	0		9	
yulerune_s36_B	yulerune	36	B	US	Core destroyed	289	flagoff	1764	1576	312	504	0	-4	0.0	0.8934	6	27	2	8	10	2	19	2	1	208	0		8	
atoll_s37_A	atoll	37	A	OPP	Core destroyed	388	flagoff	3582	3080	-2	1008	1008	500	1.0	0.8599	3	4	0	0	0	0		0	1	31	3	3	2	
atoll_s37_B	atoll	37	B	OPP	Core destroyed	988	flagoff	684	182	-2	0	0	500		0.2661	4	55	0	40	40	1	50	3	0		3	3	10	
atoll_s38_A	atoll	38	A	OPP	Core destroyed	267	flagoff	1044	544	0	144	40	396	0.2778	0.5211	5	13	2	1	3	1	25	4	1	248	2	3	5	
atoll_s38_B	atoll	38	B	OPP	Core destroyed	774	flagoff	954	450	-4	0	0	500		0.4717	4	13	1	3	4	2	97	2	0		4	3	11	
atoll_s39_A	atoll	39	A	OPP	Core destroyed	339	flagoff	864	358	-6	0	0	500		0.4144	5	17	0	0	0	0		5	0		4	3	11	
atoll_s39_B	atoll	39	B	OPP	Core destroyed	215	flagoff	504	0	-4	0	0	500		0.0	5	32	0	16	16	1	47	1	0		2	3	4	
drakkarfjord_s37_A	drakkarfjord	37	A	OPP	Core destroyed	986	flagoff	576	72	-4	198	0	302	0.0	0.125	8	107	0	8	8	2	99	6	1	962	5	9	17	
drakkarfjord_s37_B	drakkarfjord	37	B	US	Core destroyed	616	flagoff	0	0	500	1440	940	0	0.6528		9	99	0	3	3	1	146	3	1	456	2	9	20	
drakkarfjord_s38_A	drakkarfjord	38	A	US	Core destroyed	268	flagoff	0	0	500	882	378	-4	0.4286		7	76	0	6	6	1	123	1	2	144	2	9	14	
drakkarfjord_s38_B	drakkarfjord	38	B	OPP	Titanium collected (tiebreak)	1000	flagoff	0	0	500	450	450	500	1.0		14	138	0	1	1	0		1	1	120	3	9	36	
drakkarfjord_s39_A	drakkarfjord	39	A	US	Core destroyed	558	flagoff	0	0	500	684	174	-10	0.2544		8	86	2	10	12	2	60	6	3	365	7	9	25	
drakkarfjord_s39_B	drakkarfjord	39	B	US	Core destroyed	173	flagoff	0	0	500	684	184	0	0.269		3	19	0	1	1	0		0	1	97	1	9	24	
glacierkeep_s37_A	glacierkeep	37	A	US	Core destroyed	261	flagoff	0	0	500	504	0	-4	0.0		3	27	0	0	0	0		2	1	115	2	5	28	
glacierkeep_s37_B	glacierkeep	37	B	US	Core destroyed	189	flagoff	0	0	500	504	0	-4	0.0		3	21	0	2	2	1	36	1	1	73	2	5	24	
glacierkeep_s38_A	glacierkeep	38	A	US	Core destroyed	725	flagoff	0	0	500	2340	1836	-4	0.7846		4	28	0	5	5	1	35	1	1	84	4	5	36	
glacierkeep_s38_B	glacierkeep	38	B	US	Core destroyed	365	flagoff	0	0	500	954	450	-4	0.4717		4	32	0	0	0	0		0	1	56	2	5	11	
glacierkeep_s39_A	glacierkeep	39	A	US	Core destroyed	157	flagoff	0	0	500	504	0	-4	0.0		4	19	0	4	4	1	36	1	1	71	2	5	10	
glacierkeep_s39_B	glacierkeep	39	B	US	Core destroyed	280	flagoff	0	0	500	504	0	-4	0.0		2	17	0	0	0	0		0	1	224	2	5	24	
midgard_s37_A	midgard	37	A	OPP	Core destroyed	220	flagoff	504	0	-4	666	666	500	1.0	0.0	8	39	2	5	7	1	36	1	1	52	0		5	
midgard_s37_B	midgard	37	B	US	Core destroyed	307	flagoff	0	0	500	504	0	-4	0.0		9	43	3	11	14	4	35	6	1	251	0		8	
midgard_s38_A	midgard	38	A	OPP	Core destroyed	241	flagoff	504	0	-4	0	0	500		0.0	8	32	4	7	11	2	34	3	0		0		6	
midgard_s38_B	midgard	38	B	US	Core destroyed	283	flagoff	774	774	500	504	0	-4	0.0	1.0	8	22	5	10	15	4	38	5	2	237	0		10	
