file	ev	rnd	team	kind	x	y	d2_own	d2_enemy	mw	mh
_v171late160ammo__antler__956.json	BUILD	103	0	conveyor	10	3	17	97	14	18
_v171late160ammo__antler__956.json	BUILD	105	1	conveyor	8	11	5	53	14	18
_v171late160ammo__antler__956.json	BUILD	105	0	conveyor	10	4	16	80	14	18
_v171late160ammo__antler__956.json	BUILD	107	1	conveyor	8	12	4	68	14	18
_v171late160ammo__antler__956.json	BUILD	107	0	conveyor	10	5	17	65	14	18
_v171late160ammo__antler__956.json	BUILD	109	0	harvester	3	10	45	13	14	18
_v171late160ammo__antler__956.json	BUILD	109	0	conveyor	10	6	20	52	14	18
_v171late160ammo__antler__956.json	BUILD	109	1	harvester	9	17	34	178	14	18
_v171late160ammo__antler__956.json	BUILD	111	0	conveyor	9	6	13	45	14	18
_v171late160ammo__antler__956.json	BUILD	111	1	conveyor	9	16	25	153	14	18
_v171late160ammo__antler__956.json	BUILD	113	0	conveyor	4	10	40	8	14	18
_v171late160ammo__antler__956.json	BUILD	113	1	conveyor	9	15	18	130	14	18
_v171late160ammo__antler__956.json	BUILD	114	1	harvester	12	14	40	136	14	18
_v171late160ammo__antler__956.json	DEATH	114	0	builder_bot	4	8	20	20	14	18
_v171late160ammo__antler__956.json	BUILD	115	1	conveyor	8	15	13	125	14	18
_v171late160ammo__antler__956.json	BUILD	116	1	conveyor	12	13	37	117	14	18
_v171late160ammo__antler__956.json	BUILD	117	1	conveyor	8	14	8	104	14	18
_v171late160ammo__antler__956.json	BUILD	118	1	conveyor	12	12	36	100	14	18
_v171late160ammo__antler__956.json	BUILD	118	0	conveyor	11	2	29	125	14	18
_v171late160ammo__antler__956.json	DEATH	118	0	conveyor	4	10	40	8	14	18
_v171late160ammo__antler__956.json	BUILD	119	0	sentinel	8	7	13	29	14	18
_v171late160ammo__antler__956.json	BUILD	120	1	conveyor	12	11	37	85	14	18
_v171late160ammo__antler__956.json	BUILD	127	1	builder_bot	5	11	2	50	14	18
_v171late160ammo__antler__956.json	BUILD	128	0	builder_bot	7	6	5	37	14	18
_v171late160ammo__antler__956.json	BUILD	130	0	conveyor	8	6	8	40	14	18
_v171late160ammo__antler__956.json	BUILD	131	1	sentinel	4	8	20	20	14	18
_v171late160ammo__antler__956.json	BUILD	132	0	conveyor	7	6	5	37	14	18
_v171late160ammo__antler__956.json	BUILD	136	0	builder_bot	6	6	4	36	14	18
_v171late160ammo__antler__956.json	BUILD	136	1	sentinel	6	8	16	16	14	18
_v171late160ammo__antler__956.json	BUILD	141	0	builder_bot	5	6	5	37	14	18
_v171late160ammo__antler__956.json	DEATH	144	1	builder_bot	6	7	25	9	14	18
_v171late160ammo__antler__956.json	BUILD	145	0	gunner	8	10	40	8	14	18
_v171late160ammo__antler__956.json	BUILD	149	0	gunner	9	8	25	25	14	18
_v171late160ammo__antler__956.json	DEATH	149	1	sentinel	6	8	16	16	14	18
_v171late160ammo__antler__956.json	BUILD	151	1	sentinel	3	9	18	34	14	18
_v171late160ammo__antler__956.json	DEATH	154	1	conveyor	8	11	5	53	14	18
_v171late160ammo__antler__956.json	DEATH	155	1	conveyor	9	11	10	58	14	18
_v171late160ammo__antler__956.json	DEATH	156	0	builder_bot	4	9	29	13	14	18
_v171late160ammo__antler__956.json	BUILD	156	0	barrier	7	11	50	2	14	18
_v171late160ammo__antler__956.json	DEATH	157	1	conveyor	8	12	4	68	14	18
_v171late160ammo__antler__956.json	DEATH	157	0	builder_bot	7	9	26	10	14	18
_v171late160ammo__antler__956.json	BUILD	168	0	builder_bot	8	4	4	68	14	18
_v171late160ammo__antler__956.json	BUILD	168	1	gunner	10	8	32	32	14	18
_v171late160ammo__antler__956.json	BUILD	169	0	gunner	9	7	18	34	14	18
_v171late160ammo__antler__956.json	DEATH	172	1	builder_bot	7	8	17	17	14	18
_v171late160ammo__antler__956.json	DEATH	173	0	gunner	9	8	25	25	14	18
_v171late160ammo__antler__956.json	DEATH	173	1	gunner	10	8	32	32	14	18
_v171late160ammo__antler__956.json	DEATH	181	1	builder_bot	5	9	10	26	14	18
_v171late160ammo__antler__956.json	BUILD	184	0	builder_bot	5	6	5	37	14	18
_v171late160ammo__antler__956.json	BUILD	190	0	sentinel	6	7	9	25	14	18
_v171late160ammo__antler__956.json	BUILD	193	1	sentinel	10	12	16	80	14	18
_v171late160ammo__antler__956.json	DEATH	196	0	gunner	8	10	40	8	14	18
_v171late160ammo__antler__956.json	BUILD	207	0	builder_bot	5	5	2	50	14	18
_v171late160ammo__antler__956.json	BUILD	218	0	sentinel	10	8	32	32	14	18
_v171late160ammo__antler__956.json	BUILD	220	1	builder_bot	8	14	8	104	14	18
_v171late160ammo__antler__956.json	DEATH	224	0	builder_bot	4	9	29	13	14	18
_v171late160ammo__antler__956.json	DEATH	241	1	core	6	12	0	64	14	18
_v171late160ammo__atoll__953.json	BUILD	0	0	builder_bot	4	14	4	244	18	18
_v171late160ammo__atoll__953.json	BUILD	0	1	builder_bot	13	4	5	221	18	18
_v171late160ammo__atoll__953.json	BUILD	1	0	builder_bot	1	15	2	338	18	18
_v171late160ammo__atoll__953.json	BUILD	1	1	builder_bot	16	2	4	340	18	18
_v171late160ammo__atoll__953.json	BUILD	2	0	builder_bot	4	16	8	296	18	18
_v171late160ammo__atoll__953.json	BUILD	2	1	builder_bot	13	3	2	242	18	18
_v171late160ammo__atoll__953.json	BUILD	3	0	builder_bot	3	16	5	317	18	18
_v171late160ammo__atoll__953.json	BUILD	3	1	builder_bot	16	4	8	296	18	18
_v171late160ammo__atoll__953.json	BUILD	3	0	harvester	1	17	10	394	18	18
_v171late160ammo__atoll__953.json	BUILD	3	1	harvester	16	0	8	392	18	18
_v171late160ammo__atoll__953.json	BUILD	3	0	harvester	5	16	13	277	18	18
_v171late160ammo__atoll__953.json	BUILD	4	0	builder_bot	4	15	5	269	18	18
_v171late160ammo__atoll__953.json	BUILD	4	1	builder_bot	15	1	2	338	18	18
_v171late160ammo__atoll__953.json	BUILD	5	0	conveyor	1	16	5	365	18	18
_v171late160ammo__atoll__953.json	BUILD	5	0	conveyor	4	16	8	296	18	18
_v171late160ammo__atoll__953.json	BUILD	7	0	conveyor	1	15	2	338	18	18
_v171late160ammo__atoll__953.json	BUILD	7	1	conveyor	15	0	5	365	18	18
_v171late160ammo__atoll__953.json	BUILD	7	0	conveyor	3	16	5	317	18	18
_v171late160ammo__atoll__953.json	BUILD	7	1	harvester	12	1	5	269	18	18
_v171late160ammo__atoll__953.json	BUILD	9	1	conveyor	15	1	2	338	18	18
_v171late160ammo__atoll__953.json	BUILD	9	1	conveyor	13	1	2	290	18	18
_v171late160ammo__atoll__953.json	BUILD	11	1	conveyor	14	1	1	313	18	18
_v171late160ammo__atoll__953.json	BUILD	13	0	sentinel	10	7	113	41	18	18
_v171late160ammo__atoll__953.json	BUILD	13	1	harvester	9	8	61	85	18	18
_v171late160ammo__atoll__953.json	BUILD	14	0	harvester	8	9	61	85	18	18
_v171late160ammo__atoll__953.json	BUILD	15	1	sentinel	3	9	170	26	18	18
_v171late160ammo__atoll__953.json	BUILD	15	1	harvester	8	8	72	72	18	18
_v171late160ammo__atoll__953.json	BUILD	16	0	sentinel	7	9	50	98	18	18
_v171late160ammo__atoll__953.json	BUILD	20	1	barrier	4	14	244	4	18	18
_v171late160ammo__atoll__953.json	DEATH	21	1	sentinel	3	9	170	26	18	18
_v171late160ammo__atoll__953.json	BUILD	24	0	barrier	13	3	242	2	18	18
_v171late160ammo__atoll__953.json	BUILD	28	0	barrier	14	4	244	4	18	18
_v171late160ammo__atoll__953.json	BUILD	30	1	barrier	3	13	242	2	18	18
_v171late160ammo__atoll__953.json	BUILD	35	1	sentinel	12	2	4	244	18	18
_v171late160ammo__atoll__953.json	BUILD	36	1	barrier	2	13	265	1	18	18
_v171late160ammo__atoll__953.json	BUILD	36	0	barrier	16	3	317	5	18	18
_v171late160ammo__atoll__953.json	DEATH	38	0	barrier	13	3	242	2	18	18
_v171late160ammo__atoll__953.json	BUILD	40	1	barrier	1	14	313	1	18	18
_v171late160ammo__atoll__953.json	BUILD	40	0	barrier	15	4	269	5	18	18
_v171late160ammo__atoll__953.json	DEATH	42	0	barrier	14	4	244	4	18	18
_v171late160ammo__atoll__953.json	BUILD	44	0	barrier	16	2	340	4	18	18
_v171late160ammo__atoll__953.json	BUILD	49	1	barrier	2	16	340	4	18	18
_v171late160ammo__atoll__953.json	BUILD	60	1	sentinel	5	12	181	13	18	18
_v171late160ammo__atoll__953.json	BUILD	60	0	harvester	9	9	74	74	18	18
_v171late160ammo__atoll__953.json	BUILD	62	0	conveyor	10	9	89	65	18	18
_v171late160ammo__atoll__953.json	BUILD	63	1	barrier	4	15	269	5	18	18
_v171late160ammo__atoll__953.json	BUILD	64	0	conveyor	10	8	100	52	18	18
_v171late160ammo__atoll__953.json	BUILD	68	0	conveyor	11	8	117	45	18	18
_v171late160ammo__atoll__953.json	BUILD	70	0	conveyor	12	8	136	40	18	18
_v171late160ammo__atoll__953.json	BUILD	72	0	conveyor	12	9	125	53	18	18
_v171late160ammo__atoll__953.json	BUILD	74	0	conveyor	12	10	116	68	18	18
_v171late160ammo__atoll__953.json	BUILD	76	0	conveyor	12	11	109	85	18	18
_v171late160ammo__atoll__953.json	BUILD	78	0	conveyor	12	12	104	104	18	18
_v171late160ammo__atoll__953.json	BUILD	80	0	conveyor	11	12	85	109	18	18
_v171late160ammo__atoll__953.json	BUILD	84	0	conveyor	10	12	68	116	18	18
_v171late160ammo__atoll__953.json	BUILD	86	0	conveyor	9	12	53	125	18	18
_v171late160ammo__atoll__953.json	BUILD	88	0	conveyor	8	12	40	136	18	18
_v171late160ammo__atoll__953.json	BUILD	90	0	conveyor	7	12	29	149	18	18
_v171late160ammo__atoll__953.json	BUILD	92	0	conveyor	6	12	20	164	18	18
_v171late160ammo__atoll__953.json	DEATH	115	0	core	2	14	0	288	18	18
_v171late160ammo__atoll__957.json	BUILD	0	0	builder_bot	4	16	8	296	18	18
_v171late160ammo__atoll__957.json	BUILD	0	1	builder_bot	14	4	4	244	18	18
_v171late160ammo__atoll__957.json	BUILD	1	0	builder_bot	3	16	5	317	18	18
_v171late160ammo__atoll__957.json	BUILD	1	1	builder_bot	13	1	2	290	18	18
_v171late160ammo__atoll__957.json	BUILD	2	0	builder_bot	2	13	1	265	18	18
_v171late160ammo__atoll__957.json	BUILD	2	1	builder_bot	16	2	4	340	18	18
_v171late160ammo__atoll__957.json	BUILD	2	1	harvester	12	1	5	269	18	18
_v171late160ammo__atoll__957.json	BUILD	3	0	builder_bot	4	15	5	269	18	18
_v171late160ammo__atoll__957.json	BUILD	3	1	builder_bot	13	4	5	221	18	18
_v171late160ammo__atoll__957.json	BUILD	4	0	builder_bot	1	13	2	290	18	18
_v171late160ammo__atoll__957.json	BUILD	4	1	builder_bot	13	3	2	242	18	18
_v171late160ammo__atoll__957.json	BUILD	4	0	harvester	1	17	10	394	18	18
_v171late160ammo__atoll__957.json	BUILD	4	1	conveyor	13	1	2	290	18	18
_v171late160ammo__atoll__957.json	BUILD	4	1	harvester	16	0	8	392	18	18
_v171late160ammo__atoll__957.json	BUILD	5	0	harvester	5	16	13	277	18	18
_v171late160ammo__atoll__957.json	BUILD	6	0	conveyor	1	16	5	365	18	18
_v171late160ammo__atoll__957.json	BUILD	6	1	conveyor	14	1	1	313	18	18
_v171late160ammo__atoll__957.json	BUILD	6	1	conveyor	15	0	5	365	18	18
_v171late160ammo__atoll__957.json	BUILD	8	0	conveyor	1	15	2	338	18	18
_v171late160ammo__atoll__957.json	BUILD	8	1	conveyor	15	1	2	338	18	18
_v171late160ammo__atoll__957.json	BUILD	9	0	conveyor	4	16	8	296	18	18
_v171late160ammo__atoll__957.json	BUILD	11	0	conveyor	3	16	5	317	18	18
_v171late160ammo__atoll__957.json	BUILD	11	1	harvester	9	8	61	85	18	18
_v171late160ammo__atoll__957.json	BUILD	13	1	conveyor	10	8	52	100	18	18
_v171late160ammo__atoll__957.json	BUILD	15	0	sentinel	10	7	113	41	18	18
_v171late160ammo__atoll__957.json	BUILD	16	1	sentinel	5	11	162	18	18	18
_v171late160ammo__atoll__957.json	BUILD	16	1	conveyor	11	8	45	117	18	18
_v171late160ammo__atoll__957.json	BUILD	17	0	sentinel	2	11	9	225	18	18
_v171late160ammo__atoll__957.json	BUILD	18	1	sentinel	3	10	185	17	18	18
_v171late160ammo__atoll__957.json	BUILD	18	1	conveyor	12	8	40	136	18	18
_v171late160ammo__atoll__957.json	BUILD	19	0	gunner	3	11	10	202	18	18
_v171late160ammo__atoll__957.json	BUILD	20	1	conveyor	13	8	37	157	18	18
_v171late160ammo__atoll__957.json	BUILD	22	1	conveyor	14	8	36	180	18	18
_v171late160ammo__atoll__957.json	DEATH	22	1	sentinel	5	11	162	18	18	18
_v171late160ammo__atoll__957.json	BUILD	24	1	conveyor	14	7	25	193	18	18
_v171late160ammo__atoll__957.json	BUILD	26	1	conveyor	14	6	16	208	18	18
_v171late160ammo__atoll__957.json	DEATH	26	1	sentinel	3	10	185	17	18	18
_v171late160ammo__atoll__957.json	BUILD	39	1	barrier	4	14	244	4	18	18
_v171late160ammo__atoll__957.json	BUILD	40	1	barrier	3	13	242	2	18	18
_v171late160ammo__atoll__957.json	BUILD	53	1	sentinel	12	5	13	181	18	18
_v171late160ammo__atoll__957.json	DEATH	58	0	sentinel	10	7	113	41	18	18
_v171late160ammo__atoll__957.json	BUILD	63	1	conveyor	14	5	9	225	18	18
_v171late160ammo__atoll__957.json	BUILD	65	1	conveyor	14	4	4	244	18	18
_v171late160ammo__atoll__957.json	BUILD	68	0	barrier	13	3	242	2	18	18
_v171late160ammo__atoll__957.json	BUILD	71	0	barrier	15	4	269	5	18	18
_v171late160ammo__atoll__957.json	BUILD	71	1	gunner	15	5	10	250	18	18
_v171late160ammo__atoll__957.json	DEATH	71	0	builder_bot	8	9	61	85	18	18
_v171late160ammo__atoll__957.json	BUILD	73	0	harvester	8	8	72	72	18	18
_v171late160ammo__atoll__957.json	DEATH	76	0	builder_bot	8	9	61	85	18	18
_v171late160ammo__atoll__957.json	DEATH	78	0	barrier	15	4	269	5	18	18
_v171late160ammo__atoll__957.json	BUILD	80	0	barrier	15	4	269	5	18	18
_v171late160ammo__atoll__957.json	BUILD	81	1	gunner	13	4	5	221	18	18
_v171late160ammo__atoll__957.json	DEATH	83	0	builder_bot	10	7	113	41	18	18
_v171late160ammo__atoll__957.json	BUILD	84	0	gunner	4	12	8	200	18	18
_v171late160ammo__atoll__957.json	DEATH	87	0	builder_bot	14	4	244	4	18	18
_v171late160ammo__atoll__957.json	DEATH	88	0	barrier	15	4	269	5	18	18
_v171late160ammo__atoll__957.json	DEATH	89	1	barrier	3	13	242	2	18	18
_v171late160ammo__atoll__957.json	DEATH	92	1	barrier	4	14	244	4	18	18
_v171late160ammo__atoll__957.json	BUILD	93	1	barrier	4	14	244	4	18	18
_v171late160ammo__atoll__957.json	DEATH	93	0	barrier	13	3	242	2	18	18
_v171late160ammo__atoll__957.json	BUILD	101	1	harvester	9	9	74	74	18	18
_v171late160ammo__atoll__957.json	DEATH	101	1	barrier	4	14	244	4	18	18
_v171late160ammo__atoll__957.json	DEATH	102	1	builder_bot	1	9	218	26	18	18
_v171late160ammo__atoll__957.json	BUILD	104	1	barrier	4	14	244	4	18	18
_v171late160ammo__atoll__957.json	BUILD	109	1	harvester	8	9	85	61	18	18
_v171late160ammo__atoll__957.json	BUILD	111	1	conveyor	8	10	100	52	18	18
_v171late160ammo__atoll__957.json	BUILD	112	0	gunner	6	13	17	185	18	18
_v171late160ammo__atoll__957.json	DEATH	112	1	barrier	4	14	244	4	18	18
_v171late160ammo__atoll__957.json	BUILD	113	1	barrier	4	14	244	4	18	18
_v171late160ammo__atoll__957.json	BUILD	113	1	conveyor	9	10	89	65	18	18
_v171late160ammo__atoll__957.json	BUILD	115	1	conveyor	10	10	80	80	18	18
_v171late160ammo__atoll__957.json	BUILD	115	1	conveyor	10	9	65	89	18	18
_v171late160ammo__atoll__957.json	BUILD	119	1	gunner	12	6	20	164	18	18
_v171late160ammo__atoll__957.json	DEATH	121	1	barrier	4	14	244	4	18	18
_v171late160ammo__atoll__957.json	BUILD	122	1	barrier	4	14	244	4	18	18
_v171late160ammo__atoll__957.json	DEATH	122	1	builder_bot	4	15	269	5	18	18
_v171late160ammo__atoll__957.json	DEATH	126	1	barrier	4	14	244	4	18	18
_v171late160ammo__atoll__957.json	BUILD	132	1	builder_bot	16	4	8	296	18	18
_v171late160ammo__atoll__957.json	BUILD	133	0	sentinel	6	17	25	289	18	18
_v171late160ammo__atoll__957.json	BUILD	138	1	builder_bot	15	4	5	269	18	18
_v171late160ammo__atoll__957.json	BUILD	144	1	builder_bot	14	1	1	313	18	18
_v171late160ammo__atoll__957.json	BUILD	145	0	sentinel	0	15	5	365	18	18
_v171late160ammo__atoll__957.json	BUILD	150	1	sentinel	6	12	164	20	18	18
_v171late160ammo__atoll__957.json	DEATH	158	1	builder_bot	7	12	149	29	18	18
_v171late160ammo__atoll__957.json	BUILD	160	1	launcher	13	0	5	317	18	18
_v171late160ammo__atoll__957.json	DEATH	161	1	sentinel	6	12	164	20	18	18
_v171late160ammo__atoll__957.json	BUILD	164	1	sentinel	5	12	181	13	18	18
_v171late160ammo__atoll__957.json	BUILD	166	1	barrier	4	14	244	4	18	18
_v171late160ammo__atoll__957.json	BUILD	167	1	barrier	3	13	242	2	18	18
_v171late160ammo__atoll__957.json	BUILD	172	1	barrier	2	13	265	1	18	18
_v171late160ammo__atoll__957.json	BUILD	173	1	barrier	1	14	313	1	18	18
_v171late160ammo__atoll__957.json	DEATH	175	1	sentinel	5	12	181	13	18	18
_v171late160ammo__atoll__957.json	DEATH	175	1	barrier	2	13	265	1	18	18
_v171late160ammo__atoll__957.json	BUILD	175	1	barrier	2	13	265	1	18	18
_v171late160ammo__atoll__957.json	DEATH	176	1	builder_bot	5	15	250	10	18	18
_v171late160ammo__atoll__957.json	BUILD	177	1	launcher	17	7	34	274	18	18
_v171late160ammo__atoll__957.json	DEATH	179	1	barrier	2	13	265	1	18	18
_v171late160ammo__atoll__957.json	BUILD	179	1	barrier	2	13	265	1	18	18
_v171late160ammo__atoll__957.json	DEATH	180	1	barrier	3	13	242	2	18	18
_v171late160ammo__atoll__957.json	BUILD	182	1	sentinel	0	13	317	5	18	18
_v171late160ammo__atoll__957.json	DEATH	184	1	barrier	2	13	265	1	18	18
_v171late160ammo__atoll__957.json	BUILD	184	1	barrier	2	13	265	1	18	18
