tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
glacierkeep_s16_A	glacierkeep	16	A	US	Core destroyed	119	v520	8	8	12	28	43	28	109	108	0.9908	7.339	6	2	13,12,13,16,14,20,28,24	119	0	14,26
glacierkeep_s16_B	glacierkeep	16	B	OPP	Harvesters (tiebreak)	1000	v520	8	8	12	21	760	21	445	82	0.1843	1.798	5	3	14,13,13,17,12,21,15,16	1000	1	14,2
glacierkeep_s17_A	glacierkeep	17	A	US	Core destroyed	145	v520	8	8	12	27	-1	27	82	13	0.1585	9.756	6	2	13,12,13,16,14,20,27,23	145	0	14,26
glacierkeep_s17_B	glacierkeep	17	B	US	Core destroyed	245	v520	8	8	12	21	44	21	235	169	0.7191	3.404	5	3	14,13,13,17,12,21,15,16	245	1	14,2
glacierkeep_s18_A	glacierkeep	18	A	US	Core destroyed	177	v520	8	8	12	28	43	28	167	166	0.994	4.79	6	2	13,12,13,16,14,20,28,24	177	0	14,26
glacierkeep_s18_B	glacierkeep	18	B	US	Core destroyed	445	v520	8	8	12	21	69	21	435	42	0.0966	1.839	5	3	14,13,13,17,12,21,15,16	445	1	14,2
midgard_s16_A	midgard	16	A	OPP	Core destroyed	199	v520	8	6	48	79	-1	-1	159	154	0.9686	3.774	5	1	48,79,52,56,63,59	199	0	26,26
midgard_s16_B	midgard	16	B	OPP	Titanium collected (tiebreak)	1000	v520	8	7	53	117	-1	-1	98	87	0.8878	7.143	5	2	62,82,59,117,55,97,53	1000	1	2,2
midgard_s17_A	midgard	17	A	OPP	Core destroyed	481	v520	8	6	48	106	-1	-1	441	436	0.9887	1.361	5	1	48,106,52,56,79,59	481	0	26,26
midgard_s17_B	midgard	17	B	OPP	Core destroyed	361	v520	8	6	52	78	-1	-1	318	312	0.9811	1.887	6	0	60,64,57,52,78,64	361	1	2,2
midgard_s18_A	midgard	18	A	US	Core destroyed	166	v520	8	6	49	75	-1	-1	124	118	0.9516	4.839	6	0	49,75,53,57,56,60	166	0	26,26
midgard_s18_B	midgard	18	B	OPP	Core destroyed	258	v520	8	4	49	60	-1	-1	122	102	0.8361	3.279	4	0	60,57,53,49	258	1	2,2
nordkap_s16_A	nordkap	16	A	OPP	Core destroyed	399	v520	8	7	8	46	-1	-1	253	155	0.6126	2.767	5	2	9,8,9,12,10,46,20	399	0	9,18
nordkap_s16_B	nordkap	16	B	US	Core destroyed	321	v520	8	8	8	181	181	181	315	314	0.9968	2.54	6	2	27,18,181,98,11,107,8,9	321	1	9,6
nordkap_s17_A	nordkap	17	A	US	Titanium collected (tiebreak)	1000	v520	8	8	9	31	31	31	994	993	0.999	0.805	6	2	11,15,9,18,10,22,31,25	1000	0	9,18
nordkap_s17_B	nordkap	17	B	OPP	Core destroyed	180	v520	8	7	10	46	-1	-1	150	84	0.56	4.667	5	2	10,11,46,12,20,33,37	180	1	9,6
nordkap_s18_A	nordkap	18	A	US	Core destroyed	405	v520	8	8	8	37	59	37	399	398	0.9975	2.005	6	2	9,8,9,15,10,27,37,26	405	0	9,18
nordkap_s18_B	nordkap	18	B	OPP	Core destroyed	164	v520	8	5	8	99	-1	-1	158	107	0.6772	3.165	3	2	24,20,8,9,99	164	1	9,6
yulerune_s16_A	yulerune	16	A	OPP	Core destroyed	152	v520	8	5	32	44	-1	-1	127	126	0.9921	3.937	5	0	32,38,36,34,44	152	0	16,9
yulerune_s16_B	yulerune	16	B	OPP	Core destroyed	532	v520	8	7	32	80	-1	-1	507	102	0.2012	1.381	5	2	49,44,80,42,65,36,32	532	1	2,9
yulerune_s17_A	yulerune	17	A	US	Core destroyed	401	v520	8	5	34	41	-1	-1	375	372	0.992	1.333	5	0	38,34,38,41,40	401	0	16,9
yulerune_s17_B	yulerune	17	B	OPP	Core destroyed	308	v520	8	6	32	50	-1	-1	113	69	0.6106	5.31	6	0	47,43,50,40,34,32	308	1	2,9
yulerune_s18_A	yulerune	18	A	US	Core destroyed	309	v520	8	6	35	45	-1	-1	284	279	0.9824	2.113	6	0	38,35,40,44,45,43	309	0	16,9
yulerune_s18_B	yulerune	18	B	OPP	Titanium collected (tiebreak)	1000	v520	8	6	32	48	-1	-1	975	487	0.4995	0.615	5	1	40,44,35,48,36,32	1000	1	2,9
