tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
midgard_s12_B	midgard	12	B	OPP	Titanium collected (tiebreak)	1000	v520	8	5	51	87	-1	-1	960	34	0.0354	0.521	5	0	59,56,56,51,87	1000	1	2,2
nordkap_s10_A	nordkap	10	A	US	Core destroyed	124	v520	8	8	8	31	31	31	118	117	0.9915	6.78	6	2	9,8,9,12,10,29,31,28	124	0	9,18
nordkap_s10_B	nordkap	10	B	US	Core destroyed	133	v520	8	8	13	51	51	51	127	126	0.9921	6.299	8	0	13,14,42,15,19,51,30,34	133	1	9,6
nordkap_s11_A	nordkap	11	A	US	Core destroyed	353	v520	8	8	8	45	45	45	347	346	0.9971	2.305	5	3	9,8,9,15,10,33,45,29	353	0	9,18
nordkap_s11_B	nordkap	11	B	US	Core destroyed	117	v520	8	8	13	44	44	44	111	110	0.991	7.207	7	1	13,13,14,16,37,42,40,44	117	1	9,6
nordkap_s12_A	nordkap	12	A	US	Core destroyed	480	v520	8	8	8	23	23	23	322	208	0.646	2.484	6	2	23,19,9,16,10,12,9,8	480	0	9,18
nordkap_s12_B	nordkap	12	B	US	Core destroyed	954	v520	8	8	8	85	88	85	948	947	0.9989	0.844	7	1	19,14,8,15,9,24,17,85	954	1	9,6
yulerune_s10_A	yulerune	10	A	OPP	Core destroyed	191	v520	8	6	33	43	-1	-1	164	27	0.1646	3.659	6	0	34,33,43,35,43,39	191	0	16,9
yulerune_s10_B	yulerune	10	B	OPP	Core destroyed	609	v520	8	7	34	64	-1	-1	330	113	0.3424	2.121	6	1	37,41,34,38,64,36,34	609	1	2,9
yulerune_s11_A	yulerune	11	A	US	Core destroyed	153	v520	8	6	32	47	-1	-1	128	127	0.9922	4.688	6	0	32,35,36,41,47,44	153	0	16,9
yulerune_s11_B	yulerune	11	B	US	Core destroyed	273	v520	8	7	33	81	-1	-1	246	245	0.9959	2.846	6	1	33,50,81,47,66,40,37	273	1	2,9
yulerune_s12_A	yulerune	12	A	OPP	Core destroyed	517	v520	8	5	37	48	-1	-1	490	487	0.9939	1.02	5	0	40,38,37,42,48	517	0	16,9
yulerune_s12_B	yulerune	12	B	US	Core destroyed	657	v520	8	6	32	40	-1	-1	632	630	0.9968	0.949	6	0	35,40,32,39,38,32	657	1	2,9
