tag	map	seed	seat	ours	cond	turn	arm	n_seats	seats_sealed	first_seal	last_seal	closure_round	closure_cum_round	atring_rounds	atring2_rounds	two_body_share	seal_rate	sealed_by_bldg	sealed_by_body	seat_first_rounds	rounds	our_team	enemy_core
glacierkeep_s83_A	glacierkeep	83	A	US	Titanium collected (tiebreak)	1000	v520	8	8	12	32	46	32	990	989	0.999	0.808	6	2	13,12,13,16,14,20,32,24	1000	0	14,26
glacierkeep_s83_B	glacierkeep	83	B	US	Core destroyed	660	v520	8	8	12	21	463	21	381	138	0.3622	2.1	5	3	14,13,13,17,12,21,15,16	660	1	14,2
glacierkeep_s84_A	glacierkeep	84	A	US	Core destroyed	173	v520	8	8	12	28	28	28	163	161	0.9877	4.908	6	2	13,12,13,16,14,20,28,24	173	0	14,26
glacierkeep_s84_B	glacierkeep	84	B	US	Core destroyed	245	v520	8	8	12	21	32	21	235	234	0.9957	3.404	5	3	14,13,13,17,12,21,15,16	245	1	14,2
midgard_s82_A	midgard	82	A	US	Core destroyed	277	v520	8	7	49	94	-1	-1	236	232	0.9831	2.966	6	1	49,78,53,94,57,64,60	277	0	26,26
midgard_s82_B	midgard	82	B	US	Core destroyed	482	v520	8	7	53	85	-1	-1	439	437	0.9954	1.595	5	2	59,54,57,53,85,84,79	482	1	2,2
midgard_s83_A	midgard	83	A	OPP	Core destroyed	243	v520	8	2	48	52	-1	-1	202	199	0.9851	0.99	2	0	48,52	243	0	26,26
midgard_s83_B	midgard	83	B	OPP	Core destroyed	313	v520	8	7	48	84	-1	-1	273	267	0.978	2.564	5	2	60,56,58,77,52,84,48	313	1	2,2
midgard_s84_A	midgard	84	A	OPP	Core destroyed	222	v520	8	5	49	64	-1	-1	180	177	0.9833	2.778	5	0	49,53,57,64,60	222	0	26,26
midgard_s84_B	midgard	84	B	OPP	Core destroyed	209	v520	8	5	55	91	-1	-1	165	60	0.3636	3.03	5	0	64,71,63,55,91	209	1	2,2
nordkap_s82_A	nordkap	82	A	OPP	Titanium collected (tiebreak)	1000	v520	8	8	8	40	-1	40	504	181	0.3591	1.587	6	2	9,8,9,12,10,19,40,22	1000	0	9,18
nordkap_s82_B	nordkap	82	B	OPP	Core destroyed	543	v520	8	7	8	103	-1	-1	235	65	0.2766	2.979	5	2	11,10,21,11,103,8,9	543	1	9,6
nordkap_s83_A	nordkap	83	A	US	Core destroyed	228	v520	8	8	8	54	64	54	222	175	0.7883	3.604	6	2	9,8,9,12,10,19,54,22	228	0	9,18
nordkap_s83_B	nordkap	83	B	OPP	Core destroyed	241	v520	8	5	13	192	-1	-1	235	169	0.7191	2.128	3	2	13,14,61,183,192	241	1	9,6
nordkap_s84_A	nordkap	84	A	US	Core destroyed	133	v520	8	8	8	36	36	36	127	126	0.9921	6.299	5	3	9,8,9,12,10,13,36,19	133	0	9,18
nordkap_s84_B	nordkap	84	B	OPP	Core destroyed	184	v520	8	6	13	47	-1	-1	178	177	0.9944	3.371	5	1	13,14,43,15,39,47	184	1	9,6
yulerune_s82_A	yulerune	82	A	US	Core destroyed	230	v520	8	6	31	45	-1	-1	204	202	0.9902	2.941	6	0	36,42,31,45,34,42	230	0	16,9
yulerune_s82_B	yulerune	82	B	US	Core destroyed	283	v520	8	7	33	69	-1	-1	262	256	0.9771	2.672	6	1	41,44,40,40,69,39,33	283	1	2,9
yulerune_s83_A	yulerune	83	A	US	Core destroyed	204	v520	8	7	32	75	-1	-1	179	175	0.9777	3.911	6	1	32,75,35,51,39,46,42	204	0	16,9
yulerune_s83_B	yulerune	83	B	OPP	Titanium collected (tiebreak)	1000	v520	8	6	32	120	-1	-1	975	971	0.9959	0.615	6	0	49,44,45,120,49,32	1000	1	2,9
yulerune_s84_A	yulerune	84	A	OPP	Titanium collected (tiebreak)	1000	v520	8	5	33	46	-1	-1	975	973	0.9979	0.513	5	0	35,33,39,38,46	1000	0	16,9
yulerune_s84_B	yulerune	84	B	OPP	Core destroyed	247	v520	8	6	34	59	-1	-1	145	58	0.4	4.138	6	0	44,48,40,59,36,34	247	1	2,9
