tag	map	seed	seat	ours	cond	turn	arm	ourcore_dmg	ourcore_heal	ourcore_hp_calc	oppcore_dmg	oppcore_heal	oppcore_hp_calc	heal_back	heal_back_ours	opp_harv_built	opp_belt_built	opp_harv_killed	opp_belt_killed	opp_eco_killed	fwd_gun_n	fwd_gun_first	gun_n	fwd_sent_n	fwd_sent_first	fwd_laun_n	fwd_laun_first	collar_bar_n	unknown_deltas
yulerune_s10_B	yulerune	10	B	OPP	Core destroyed	252	parent	504	0	-4	558	558	500	1.0	0.0	10	57	1	2	3	1	41	1	2	37	3	4	6	
yulerune_s11_A	yulerune	11	A	OPP	Core destroyed	277	parent	504	0	-4	0	0	500		0.0	4	24	1	0	1	0		1	0		5	4	4	
yulerune_s11_B	yulerune	11	B	OPP	Core destroyed	204	parent	504	0	-4	702	702	500	1.0	0.0	8	50	0	1	1	0		0	2	37	4	4	7	
yulerune_s12_A	yulerune	12	A	OPP	Core destroyed	184	parent	504	0	-4	0	0	500		0.0	9	37	0	0	0	0		0	0		4	4	0	
yulerune_s12_B	yulerune	12	B	OPP	Core destroyed	164	parent	504	0	-4	540	540	500	1.0	0.0	6	31	0	2	2	0		0	2	37	2	4	7	
atoll_s13_A	atoll	13	A	US	Core destroyed	311	parent	54	0	446	504	0	-4	0.0	0.0	3	13	0	2	2	0		2	1	212	4	3	22	
atoll_s13_B	atoll	13	B	OPP	Core destroyed	185	parent	954	454	0	0	0	500		0.4759	5	18	0	0	0	0		3	0		2	3	1	
atoll_s14_A	atoll	14	A	US	Core destroyed	906	parent	108	108	500	504	0	-4	0.0	1.0	4	13	2	5	7	2	37	3	3	164	7	3	7	
atoll_s14_B	atoll	14	B	OPP	Core destroyed	244	parent	756	256	0	0	0	500		0.3386	4	16	0	0	0	0		1	0		3	3	3	
atoll_s15_A	atoll	15	A	US	Core destroyed	620	parent	396	396	500	4338	3838	0	0.8847	1.0	5	16	0	1	1	0		1	1	83	3	3	6	
atoll_s15_B	atoll	15	B	OPP	Core destroyed	271	parent	504	0	-4	0	0	500		0.0	5	22	3	8	11	2	23	3	0		6	3	8	
drakkarfjord_s13_A	drakkarfjord	13	A	US	Core destroyed	157	parent	0	0	500	792	288	-4	0.3636		4	27	0	1	1	0		0	1	69	1	9	14	
drakkarfjord_s13_B	drakkarfjord	13	B	OPP	Titanium collected (tiebreak)	1000	parent	0	0	500	2934	2728	294	0.9298		10	104	0	2	2	0		1	1	308	2	9	42	
drakkarfjord_s14_A	drakkarfjord	14	A	OPP	Titanium collected (tiebreak)	1000	parent	0	0	500	0	0	500			12	105	5	3	8	1	118	3	0		4	9	10	
drakkarfjord_s14_B	drakkarfjord	14	B	OPP	Core destroyed	553	parent	2250	1740	-10	0	0	500		0.7733	14	157	0	0	0	0		2	0		1	9	8	
drakkarfjord_s15_A	drakkarfjord	15	A	OPP	Core destroyed	188	parent	504	0	-4	378	378	500	1.0	0.0	5	42	0	1	1	0		1	1	63	2	9	11	
drakkarfjord_s15_B	drakkarfjord	15	B	US	Core destroyed	143	parent	0	0	500	648	144	-4	0.2222		3	19	0	0	0	0		0	1	65	1	9	18	
glacierkeep_s13_A	glacierkeep	13	A	US	Core destroyed	209	parent	0	0	500	504	0	-4	0.0		3	27	0	4	4	1	36	1	1	73	2	5	25	
glacierkeep_s13_B	glacierkeep	13	B	US	Titanium collected (tiebreak)	1000	parent	0	0	500	2178	2178	500	1.0		10	82	1	2	3	0		2	2	72	2	5	14	
glacierkeep_s14_A	glacierkeep	14	A	OPP	Core destroyed	572	parent	504	0	-4	0	0	500		0.0	10	116	0	0	0	0		1	0		2	5	11	
glacierkeep_s14_B	glacierkeep	14	B	US	Core destroyed	185	parent	0	0	500	504	0	-4	0.0		3	24	0	0	0	0		0	1	82	2	5	12	
glacierkeep_s15_A	glacierkeep	15	A	US	Titanium collected (tiebreak)	1000	parent	0	0	500	2628	2628	500	1.0		5	21	0	3	3	1	35	1	1	84	3	5	14	
glacierkeep_s15_B	glacierkeep	15	B	US	Titanium collected (tiebreak)	1000	parent	0	0	500	3672	3672	500	1.0		10	91	1	7	8	1	28	1	2	69	2	5	13	
midgard_s13_A	midgard	13	A	US	Core destroyed	897	parent	0	0	500	1206	706	0	0.5854		11	99	0	20	20	0		1	2	477	6	9	18	
midgard_s13_B	midgard	13	B	OPP	Core destroyed	220	parent	828	320	-8	414	382	468	0.9227	0.3865	8	56	0	2	2	0		1	5	42	3	9	8	
midgard_s14_A	midgard	14	A	US	Core destroyed	372	parent	0	0	500	1296	788	-8	0.608		9	59	2	26	28	2	69	5	2	252	3	9	3	
midgard_s14_B	midgard	14	B	OPP	Core destroyed	120	parent	1044	540	-4	504	504	500	1.0	0.5172	7	36	0	0	0	0		0	1	42	2	9	0	
midgard_s15_A	midgard	15	A	OPP	Core destroyed	141	parent	504	0	-4	720	428	208	0.5944	0.0	6	37	0	1	1	0		0	1	60	4	9	5	
midgard_s15_B	midgard	15	B	OPP	Core destroyed	114	parent	504	0	-4	468	464	496	0.9915	0.0	8	40	0	0	0	0		0	1	42	2	9	0	
nordkap_s13_A	nordkap	13	A	OPP	Core destroyed	155	parent	504	0	-4	0	0	500		0.0	12	43	3	6	9	1	12	1	0		3	1	8	
