r	our_core_hp	opp_core_hp	our_ti	our_ammo	our_coll	opp_ti	opp_ammo	opp_coll	sent	gun	lau	bot	near_bot	near_sent	near_lau	opp_near_bot
29	500	500	5	21	50	55	59	90	1	0	0	6	2	0	0	0
30	500	500	5	21	50	8	59	90	1	0	0	6	1	0	0	1
31	500	500	25	21	60	18	59	90	1	0	0	6	2	0	0	0
32	500	500	25	21	60	21	59	100	1	0	0	6	2	0	0	1
33	500	500	25	21	60	31	59	110	1	0	0	6	2	0	0	1
34	500	500	25	21	60	17	59	110	1	0	0	6	2	0	0	1
35	500	500	45	21	70	25	59	110	1	0	0	6	2	0	0	1
36	500	500	43	21	70	26	59	120	1	0	0	6	2	0	0	1
37	500	500	41	11	70	34	59	130	1	0	0	6	2	0	0	2
38	500	500	28	24	70	18	59	130	1	0	0	6	2	0	0	2
39	500	500	48	14	80	26	59	130	1	0	0	6	2	0	0	1
40	500	500	36	24	80	27	59	140	1	0	0	6	2	0	0	2
41	500	500	36	14	80	34	59	150	1	0	0	6	2	0	0	2
42	500	500	26	24	80	18	59	150	1	0	0	6	2	0	0	2
43	500	500	46	14	90	26	59	150	1	0	0	6	2	0	0	1
44	500	500	36	24	90	27	59	160	1	0	0	6	2	0	0	2
45	500	500	36	14	90	40	59	180	1	0	0	6	1	0	0	2
46	500	500	26	24	90	36	59	190	1	0	0	6	2	0	0	2
47	500	500	36	24	90	56	59	200	1	0	0	6	2	0	0	1
48	500	500	36	24	90	6	59	200	1	0	0	6	1	0	0	2
49	500	500	36	24	90	26	49	220	1	0	0	6	2	0	0	2
50	500	500	36	14	90	1	60	220	1	0	0	6	1	0	0	2
51	500	500	36	24	90	20	50	230	1	0	0	6	2	0	0	2
52	500	500	36	14	90	14	58	240	1	0	0	6	1	0	0	2
53	500	500	26	24	90	23	48	250	1	0	0	5	1	0	0	2
54	500	500	26	14	90	4	59	250	1	0	0	5	1	0	0	2
55	500	500	26	24	90	34	59	270	1	0	0	5	1	0	0	2
56	500	500	26	14	90	27	59	270	1	0	0	5	1	0	0	2
57	500	500	16	24	90	56	59	300	1	0	0	5	1	0	0	2
58	500	500	16	14	90	3	59	300	1	0	0	5	1	0	0	2
59	500	500	22	18	90	22	59	310	1	0	0	5	1	0	0	2
60	500	500	16	14	90	23	59	320	1	0	0	5	1	0	0	2
61	500	500	12	18	90	35	59	340	1	0	0	5	1	0	0	2
62	500	500	12	8	90	35	59	340	1	0	0	5	1	0	0	1
63	500	500	22	8	90	55	59	350	1	0	0	5	1	0	0	1
64	500	500	12	8	90	2	59	350	1	0	0	5	1	0	0	1
65	500	500	12	8	90	32	55	380	1	0	0	5	1	0	0	1
66	500	500	12	8	90	27	56	380	1	0	0	5	1	0	0	2
67	500	500	22	8	90	35	56	390	1	0	0	5	1	0	0	2
68	500	500	12	18	90	41	56	400	1	0	0	5	1	0	0	1
69	500	500	12	18	90	57	60	420	1	0	0	5	1	0	0	1
70	500	500	6	18	90	57	60	420	1	0	0	5	1	0	0	1
71	500	500	16	18	90	20	60	430	1	0	0	5	0	0	0	1
72	500	500	12	22	90	20	56	430	1	0	0	5	0	0	0	2
73	500	500	12	12	90	38	56	460	1	0	0	5	0	0	0	2
74	500	500	12	12	90	33	56	460	1	0	0	5	1	0	0	2
75	500	500	22	2	90	48	56	470	1	0	0	5	1	0	0	2
76	500	500	10	12	90	53	56	480	1	0	0	5	1	0	0	2
77	500	500	8	2	90	78	60	510	1	0	0	5	1	0	0	2
78	500	500	6	2	90	11	60	510	1	0	0	5	1	0	0	2
79	500	500	14	2	90	31	56	520	1	0	0	5	1	0	0	1
80	500	500	12	2	90	37	56	530	1	0	0	4	0	0	0	2
81	500	500	12	2	90	53	60	560	1	0	0	4	0	0	0	2
82	500	500	12	2	90	52	56	560	1	0	0	4	0	0	0	1
83	500	500	22	2	90	68	56	570	1	0	0	4	0	0	0	2
84	500	500	12	2	90	65	56	580	1	0	0	4	0	0	0	2
85	500	500	12	2	90	90	56	610	1	0	0	4	0	0	0	2
86	500	500	12	2	90	22	56	610	1	0	0	4	0	0	0	2
87	500	500	22	2	90	37	60	620	1	0	0	4	0	0	0	2
88	500	500	12	2	90	46	60	630	1	0	0	4	0	0	0	2
89	500	500	12	2	90	75	60	660	1	0	0	4	0	0	0	2
90	500	500	12	2	90	7	60	660	1	0	0	4	0	0	0	2
91	500	500	22	2	90	26	60	670	1	0	0	4	0	0	0	2
92	500	500	12	2	90	35	60	680	1	0	0	4	0	0	0	2
93	500	500	12	2	90	54	60	710	1	0	0	4	0	0	0	2
94	500	500	12	2	90	53	60	710	1	0	0	4	0	0	0	2
95	500	500	22	2	90	62	60	720	1	0	0	4	0	0	0	2
96	500	500	12	2	90	71	60	730	1	0	0	4	0	0	0	2
97	500	500	12	2	90	32	60	760	1	0	0	4	0	0	0	2
98	500	500	12	2	90	11	60	760	1	0	0	4	0	0	0	2
99	500	500	22	2	90	30	60	770	1	0	0	4	0	0	0	2
100	500	500	12	2	90	19	60	780	1	0	0	4	0	0	0	2
101	500	500	12	2	90	38	60	810	1	0	0	4	0	0	0	2
102	500	500	12	2	90	37	60	810	1	0	0	4	0	0	0	2
103	500	500	22	2	90	46	60	820	1	0	0	4	0	0	0	2
104	500	500	12	2	90	55	60	830	1	0	0	4	0	0	0	2
105	500	500	12	2	90	64	60	860	1	0	0	4	0	0	0	2
106	500	500	12	2	90	63	60	860	1	0	0	4	0	0	0	2
107	500	500	22	2	90	72	60	870	1	0	0	4	0	0	0	2
108	500	500	12	2	90	81	60	880	1	0	0	4	0	0	0	2
109	500	500	12	2	90	91	60	910	1	0	0	4	0	0	0	2
110	500	500	12	2	90	91	60	910	1	0	0	4	0	0	0	2
111	500	500	22	2	90	101	60	920	1	0	0	4	0	0	0	2
112	500	500	12	2	90	111	60	930	1	0	0	4	0	0	0	2
113	500	500	12	2	90	130	60	960	1	0	0	4	0	0	0	2
114	500	500	12	2	90	129	60	960	1	0	0	4	0	0	0	2
115	500	500	22	2	90	148	60	970	1	0	0	4	0	0	0	2
116	500	500	12	2	90	50	60	980	1	0	0	4	0	0	0	2
117	482	500	12	2	90	79	50	1010	1	0	0	4	0	0	0	2
118	482	500	12	2	90	57	60	1010	1	0	0	4	0	0	0	2
119	464	500	22	2	90	76	50	1020	1	0	0	4	0	0	0	2
120	464	500	12	2	90	75	60	1030	1	0	0	4	0	0	0	2
121	446	500	12	2	90	104	50	1060	1	0	0	4	0	0	0	2
122	446	500	12	2	90	93	60	1060	1	0	0	4	0	0	0	2
123	428	500	22	2	90	101	50	1070	1	0	0	4	0	0	0	2
124	428	500	12	2	90	100	60	1080	1	0	0	4	0	0	0	2
125	410	500	12	2	90	118	50	1110	1	0	0	4	0	0	0	2
126	410	500	12	2	90	96	60	1110	1	0	0	4	0	0	0	2
127	392	500	22	2	90	39	50	1120	1	0	0	4	0	0	0	2
128	392	500	12	2	90	27	60	1130	1	0	0	4	0	0	0	2
129	374	500	12	2	90	46	50	1160	1	0	0	4	0	0	0	2
130	374	500	12	2	90	45	50	1170	1	0	0	4	0	0	0	2
131	356	500	22	2	90	65	40	1180	1	0	0	4	0	0	0	2
132	356	500	12	2	90	59	56	1190	1	0	0	4	0	0	0	2
133	338	500	12	2	90	84	50	1220	1	0	0	4	0	0	0	2
134	338	500	12	2	90	83	60	1230	1	0	0	4	0	0	0	2
135	320	500	22	2	90	24	50	1240	1	0	0	4	0	0	0	2
136	320	500	12	2	90	43	50	1260	1	0	0	4	0	0	0	2
137	302	500	12	2	90	82	40	1300	1	0	0	4	0	0	0	2
138	302	500	12	2	90	65	56	1300	1	0	0	4	0	0	0	2
139	284	500	22	2	90	69	50	1310	1	0	0	4	0	0	0	2
140	284	500	12	2	90	78	60	1330	1	0	0	4	0	0	0	2
141	266	500	12	2	90	96	50	1360	1	0	0	4	0	0	0	2
142	266	500	12	2	90	16	60	1370	1	0	0	4	0	0	0	2
143	248	500	22	2	90	23	50	1380	1	0	0	4	0	0	0	2
144	248	500	12	2	90	30	50	1400	1	0	0	4	0	0	0	2
145	230	500	12	2	90	47	40	1430	1	0	0	4	0	0	0	2
146	230	500	12	2	90	32	40	1440	1	0	0	4	0	0	0	2
147	212	500	22	2	90	51	30	1450	1	0	0	4	0	0	0	2
148	212	500	12	2	90	53	35	1470	1	0	0	4	0	0	0	2
149	194	500	12	2	90	73	32	1510	1	0	0	4	0	0	0	2
150	194	500	12	2	90	44	48	1510	1	0	0	4	0	0	0	2
151	176	500	22	2	90	51	38	1520	1	0	0	4	0	0	0	2
152	176	500	12	2	90	55	43	1530	1	0	0	4	0	0	0	2
153	158	500	12	2	90	63	42	1560	1	0	0	4	0	0	0	2
154	158	500	12	2	90	76	58	1590	1	0	0	4	0	0	0	2
155	140	500	22	2	90	105	48	1610	1	0	0	4	0	0	0	2
156	140	500	12	2	90	122	60	1640	1	0	0	4	0	0	0	2
157	122	500	12	2	90	140	50	1670	1	0	0	4	0	0	0	2
158	122	500	12	2	90	150	60	1690	1	0	0	4	0	0	0	2
159	104	500	22	2	90	180	50	1710	1	0	0	4	0	0	0	2
160	104	500	12	2	90	108	60	1730	1	0	0	4	0	0	0	2
161	86	500	12	2	90	137	50	1760	1	0	0	4	0	0	0	2
162	86	500	12	2	90	146	60	1780	1	0	0	4	0	0	0	2
163	68	500	22	2	90	175	50	1800	1	0	0	4	0	0	0	2
164	68	500	12	2	90	184	60	1820	1	0	0	4	0	0	0	2
165	50	500	12	2	90	213	50	1850	1	0	0	4	0	0	0	2
166	50	500	12	2	90	96	60	1870	1	0	0	4	0	0	0	2
167	32	500	22	2	90	124	50	1890	1	0	0	4	0	0	0	2
168	32	500	12	2	90	122	60	1900	1	0	0	4	0	0	0	2
169	14	500	12	2	90	151	50	1930	1	0	0	4	0	0	0	2
170	14	500	12	2	90	159	60	1950	1	0	0	4	0	0	0	2
171	0	500	22	2	90	187	50	1970	1	0	0	4	0	0	0	2
