w1_11	midgard	A	341005	142	CTRL	C63	A	5	141	118	0	92	89	3	26	24	24	0	0	24	0	0	2	0	0	0	0	24	0	2	46	0	0	0	0
w1_11	midgard	A	341005	142	CTRL	C63	A	7	141	37	5	32	28	4	5	5	5	0	0	1	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0
w1_11	midgard	A	341005	142	CTRL	C63	A	9	141	127	0	65	60	5	62	62	5	57	0	60	0	0	0	0	0	0	0	60	1	1	55	0	0	0	0
w1_11	midgard	A	341005	142	CTRL	C63	A	401	141	4	0	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_11	midgard	A	341005	142	CTRL	C63	A	11	141	57	5	47	44	3	10	9	3	6	0	2	0	0	1	0	0	0	0	9	0	1	15	0	0	0	0
w1_11	midgard	A	341005	142	CTRL	C63	A	14	57	50	0	47	47	0	3	3	1	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
w1_11	midgard	A	341005	142	CTRL	C63	A	283	141	44	0	23	23	0	21	21	21	0	0	21	0	0	0	0	0	0	0	0	21	0	40	0	0	0	0
w1_11	midgard	A	341005	142	CTRL	C63	A	366	141	16	0	13	13	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0
w1_11	midgard	A	341005	142	CTRL	C63	A	331	141	27	0	17	17	0	10	10	10	0	0	2	0	0	0	0	0	0	0	2	7	1	11	0	0	0	0
w1_12	midgard	B	341005	382	INSTR	C63	B	23	381	69	0	59	57	2	10	10	4	6	0	3	0	0	0	0	0	0	0	9	0	1	5	0	0	0	0
w1_12	midgard	B	341005	382	INSTR	C63	B	4	100	79	0	54	53	1	25	18	11	7	0	4	7	0	0	0	0	0	0	15	0	10	10	0	7	0	0
w1_12	midgard	B	341005	382	INSTR	C63	B	6	381	215	0	143	138	5	72	70	55	15	0	49	0	0	2	0	0	0	0	70	0	2	92	0	0	0	0
w1_12	midgard	B	341005	382	INSTR	C63	B	8	381	316	15	252	192	60	64	63	18	45	0	42	0	0	1	0	0	0	0	63	0	1	202	0	0	0	0
w1_12	midgard	B	341005	382	INSTR	C63	B	117	381	314	0	311	213	98	3	1	0	1	0	0	2	0	0	0	0	0	0	0	2	1	31	0	2	0	0
w1_12	midgard	B	341005	382	INSTR	C63	B	10	104	71	0	59	56	3	12	1	1	0	0	0	11	0	0	0	0	0	0	1	0	11	1	0	11	0	0
w1_12	midgard	B	341005	382	INSTR	C63	B	12	381	162	10	146	92	54	16	10	4	6	0	0	6	0	0	0	0	0	0	6	6	4	102	0	6	0	0
w1_15	midgard	A	341007	169	CTRL	C63	A	3	112	76	0	71	67	4	5	5	0	5	0	0	0	0	0	0	0	0	0	5	0	0	5	0	0	0	0
w1_15	midgard	A	341007	169	CTRL	C63	A	5	168	71	5	69	66	3	2	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	17	0	0	0	0
w1_15	midgard	A	341007	169	CTRL	C63	A	7	168	46	5	46	45	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_15	midgard	A	341007	169	CTRL	C63	A	9	66	52	0	51	50	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
w1_15	midgard	A	341007	169	CTRL	C63	A	11	168	127	0	85	80	5	42	42	0	42	0	0	0	0	0	0	0	0	0	42	0	0	80	0	0	0	0
w1_15	midgard	A	341007	169	CTRL	C63	A	65	132	90	0	77	68	9	13	13	3	10	0	6	0	0	0	0	0	0	0	8	5	0	2	0	0	0	0
w1_16	midgard	B	341007	152	INSTR	C63	B	4	151	64	0	53	53	0	11	11	3	8	0	1	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0
w1_16	midgard	B	341007	152	INSTR	C63	B	6	151	52	0	42	39	3	10	10	10	0	0	8	0	0	0	0	0	0	0	8	2	0	4	0	0	0	0
w1_16	midgard	B	341007	152	INSTR	C63	B	8	151	52	5	45	41	4	7	6	6	0	0	0	0	0	1	0	0	0	0	5	1	1	7	0	0	0	0
w1_16	midgard	B	341007	152	INSTR	C63	B	10	151	82	0	74	68	6	8	8	8	0	0	2	0	0	0	0	0	0	0	8	0	0	4	0	0	0	0
w1_16	midgard	B	341007	152	INSTR	C63	B	13	151	103	5	68	64	4	35	31	3	28	0	0	3	0	1	0	0	0	0	30	0	5	41	0	3	0	0
w1_16	midgard	B	341007	152	INSTR	C63	B	19	151	60	0	57	56	1	3	3	3	0	0	1	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0
w1_19	midgard	A	341009	249	INSTR	C63	A	3	248	63	0	58	56	2	5	5	0	5	0	0	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0
w1_19	midgard	A	341009	249	INSTR	C63	A	5	248	210	5	137	131	6	73	72	72	0	0	71	0	0	1	0	0	0	0	72	0	1	145	0	0	0	0
w1_19	midgard	A	341009	249	INSTR	C63	A	7	248	214	10	138	131	7	76	75	72	3	0	22	0	0	1	0	0	0	0	4	71	1	138	0	0	0	0
w1_19	midgard	A	341009	249	INSTR	C63	A	111	248	208	0	170	121	49	38	37	6	31	0	29	1	0	0	0	0	0	0	35	3	0	125	0	1	0	0
w1_19	midgard	A	341009	249	INSTR	C63	A	9	248	70	0	62	58	4	8	8	8	0	0	7	0	0	0	0	0	0	0	7	1	0	4	0	0	0	0
w1_19	midgard	A	341009	249	INSTR	C63	A	11	248	95	10	54	53	1	41	39	2	37	0	28	2	0	0	0	0	0	0	36	2	3	28	0	2	0	0
w1_19	midgard	A	341009	249	INSTR	C63	A	14	248	50	0	48	48	0	2	2	2	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0
w1_20	midgard	B	341009	553	CTRL	C63	B	4	552	62	0	61	59	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
w1_20	midgard	B	341009	553	CTRL	C63	B	6	552	328	5	190	189	1	138	137	1	136	0	136	0	0	1	0	0	0	0	136	1	1	272	0	0	0	0
w1_20	midgard	B	341009	553	CTRL	C63	B	8	552	228	0	218	216	2	10	8	5	3	0	6	0	0	2	0	0	0	0	7	1	2	162	0	0	0	0
w1_20	midgard	B	341009	553	CTRL	C63	B	10	552	73	0	61	57	4	12	12	4	8	0	5	0	0	0	0	0	0	0	12	0	0	6	0	0	0	0
w1_20	midgard	B	341009	553	CTRL	C63	B	13	552	516	0	270	270	0	246	246	3	243	0	144	0	0	0	0	0	0	0	245	1	0	465	0	0	0	0
w1_20	midgard	B	341009	553	CTRL	C63	B	16	552	50	0	46	46	0	4	4	2	2	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0
w1_23	midgard	A	341011	90	CTRL	C63	A	3	89	70	0	63	61	2	7	7	1	6	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	0	0
w1_23	midgard	A	341011	90	CTRL	C63	A	5	89	43	5	40	37	3	3	3	3	0	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
w1_23	midgard	A	341011	90	CTRL	C63	A	7	89	52	5	43	41	2	9	9	8	1	0	5	0	0	0	0	0	0	0	6	3	0	1	0	0	0	0
w1_23	midgard	A	341011	90	CTRL	C63	A	9	89	65	0	58	56	2	7	7	3	4	0	6	0	0	0	0	0	0	0	6	1	0	2	0	0	0	0
w1_23	midgard	A	341011	90	CTRL	C63	A	11	89	40	0	38	32	6	2	2	1	1	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
w1_23	midgard	A	341011	90	CTRL	C63	A	61	89	64	0	59	56	3	5	5	5	0	0	4	0	0	0	0	0	0	0	5	0	0	2	0	0	0	0
w1_23	midgard	A	341011	90	CTRL	C63	A	109	89	49	0	45	43	2	4	4	2	2	0	1	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0
w1_23	midgard	A	341011	90	CTRL	C63	A	126	89	44	0	41	40	1	3	3	2	1	0	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0
w1_24	midgard	B	341011	76	INSTR	C63	B	4	75	62	0	60	58	2	2	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0
w1_24	midgard	B	341011	76	INSTR	C63	B	6	75	43	5	40	40	0	3	2	2	0	0	1	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0
w1_24	midgard	B	341011	76	INSTR	C63	B	8	75	43	0	33	32	1	10	8	8	0	0	6	0	0	2	0	0	0	0	8	0	2	2	0	0	0	0
w1_24	midgard	B	341011	76	INSTR	C63	B	10	75	57	4	50	49	1	7	7	6	1	0	4	0	0	0	0	0	0	0	6	1	0	2	0	0	0	0
w1_24	midgard	B	341011	76	INSTR	C63	B	12	75	51	9	36	34	2	15	15	2	13	0	10	0	0	0	0	0	0	0	14	1	0	14	0	0	0	0
w1_24	midgard	B	341011	76	INSTR	C63	B	16	75	68	0	55	55	0	13	13	1	12	0	2	0	0	0	0	0	0	0	9	3	1	12	0	0	0	0
w1_27	ragnarok	A	341001	180	INSTR	C63	A	3	179	43	0	43	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_27	ragnarok	A	341001	180	INSTR	C63	A	5	179	106	0	102	101	1	4	3	3	0	0	2	0	0	1	0	0	0	0	3	0	1	2	0	0	0	0
w1_27	ragnarok	A	341001	180	INSTR	C63	A	7	179	26	4	26	25	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_27	ragnarok	A	341001	180	INSTR	C63	A	9	179	152	0	96	39	57	56	56	0	56	0	0	0	0	0	0	0	0	0	56	0	0	110	0	0	0	0
w1_27	ragnarok	A	341001	180	INSTR	C63	A	11	179	74	4	52	51	1	22	22	0	22	0	22	0	0	0	0	0	0	0	22	0	0	37	0	0	0	0
w1_27	ragnarok	A	341001	180	INSTR	C63	A	15	179	59	0	58	56	2	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
w1_28	ragnarok	B	341001	408	CTRL	C63	B	4	107	51	0	49	49	0	2	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0
w1_28	ragnarok	B	341001	408	CTRL	C63	B	6	407	402	0	261	190	71	141	3	3	0	0	0	66	72	0	0	0	0	0	141	0	0	344	0	66	0	0
w1_28	ragnarok	B	341001	408	CTRL	C63	B	642	407	62	0	35	35	0	27	2	2	0	0	0	2	23	0	0	0	0	0	26	1	0	35	0	2	0	0
w1_28	ragnarok	B	341001	408	CTRL	C63	B	8	407	378	0	148	141	7	230	180	178	2	0	136	46	2	2	0	0	0	0	227	0	3	279	1	45	0	0
w1_28	ragnarok	B	341001	408	CTRL	C63	B	10	128	69	0	65	65	0	4	4	2	2	0	0	0	0	0	0	0	0	0	4	0	0	2	0	0	0	0
w1_28	ragnarok	B	341001	408	CTRL	C63	B	500	407	158	5	84	83	1	74	16	11	5	0	0	2	56	0	0	0	0	0	72	2	0	116	0	2	0	0
w1_28	ragnarok	B	341001	408	CTRL	C63	B	13	407	328	10	224	216	8	104	25	4	21	0	1	14	65	0	0	0	0	0	97	7	0	173	0	14	0	0
w1_28	ragnarok	B	341001	408	CTRL	C63	B	667	407	52	0	25	24	1	27	11	10	1	0	1	0	16	0	0	0	0	0	26	1	0	23	0	0	0	0
w1_28	ragnarok	B	341001	408	CTRL	C63	B	16	101	63	0	60	57	3	3	3	0	3	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0
w1_28	ragnarok	B	341001	408	CTRL	C63	B	557	407	98	0	98	49	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	0	0	0
w1_28	ragnarok	B	341001	408	CTRL	C63	B	608	407	65	0	37	8	29	28	28	28	0	0	1	0	0	0	0	0	0	0	28	0	0	53	0	0	0	0
w1_31	ragnarok	A	341003	258	CTRL	C63	A	3	146	52	0	52	48	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_31	ragnarok	A	341003	258	CTRL	C63	A	5	257	190	0	126	125	1	64	3	2	1	0	1	60	0	1	0	0	0	0	63	0	1	113	0	60	0	0
w1_31	ragnarok	A	341003	258	CTRL	C63	A	7	257	203	0	78	77	1	125	54	14	40	0	46	71	0	0	0	0	0	0	124	0	1	150	0	71	0	0
w1_31	ragnarok	A	341003	258	CTRL	C63	A	10	257	225	0	222	176	46	3	1	1	0	0	0	2	0	0	0	0	0	0	1	0	2	176	0	2	0	0
w1_31	ragnarok	A	341003	258	CTRL	C63	A	12	257	246	5	147	140	7	99	33	1	32	0	26	39	27	0	0	0	0	0	85	14	0	131	0	39	0	0
w1_31	ragnarok	A	341003	258	CTRL	C63	A	19	141	133	0	80	57	23	53	53	0	53	0	20	0	0	0	0	0	0	0	53	0	0	65	0	0	0	0
w1_32	ragnarok	B	341003	345	INSTR	C63	B	4	87	51	0	47	47	0	4	1	1	0	0	0	0	3	0	0	0	0	0	1	0	3	1	0	0	0	0
w1_32	ragnarok	B	341003	345	INSTR	C63	B	6	344	305	10	186	59	127	119	3	3	0	0	0	0	116	0	0	0	0	0	119	0	0	235	0	0	0	0
w1_32	ragnarok	B	341003	345	INSTR	C63	B	8	344	36	0	33	31	2	3	2	2	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	0	0	0
w1_32	ragnarok	B	341003	345	INSTR	C63	B	10	344	87	0	81	77	4	6	5	4	1	0	5	0	0	1	0	0	0	0	5	0	1	8	0	0	0	0
w1_32	ragnarok	B	341003	345	INSTR	C63	B	12	344	69	5	49	46	3	20	20	4	16	0	10	0	0	0	0	0	0	0	19	1	0	18	0	0	0	0
w1_32	ragnarok	B	341003	345	INSTR	C63	B	16	344	97	0	82	75	7	15	15	0	15	0	0	0	0	0	0	0	0	0	15	0	0	28	0	0	0	0
w1_35	ragnarok	A	341005	102	INSTR	C63	A	22	101	89	0	66	66	0	23	23	0	23	0	0	0	0	0	0	0	0	0	23	0	0	37	0	0	0	0
w1_35	ragnarok	A	341005	102	INSTR	C63	A	3	101	46	0	46	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_35	ragnarok	A	341005	102	INSTR	C63	A	5	101	63	0	59	58	1	4	3	3	0	0	1	0	0	1	0	0	0	0	3	0	1	1	0	0	0	0
w1_35	ragnarok	A	341005	102	INSTR	C63	A	7	101	61	0	41	40	1	20	20	1	19	0	19	0	0	0	0	0	0	0	20	0	0	35	0	0	0	0
w1_35	ragnarok	A	341005	102	INSTR	C63	A	10	101	71	0	70	54	16	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	29	0	0	0	0
w1_35	ragnarok	A	341005	102	INSTR	C63	A	12	101	87	10	74	73	1	13	13	6	7	0	10	0	0	0	0	0	0	0	13	0	0	48	0	0	0	0
w1_36	ragnarok	B	341005	136	CTRL	C63	B	4	55	48	0	47	47	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
w1_36	ragnarok	B	341005	136	CTRL	C63	B	6	135	82	5	77	74	3	5	5	5	0	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0
w1_36	ragnarok	B	341005	136	CTRL	C63	B	8	135	34	5	33	30	3	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
w1_36	ragnarok	B	341005	136	CTRL	C63	B	10	104	64	0	63	62	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
w1_36	ragnarok	B	341005	136	CTRL	C63	B	12	135	63	4	53	53	0	10	10	2	8	0	2	0	0	0	0	0	0	0	8	2	0	15	0	0	0	0
w1_36	ragnarok	B	341005	136	CTRL	C63	B	19	63	52	0	50	50	0	2	2	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
w1_39	ragnarok	A	341007	1000	CTRL	C63	A	3	121	43	0	43	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_39	ragnarok	A	341007	1000	CTRL	C63	A	5	999	964	5	75	73	2	889	4	4	0	0	3	884	0	1	1	0	0	0	4	0	885	4	0	884	0	0
w1_39	ragnarok	A	341007	1000	CTRL	C63	A	7	999	928	10	513	139	374	415	8	3	5	0	7	43	363	1	0	0	0	0	413	0	2	823	0	43	0	0
w1_39	ragnarok	A	341007	1000	CTRL	C63	A	930	999	569	0	293	293	0	276	276	276	0	0	276	0	0	0	0	0	0	0	276	0	0	549	0	0	0	0
w1_39	ragnarok	A	341007	1000	CTRL	C63	A	9	146	94	0	80	76	4	14	14	1	13	0	0	0	0	0	0	0	0	0	14	0	0	20	0	0	0	0
w1_39	ragnarok	A	341007	1000	CTRL	C63	A	407	999	803	5	414	408	6	389	41	0	41	0	0	0	348	0	0	0	0	0	386	3	0	739	0	0	0	0
w1_39	ragnarok	A	341007	1000	CTRL	C63	A	48	154	127	0	117	81	36	10	10	5	5	0	0	0	0	0	0	0	0	0	9	0	1	72	0	0	0	0
w1_39	ragnarok	A	341007	1000	CTRL	C63	A	11	999	939	25	571	555	16	368	368	354	14	0	9	0	0	0	0	0	0	0	368	0	0	712	0	0	0	0
w1_39	ragnarok	A	341007	1000	CTRL	C63	A	16	126	60	0	58	56	2	2	2	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
w1_39	ragnarok	A	341007	1000	CTRL	C63	A	522	999	758	5	391	390	1	367	288	288	0	0	288	79	0	0	0	0	0	0	367	0	0	725	0	79	0	0
w1_39	ragnarok	A	341007	1000	CTRL	C63	A	893	999	582	5	38	36	2	544	544	544	0	0	544	0	0	0	0	0	0	0	544	0	0	541	0	0	0	0
w1_39	ragnarok	A	341007	1000	CTRL	C63	A	606	999	720	5	314	311	3	406	406	406	0	0	134	0	0	0	0	0	0	0	404	2	0	666	0	0	0	0
w1_39	ragnarok	A	341007	1000	CTRL	C63	A	860	999	598	5	310	310	0	288	0	0	0	0	0	288	0	0	0	0	0	0	288	0	0	573	0	288	0	0
w1_39	ragnarok	A	341007	1000	CTRL	C63	A	734	999	660	5	348	342	6	312	312	0	312	0	0	0	0	0	0	0	0	0	312	0	0	621	0	0	0	0
w1_39	ragnarok	A	341007	1000	CTRL	C63	A	700	999	681	0	349	17	332	332	332	332	0	0	0	0	0	0	0	0	0	0	332	0	0	661	0	0	0	0
w1_40	ragnarok	B	341007	403	CTRL	C63	B	4	402	42	0	42	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_40	ragnarok	B	341007	403	CTRL	C63	B	6	402	214	0	211	206	5	3	2	2	0	0	0	0	0	1	0	0	0	0	2	0	1	4	0	0	0	0
w1_40	ragnarok	B	341007	403	CTRL	C63	B	8	402	211	5	210	207	3	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
w1_40	ragnarok	B	341007	403	CTRL	C63	B	11	402	22	0	20	20	0	2	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
w1_40	ragnarok	B	341007	403	CTRL	C63	B	13	402	393	5	214	214	0	179	179	1	178	0	0	0	0	0	0	0	0	0	179	0	0	345	0	0	0	0
w1_40	ragnarok	B	341007	403	CTRL	C63	B	18	402	394	0	221	221	0	173	173	0	173	0	0	0	0	0	0	0	0	0	173	0	0	343	0	0	0	0
w1_43	ragnarok	A	341009	184	INSTR	C63	A	3	98	56	0	50	50	0	6	4	3	1	0	1	0	2	0	0	0	0	0	4	0	2	1	0	0	0	0
w1_43	ragnarok	A	341009	184	INSTR	C63	A	5	183	52	0	44	42	2	8	7	7	0	0	4	0	0	1	0	0	0	0	7	0	1	6	0	0	0	0
w1_43	ragnarok	A	341009	184	INSTR	C63	A	7	183	34	4	29	27	2	5	5	5	0	0	0	0	0	0	0	0	0	0	5	0	0	4	0	0	0	0
w1_43	ragnarok	A	341009	184	INSTR	C63	A	9	183	117	0	115	76	39	2	2	2	0	0	2	0	0	0	0	0	0	0	2	0	0	75	0	0	0	0
w1_43	ragnarok	A	341009	184	INSTR	C63	A	277	183	85	0	42	42	0	43	43	43	0	0	43	0	0	0	0	0	0	0	43	0	0	82	0	0	0	0
w1_43	ragnarok	A	341009	184	INSTR	C63	A	11	183	100	2	91	78	13	9	9	1	8	0	8	0	0	0	0	0	0	0	9	0	0	16	0	0	0	0
w1_43	ragnarok	A	341009	184	INSTR	C63	A	14	183	178	0	127	93	34	51	51	48	3	0	0	0	0	0	0	0	0	0	50	1	0	132	0	0	0	0
w1_43	ragnarok	A	341009	184	INSTR	C63	A	289	183	47	0	46	46	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
w1_44	ragnarok	B	341009	143	CTRL	C63	B	4	142	46	0	46	45	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_44	ragnarok	B	341009	143	CTRL	C63	B	6	142	101	8	98	77	21	3	3	3	0	0	0	0	0	0	0	0	0	0	2	1	0	24	0	0	0	0
w1_44	ragnarok	B	341009	143	CTRL	C63	B	8	142	79	0	76	75	1	3	2	2	0	0	0	0	0	1	0	0	0	0	2	0	1	2	0	0	0	0
w1_44	ragnarok	B	341009	143	CTRL	C63	B	10	142	21	0	21	20	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_44	ragnarok	B	341009	143	CTRL	C63	B	12	142	134	3	90	89	1	44	44	0	44	0	0	0	0	0	0	0	0	0	44	0	0	85	0	0	0	0
w1_44	ragnarok	B	341009	143	CTRL	C63	B	16	142	63	0	60	58	2	3	3	0	3	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
w1_47	ragnarok	A	341011	1000	CTRL	C63	A	3	48	43	0	43	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
w1_47	ragnarok	A	341011	1000	CTRL	C63	A	5	999	939	10	515	514	1	424	419	17	402	0	10	0	5	0	0	0	0	0	424	0	0	822	0	0	0	0
w1_47	ragnarok	A	341011	1000	CTRL	C63	A	7	999	952	5	499	467	32	453	417	25	392	0	17	3	32	1	0	0	0	0	59	393	1	862	0	3	0	0
w1_47	ragnarok	A	341011	1000	CTRL	C63	A	9	999	949	0	948	501	447	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	886	0	0	0	0
w1_47	ragnarok	A	341011	1000	CTRL	C63	A	11	999	974	9	937	497	440	37	17	12	5	0	7	20	0	0	0	0	0	0	34	2	1	865	0	20	0	0
w1_47	ragnarok	A	341011	1000	CTRL	C63	A	826	999	692	0	354	354	0	338	338	338	0	0	338	0	0	0	0	0	0	0	338	0	0	674	0	0	0	0
w1_47	ragnarok	A	341011	1000	CTRL	C63	A	15	85	79	0	63	61	2	16	16	1	15	0	1	0	0	0	0	0	0	0	16	0	0	19	0	0	0	0
w1_47	ragnarok	A	341011	1000	CTRL	C63	A	637	999	764	5	41	38	3	723	0	0	0	0	0	723	0	0	0	0	0	0	723	0	0	720	0	723	0	0
w1_47	ragnarok	A	341011	1000	CTRL	C63	A	606	999	765	5	400	39	361	365	360	360	0	0	0	5	0	0	0	0	0	0	364	1	0	719	0	5	0	0
w1_47	ragnarok	A	341011	1000	CTRL	C63	A	570	999	792	5	414	407	7	378	0	0	0	0	0	0	378	0	0	0	0	0	378	0	0	753	0	0	0	0
