r	our_core_hp	opp_core_hp	our_ti	our_ammo	our_coll	opp_ti	opp_ammo	opp_coll	sent	gun	lau	bot	near_bot	near_sent	near_lau	opp_near_bot
29	500	500	82	13	40	14	24	30	0	0	0	4	0	0	0	0
30	500	500	52	13	50	7	24	30	0	0	0	4	0	0	0	0
31	500	500	62	13	50	10	24	30	0	0	0	4	0	0	0	0
32	500	500	66	13	60	3	24	30	0	0	0	4	0	0	0	0
33	500	500	66	13	60	13	24	40	0	0	0	4	0	0	0	0
34	500	500	70	13	70	6	24	40	0	0	0	4	0	0	0	0
35	500	500	80	13	70	16	24	40	0	0	0	4	0	0	0	0
36	500	500	84	13	80	12	24	50	0	0	0	4	0	0	0	0
37	500	500	84	13	80	22	24	60	0	0	0	4	0	0	0	0
38	500	500	35	24	90	25	24	70	0	0	0	4	0	0	0	0
39	500	500	39	24	90	45	24	80	0	0	0	4	0	0	0	1
40	500	500	43	24	100	38	24	80	0	0	0	4	0	0	0	1
41	500	500	37	24	100	48	24	90	0	0	0	4	0	0	0	0
42	500	500	35	24	110	48	24	90	0	0	0	4	0	0	0	1
43	500	500	45	24	110	68	24	100	0	0	0	4	0	0	0	0
44	500	500	43	24	120	16	24	100	0	0	0	4	0	0	0	1
45	500	500	43	24	120	18	24	110	0	0	0	4	0	0	0	0
46	500	500	41	24	130	18	24	110	0	0	0	4	0	0	0	1
47	500	500	51	24	130	30	24	120	0	0	0	4	0	0	0	0
48	500	500	10	24	140	22	24	120	0	0	0	4	0	0	0	0
49	500	500	4	24	140	32	24	130	0	0	0	4	0	0	0	0
50	500	500	14	24	150	24	24	130	0	0	0	4	0	0	0	0
51	500	500	12	24	150	44	24	140	0	0	0	4	0	0	0	0
52	500	500	15	24	160	36	24	140	0	0	0	4	0	0	0	1
53	500	500	1	24	160	38	24	150	0	0	0	4	0	0	0	1
54	500	500	11	24	170	22	24	150	0	0	0	4	0	0	0	1
55	500	500	14	24	170	42	24	160	0	0	0	4	0	0	0	0
56	500	500	0	24	170	34	24	160	0	0	0	4	0	0	0	1
57	500	500	0	24	170	44	24	170	0	0	0	4	0	0	0	1
58	500	500	10	24	180	28	24	170	0	0	0	4	0	0	0	1
59	500	500	23	24	190	48	24	180	0	0	0	4	0	0	0	0
60	500	500	26	24	200	40	24	180	0	0	0	4	0	0	0	1
61	500	500	29	24	210	42	24	190	0	0	0	4	0	0	0	1
62	500	500	32	24	220	34	24	190	0	0	0	4	0	0	0	0
63	500	500	45	24	230	54	24	200	0	0	0	4	0	0	0	1
64	500	500	48	24	240	46	24	200	0	0	0	4	0	0	0	1
65	500	500	51	24	250	38	24	200	0	0	0	4	0	0	0	1
66	500	500	64	24	270	30	24	200	0	0	0	4	0	0	0	0
67	500	500	94	24	290	50	24	210	0	0	0	4	0	0	0	1
68	500	500	33	24	310	42	24	210	1	0	0	4	0	0	0	1
69	500	500	53	14	330	60	24	230	1	0	0	4	0	0	0	1
70	500	500	55	24	350	11	24	240	1	0	0	4	0	0	0	1
71	500	500	31	14	370	39	20	260	1	1	0	4	0	0	0	1
72	500	500	23	20	380	47	16	270	1	1	0	4	0	0	0	1
73	500	500	29	20	390	55	12	280	1	1	0	4	0	0	0	1
74	500	500	37	24	410	56	17	290	1	1	0	4	0	0	0	1
75	500	500	57	20	420	69	20	300	1	1	0	4	0	0	0	1
76	500	500	55	24	430	75	24	310	1	1	0	4	0	0	0	1
77	500	500	55	20	430	25	24	320	1	1	0	4	0	0	0	1
78	500	500	52	24	450	16	24	320	1	1	0	4	0	0	0	1
79	500	500	72	14	460	36	24	330	1	1	0	4	0	0	0	0
80	500	500	62	24	460	38	24	340	1	1	0	4	0	0	0	1
81	500	500	15	20	470	30	24	340	1	2	0	4	0	0	0	1
82	500	500	35	10	490	40	24	350	1	2	0	4	0	0	0	0
83	500	500	41	24	500	52	24	360	1	2	0	4	0	0	0	0
84	500	500	51	14	510	62	24	370	1	2	0	4	0	0	0	0
85	500	500	41	24	510	64	24	380	1	2	0	4	0	0	0	0
86	500	500	41	24	520	64	24	380	1	2	0	4	0	0	0	0
87	500	500	61	20	530	76	24	390	1	2	0	4	0	0	0	0
88	500	500	57	20	530	86	24	400	1	2	0	4	0	0	0	0
89	500	500	63	20	540	78	24	400	1	2	0	4	0	0	0	0
90	500	500	69	20	550	88	20	410	1	2	0	4	0	0	0	0
91	500	500	24	20	560	96	24	420	1	3	0	4	0	0	0	0
92	500	500	30	20	570	106	20	430	1	3	0	4	0	0	0	0
93	500	500	26	20	570	104	24	440	1	3	0	4	0	0	0	0
94	500	500	32	20	580	104	20	440	1	3	0	4	0	0	0	0
95	500	500	48	24	590	112	24	450	1	3	0	4	0	0	0	0
96	500	500	38	24	590	122	20	460	1	3	0	4	0	0	0	0
97	500	500	48	20	600	110	24	460	1	3	0	4	0	0	0	0
98	500	500	54	20	610	120	20	470	1	3	0	4	0	0	0	0
99	500	500	70	20	620	128	24	480	1	3	0	4	0	0	0	0
100	500	500	76	24	630	55	20	490	1	3	0	3	1	0	0	0
101	500	500	76	24	630	61	24	500	1	3	0	3	1	0	0	0
102	500	500	86	24	640	61	24	500	1	3	0	3	0	0	0	0
103	500	500	106	24	650	71	24	500	1	3	0	3	1	0	0	0
104	500	500	97	24	650	81	24	510	1	3	0	3	1	0	0	0
105	500	500	105	24	660	73	24	510	1	3	0	3	1	0	0	0
106	500	500	115	24	670	83	24	520	1	3	0	3	0	0	0	0
107	500	500	135	24	680	93	24	520	1	3	0	3	1	0	0	0
108	500	500	52	24	690	14	24	530	2	3	0	3	1	1	0	0
109	500	482	36	30	690	24	14	540	2	3	0	3	1	1	0	0
110	500	486	46	30	700	13	24	540	2	3	0	3	1	1	0	0
111	500	472	66	20	710	22	14	540	2	3	0	3	1	1	0	0
112	500	476	50	36	710	21	24	550	2	3	0	3	1	1	0	0
113	500	484	42	52	720	19	14	550	1	3	0	3	1	0	0	0
114	500	492	42	60	730	20	21	560	1	3	0	3	1	0	0	0
115	500	500	60	60	740	28	21	560	1	3	0	3	1	0	0	0
116	500	500	68	60	750	38	21	570	1	3	0	3	1	0	0	0
117	500	500	66	60	750	48	21	580	1	3	0	3	1	0	0	0
118	500	500	74	60	760	48	21	580	1	3	0	3	1	0	0	0
119	500	500	92	60	770	58	21	580	1	3	0	3	1	0	0	0
120	500	500	90	60	770	68	21	590	1	3	0	3	1	0	0	0
121	500	500	98	60	780	68	21	590	1	3	0	3	1	0	0	0
122	500	500	106	60	790	68	21	590	1	3	0	3	1	0	0	0
123	500	500	124	60	800	78	21	590	1	3	0	3	1	0	0	0
124	500	500	132	60	810	78	21	590	1	3	0	3	1	0	0	0
125	500	500	130	60	810	88	21	600	1	3	0	3	1	0	0	0
126	500	500	131	60	820	88	21	600	1	3	0	3	1	0	0	0
127	500	500	149	60	830	35	21	600	1	3	0	3	1	0	0	0
128	500	500	147	60	830	26	21	600	1	3	0	3	1	0	0	0
129	500	500	155	60	840	26	21	600	1	3	0	3	1	0	0	0
130	500	500	163	60	850	17	21	600	1	3	0	3	1	0	0	0
131	500	500	181	60	860	27	21	600	1	3	0	3	1	0	0	0
132	500	500	127	60	870	27	21	600	1	3	0	3	1	0	0	0
133	500	500	109	60	870	28	21	610	1	3	0	3	1	0	0	0
134	500	500	117	60	880	28	21	610	1	3	0	3	1	0	0	0
135	500	500	126	60	890	29	21	610	1	3	0	3	1	0	0	0
136	500	500	115	60	890	29	21	610	1	3	0	3	1	0	0	0
137	500	500	123	60	900	20	21	610	1	3	0	3	1	0	0	0
138	500	500	122	60	910	20	21	610	1	3	0	3	1	0	0	0
139	500	500	140	60	920	30	21	610	1	3	0	3	1	0	0	0
140	500	500	139	60	930	21	21	610	1	3	0	3	1	0	0	0
141	500	500	137	60	930	31	21	620	1	3	0	3	1	0	0	0
142	500	500	136	60	940	22	21	620	1	3	0	3	1	0	0	0
143	500	500	154	60	950	32	21	620	1	3	0	3	1	0	0	0
144	500	500	72	60	950	23	21	620	1	3	0	3	1	0	0	0
145	500	500	73	60	960	23	21	620	1	3	0	3	1	0	0	0
146	500	500	74	60	970	23	21	620	1	3	0	3	1	0	0	0
147	500	500	85	60	980	33	21	620	1	3	0	3	1	0	0	0
148	500	500	76	60	990	24	21	620	1	3	0	3	1	0	0	0
149	500	500	76	60	990	24	21	620	1	3	0	3	1	0	0	0
150	500	500	66	60	1000	24	21	620	1	3	0	3	1	0	0	0
151	500	500	86	60	1010	34	21	620	1	3	0	3	1	0	0	0
152	500	500	66	60	1010	25	21	620	1	3	0	3	1	0	0	0
153	500	500	76	60	1020	25	21	620	1	3	0	3	1	0	0	0
154	500	500	66	60	1030	16	21	620	1	3	0	3	1	0	0	0
155	500	500	86	60	1040	26	21	620	1	3	0	3	1	0	0	0
156	500	500	76	60	1050	17	21	620	1	3	0	3	1	0	0	0
157	500	500	76	60	1050	17	21	620	1	3	0	3	1	0	0	0
158	500	500	66	60	1060	17	21	620	1	3	0	3	1	0	0	0
159	500	500	86	60	1070	27	21	620	1	3	0	3	1	0	0	0
160	500	500	66	60	1070	18	21	620	1	3	0	3	1	0	0	0
161	500	500	76	60	1080	18	21	620	1	3	0	3	1	0	0	0
162	500	500	66	60	1090	18	21	620	1	3	0	3	1	0	0	0
163	500	500	76	60	1090	28	21	620	1	3	0	3	1	0	0	0
164	500	500	76	60	1100	18	21	620	1	3	0	3	1	0	0	0
165	500	500	76	60	1100	18	21	620	1	3	0	3	1	0	0	0
166	500	500	76	60	1110	18	21	620	1	3	0	3	1	0	0	0
167	500	500	86	60	1110	28	21	620	1	3	0	3	1	0	0	0
168	500	500	76	60	1110	18	21	620	1	3	0	3	1	0	0	0
169	500	500	86	60	1120	18	21	620	1	3	0	3	1	0	0	0
170	500	500	86	60	1130	18	21	620	1	3	0	3	1	0	0	0
171	500	500	106	60	1140	28	21	620	1	3	0	3	1	0	0	0
172	500	500	106	60	1150	18	21	620	1	3	0	3	1	0	0	0
173	500	500	106	60	1150	18	21	620	1	3	0	3	1	0	0	0
174	500	500	106	60	1160	18	21	620	1	3	0	3	1	0	0	0
175	500	500	116	60	1160	28	21	620	1	3	0	3	1	0	0	0
176	500	500	116	60	1160	18	21	620	1	3	0	3	1	0	0	0
177	500	500	126	60	1170	18	21	620	1	3	0	3	1	0	0	0
178	500	500	136	60	1180	18	21	620	1	3	0	3	1	0	0	0
179	500	500	156	60	1190	28	21	620	1	3	0	3	1	0	0	0
180	500	500	166	60	1200	18	21	620	1	3	0	3	1	0	0	0
181	500	500	166	60	1200	18	21	620	1	3	0	3	1	0	0	0
182	500	500	176	60	1210	18	21	620	1	3	0	3	1	0	0	0
183	500	500	186	60	1210	28	21	620	1	3	0	3	1	0	0	0
184	500	500	186	60	1210	18	21	620	1	3	0	3	1	0	0	0
185	500	500	196	60	1220	18	21	620	1	3	0	3	1	0	0	0
186	500	500	206	60	1230	18	21	620	1	3	0	3	1	0	0	0
187	500	500	226	60	1240	28	21	620	1	3	0	3	1	0	0	0
188	500	500	236	60	1250	18	21	620	1	3	0	3	1	0	0	0
189	500	500	236	60	1250	18	21	620	1	3	0	3	1	0	0	0
190	500	500	246	60	1260	18	21	620	1	3	0	3	1	0	0	0
191	500	500	266	60	1270	28	21	620	1	3	0	3	1	0	0	0
192	500	500	160	60	1270	18	21	620	1	3	0	4	1	0	0	0
193	500	500	170	60	1280	18	21	620	1	3	0	4	1	0	0	0
194	500	500	180	60	1290	18	21	620	1	3	0	4	1	0	0	0
195	500	500	125	60	1300	28	21	620	1	3	1	4	1	0	0	0
196	500	500	58	60	1310	18	17	620	1	3	0	4	1	0	0	0
197	500	500	57	60	1310	12	19	620	1	3	0	4	1	0	0	0
198	500	500	66	60	1320	12	15	620	1	3	0	4	1	0	0	0
199	500	500	85	60	1330	22	11	620	1	3	0	4	1	0	0	0
200	500	500	8	60	1330	12	17	620	1	3	1	4	1	0	0	0
201	500	500	18	60	1340	12	13	620	1	3	0	4	1	0	0	0
202	500	500	28	60	1350	12	9	620	1	3	0	4	1	0	0	0
203	500	500	48	60	1360	22	9	620	1	3	0	4	1	0	0	0
204	500	500	58	60	1370	12	19	620	1	3	0	4	1	0	0	0
205	500	500	58	60	1370	12	19	620	1	3	0	4	1	0	0	0
206	500	500	78	60	1390	12	19	620	1	3	0	4	1	0	0	0
207	500	500	98	60	1400	22	19	620	1	3	0	4	1	0	0	0
208	500	500	23	60	1400	17	24	620	1	3	1	4	1	0	0	0
209	500	500	32	60	1410	17	24	620	1	3	0	4	1	0	0	0
210	500	500	51	60	1430	17	24	620	1	3	0	4	1	0	0	0
211	500	500	71	60	1440	27	14	620	1	3	0	4	1	0	0	0
212	500	500	81	60	1450	17	24	620	1	3	0	4	1	0	0	0
213	500	500	81	60	1450	17	24	620	1	3	0	4	1	0	0	0
214	500	500	16	60	1460	17	24	620	1	3	1	4	1	0	1	0
215	500	500	36	60	1470	27	24	620	1	3	0	4	2	0	0	0
216	500	500	36	60	1470	27	24	620	1	3	0	4	2	0	0	0
217	500	500	46	60	1480	27	24	620	1	3	0	4	2	0	0	0
218	500	500	56	60	1490	27	24	620	1	3	0	4	2	0	0	0
219	500	500	76	60	1500	37	24	620	1	3	0	4	2	0	0	0
220	500	500	75	60	1510	37	24	620	1	3	0	4	2	0	0	0
221	500	500	75	60	1510	37	20	620	1	3	0	4	2	0	0	0
222	500	500	83	60	1520	33	24	620	1	3	0	4	2	0	0	0
223	500	500	101	60	1530	43	20	620	1	3	0	4	2	0	0	0
224	500	500	99	60	1530	39	24	620	1	3	0	4	2	0	0	0
225	500	500	107	60	1540	39	20	620	1	3	0	4	2	0	0	0
226	500	500	115	60	1550	35	24	620	1	3	0	4	2	0	0	0
227	500	500	133	60	1560	45	20	620	1	3	0	4	2	0	0	0
228	500	500	141	60	1570	41	24	620	1	3	0	4	2	0	0	0
229	500	500	66	60	1570	41	20	620	1	3	1	4	2	0	1	0
230	500	500	74	60	1580	37	24	620	1	3	1	4	2	0	1	0
231	500	500	94	60	1590	47	20	620	1	3	1	3	1	0	1	0
232	500	500	94	60	1590	43	24	620	1	3	1	3	1	0	1	0
233	500	500	104	60	1600	43	24	620	1	3	1	3	1	0	1	0
234	500	500	114	60	1610	43	24	620	1	3	1	3	1	0	1	0
235	500	500	134	60	1620	53	24	620	1	3	1	3	1	0	1	0
236	500	500	144	60	1630	53	24	620	1	3	1	3	2	0	1	0
237	500	500	142	60	1630	53	24	620	1	3	1	3	2	0	1	0
238	500	500	150	60	1640	53	24	620	1	3	1	3	2	0	1	0
239	500	500	160	60	1650	63	24	620	1	3	1	3	2	0	1	0
240	500	500	50	60	1650	63	24	620	2	3	1	3	2	1	1	0
241	500	482	60	50	1660	63	24	620	2	3	1	3	2	1	1	0
242	500	482	56	64	1670	63	24	620	2	3	1	3	1	1	1	0
243	500	464	66	64	1680	73	24	620	2	3	1	3	2	1	1	0
244	500	464	49	80	1690	73	24	620	2	3	1	3	2	1	1	0
245	500	446	49	70	1690	73	14	620	2	3	1	3	2	1	1	0
246	500	446	59	70	1700	63	24	620	2	3	1	3	2	1	1	0
247	500	428	58	70	1710	73	14	620	2	3	1	3	2	1	1	0
248	500	428	48	80	1710	63	24	620	2	3	1	3	2	1	1	0
249	500	410	58	70	1720	63	14	620	2	3	1	3	2	1	1	0
250	500	410	58	80	1730	53	24	620	2	3	1	3	2	1	1	0
251	500	392	67	70	1740	63	14	620	2	3	1	3	2	1	1	0
252	500	392	67	80	1750	53	24	620	2	3	1	3	2	1	1	0
253	500	374	67	70	1750	53	14	620	2	3	1	3	2	1	1	0
254	500	374	67	80	1760	43	24	620	2	3	1	3	2	1	1	0
255	500	356	76	70	1770	53	14	620	2	3	1	3	2	1	1	0
256	500	356	66	80	1770	43	24	620	2	3	1	3	2	1	1	0
257	500	338	76	70	1780	43	14	620	2	3	1	3	2	1	1	0
258	500	338	76	80	1790	33	24	620	2	3	1	3	2	1	1	0
259	500	320	85	70	1800	43	14	620	2	3	1	3	2	1	1	0
260	500	320	85	80	1810	33	24	620	2	3	1	3	2	1	1	0
261	500	302	85	70	1810	33	14	620	2	3	1	3	2	1	1	0
262	500	302	85	80	1820	23	24	620	2	3	1	3	2	1	1	0
263	500	284	94	70	1830	33	14	620	2	3	1	3	2	1	1	0
264	500	284	84	80	1830	23	24	620	2	3	1	3	2	1	1	0
265	500	266	17	70	1840	23	14	620	2	3	1	3	2	1	1	0
266	500	266	16	70	1850	13	24	620	2	3	1	3	2	1	1	0
267	500	248	25	60	1860	23	14	620	2	3	1	3	2	1	1	0
268	500	248	24	60	1870	13	24	620	2	3	1	3	2	1	1	0
269	500	230	13	50	1870	13	14	620	2	3	1	3	2	1	1	0
270	500	230	23	50	1880	13	14	620	2	3	1	3	2	1	1	0
271	500	212	21	40	1890	23	4	620	2	3	1	3	2	1	1	0
272	500	212	21	40	1890	12	15	620	2	3	1	3	2	1	1	0
273	500	194	20	30	1900	12	5	620	2	3	1	3	2	1	1	0
274	500	194	30	30	1910	12	5	620	2	3	1	3	2	1	1	0
275	500	176	39	20	1920	22	5	620	2	3	1	3	2	1	1	0
276	500	176	38	20	1930	12	5	620	2	3	1	3	2	1	1	0
277	500	158	27	10	1930	12	5	620	2	3	1	3	2	1	1	0
278	500	158	37	10	1940	12	5	620	2	3	1	3	2	1	1	0
279	500	140	45	0	1950	22	5	620	2	3	1	3	2	1	1	0
280	500	140	45	0	1950	12	5	620	2	3	1	3	2	1	1	0
281	500	140	43	0	1960	12	5	620	2	3	1	3	2	1	1	0
282	500	140	53	0	1970	12	5	620	2	3	1	3	2	1	1	0
283	500	140	54	7	1980	22	5	620	2	3	1	3	2	1	1	0
284	500	122	44	5	1990	12	5	620	2	3	1	3	2	1	1	0
285	500	122	32	5	1990	12	5	620	2	3	1	3	2	1	1	0
286	500	122	42	5	2000	12	5	620	2	3	1	3	2	1	1	0
287	500	122	50	5	2010	22	5	620	2	3	1	3	2	1	1	0
288	500	122	46	9	2010	12	5	620	2	3	1	3	2	1	1	0
289	500	122	44	9	2020	12	5	620	2	3	1	3	2	1	1	0
290	500	122	54	9	2030	12	5	620	2	3	1	3	2	1	1	0
291	500	104	54	7	2040	22	5	620	2	3	1	3	2	1	1	0
292	500	104	44	15	2050	12	5	620	2	3	1	3	2	1	1	0
293	500	86	32	5	2050	12	5	620	2	3	1	3	2	1	1	0
294	500	86	42	5	2060	12	5	620	2	3	1	3	2	1	1	0
295	500	86	50	5	2070	22	5	620	2	3	1	3	2	1	1	0
296	500	86	46	9	2070	12	5	620	2	3	1	3	2	1	1	0
297	500	86	44	9	2080	12	5	620	2	3	1	3	2	1	1	0
298	500	86	54	9	2090	12	5	620	2	3	1	3	2	1	1	0
299	500	68	54	7	2100	22	5	620	2	3	1	3	2	1	1	0
300	500	68	44	15	2110	12	5	620	2	3	1	3	2	1	1	0
301	500	50	32	5	2110	12	5	620	2	3	1	3	2	1	1	0
302	500	50	42	5	2120	12	5	620	2	3	1	3	2	1	1	0
303	500	50	62	5	2130	22	5	620	2	3	1	3	2	1	1	0
304	500	32	46	11	2130	12	5	620	2	3	1	3	2	1	1	0
305	500	32	56	11	2140	12	5	620	2	3	1	3	2	1	1	0
306	500	14	56	11	2150	12	5	620	2	3	1	3	2	1	1	0
307	500	14	66	21	2160	22	5	620	2	3	1	3	2	1	1	0
308	500	0	48	27	2170	12	5	620	2	3	1	3	2	1	1	0
