tag	map	seed	seat	ours	cond	turn	arm	ourcore_dmg	ourcore_heal	ourcore_hp_calc	oppcore_dmg	oppcore_heal	oppcore_hp_calc	heal_back	heal_back_ours	opp_harv_built	opp_belt_built	opp_harv_killed	opp_belt_killed	opp_eco_killed	fwd_gun_n	fwd_gun_first	gun_n	fwd_sent_n	fwd_sent_first	fwd_laun_n	fwd_laun_first	collar_bar_n	unknown_deltas
nordkap_s2_A	nordkap	2	A	US	Core destroyed	578	parent	0	0	500	684	184	0	0.269		6	22	1	5	6	3	141	4	2	528	7	5	8	
nordkap_s2_B	nordkap	2	B	OPP	Titanium stored (tiebreak)	1000	parent	144	0	356	810	576	266	0.7111	0.0	6	22	2	4	6	2	7	2	3	52	7	5	28	
nordkap_s3_A	nordkap	3	A	US	Core destroyed	578	parent	54	54	500	1494	990	-4	0.6627	1.0	5	24	3	11	14	4	297	6	3	68	3	5	15	
nordkap_s3_B	nordkap	3	B	US	Core destroyed	309	parent	36	36	500	504	0	-4	0.0	1.0	3	7	1	2	3	5	9	5	1	197	2	5	11	
yulerune_s1_A	yulerune	1	A	OPP	Core destroyed	825	parent	702	198	-4	0	0	500		0.2821	11	76	3	19	22	1	19	2	0		0		9	
yulerune_s1_B	yulerune	1	B	US	Core destroyed	318	parent	0	0	500	504	0	-4	0.0		19	42	13	7	20	2	19	4	3	196	0		9	
yulerune_s2_A	yulerune	2	A	US	Core destroyed	237	parent	270	270	500	504	0	-4	0.0	1.0	5	16	2	6	8	1	19	2	1	181	0		9	
yulerune_s2_B	yulerune	2	B	OPP	Core destroyed	197	parent	504	0	-4	0	0	500		0.0	8	31	4	6	10	1	19	1	0		0		6	
yulerune_s3_A	yulerune	3	A	US	Core destroyed	260	parent	0	0	500	504	0	-4	0.0		7	30	3	8	11	3	33	5	1	204	0		11	
yulerune_s3_B	yulerune	3	B	OPP	Core destroyed	393	parent	504	0	-4	0	0	500		0.0	3	14	0	4	4	2	21	4	0		0		10	
atoll_s4_A	atoll	4	A	US	Core destroyed	116	parent	0	0	500	504	0	-4	0.0		3	11	0	2	2	0		0	1	60	3	7	8	
atoll_s4_B	atoll	4	B	OPP	Core destroyed	358	parent	504	0	-4	0	0	500		0.0	4	13	0	1	1	0		1	0		3	7	10	
atoll_s5_A	atoll	5	A	OPP	Titanium collected (tiebreak)	1000	parent	0	0	500	3402	3402	500	1.0		4	14	0	2	2	0		4	2	240	2	7	195	
atoll_s5_B	atoll	5	B	US	Core destroyed	257	parent	432	432	500	504	0	-4	0.0	1.0	4	15	0	2	2	0		1	1	98	3	7	9	
atoll_s6_A	atoll	6	A	US	Core destroyed	153	parent	0	0	500	504	0	-4	0.0		4	13	0	3	3	0		1	1	76	3	7	10	
atoll_s6_B	atoll	6	B	US	Core destroyed	127	parent	594	500	406	504	0	-4	0.0	0.8418	3	12	0	1	1	0		0	1	66	4	7	14	
drakkarfjord_s4_A	drakkarfjord	4	A	US	Core destroyed	90	parent	0	0	500	504	0	-4	0.0		3	25	0	0	0	0		0	1	34	1	13	10	
drakkarfjord_s4_B	drakkarfjord	4	B	US	Titanium collected (tiebreak)	1000	parent	0	0	500	1980	1980	500	1.0		4	16	0	0	0	0		0	1	40	2	13	94	
drakkarfjord_s5_A	drakkarfjord	5	A	US	Core destroyed	103	parent	0	0	500	504	0	-4	0.0		4	26	0	1	1	0		0	1	47	1	13	11	
drakkarfjord_s5_B	drakkarfjord	5	B	US	Core destroyed	124	parent	0	0	500	756	256	0	0.3386		3	14	0	0	0	0		0	1	40	1	13	14	
drakkarfjord_s6_A	drakkarfjord	6	A	OPP	Core destroyed	452	parent	846	336	-10	0	0	500		0.3972	9	124	0	1	1	0		2	0		2	13	11	
drakkarfjord_s6_B	drakkarfjord	6	B	US	Core destroyed	493	parent	0	0	500	1980	1480	0	0.7475		3	13	0	0	0	0		1	1	40	2	13	40	
glacierkeep_s4_A	glacierkeep	4	A	US	Core destroyed	119	parent	0	0	500	504	0	-4	0.0		3	17	0	0	0	0		0	1	63	2	9	11	
glacierkeep_s4_B	glacierkeep	4	B	US	Core destroyed	585	parent	0	0	500	504	0	-4	0.0		3	14	0	0	0	0		1	1	52	2	9	65	
glacierkeep_s5_A	glacierkeep	5	A	US	Core destroyed	119	parent	0	0	500	504	0	-4	0.0		4	29	0	0	0	0		0	1	63	2	9	11	
glacierkeep_s5_B	glacierkeep	5	B	US	Titanium collected (tiebreak)	1000	parent	0	0	500	54	54	500	1.0		10	77	0	0	0	0		2	1	140	2	9	14	
glacierkeep_s6_A	glacierkeep	6	A	US	Core destroyed	123	parent	0	0	500	504	0	-4	0.0		3	17	0	0	0	0		0	1	67	2	9	12	
glacierkeep_s6_B	glacierkeep	6	B	US	Core destroyed	245	parent	0	0	500	504	0	-4	0.0		3	24	0	0	0	0		0	1	112	3	9	22	
midgard_s4_A	midgard	4	A	OPP	Core destroyed	275	parent	630	124	-6	0	0	500		0.1968	8	23	2	3	5	1	45	3	0		0		11	
midgard_s4_B	midgard	4	B	OPP	Core destroyed	241	parent	504	0	-4	360	0	140	0.0	0.0	9	29	6	11	17	2	39	3	1	180	0		9	
midgard_s5_A	midgard	5	A	US	Core destroyed	210	parent	0	0	500	504	0	-4	0.0		8	18	7	8	15	4	39	5	2	173	0		10	
midgard_s5_B	midgard	5	B	US	Core destroyed	198	parent	864	846	482	504	0	-4	0.0	0.9792	8	40	4	14	18	2	40	3	1	142	0		9	
midgard_s6_A	midgard	6	A	US	Core destroyed	193	parent	414	414	500	900	392	-8	0.4356	1.0	7	26	4	10	14	2	43	4	1	89	0		8	
midgard_s6_B	midgard	6	B	US	Core destroyed	228	parent	630	630	500	504	0	-4	0.0	1.0	8	44	1	10	11	1	40	3	2	184	0		9	
nordkap_s4_A	nordkap	4	A	US	Core destroyed	277	parent	72	72	500	504	0	-4	0.0	1.0	2	6	0	1	1	0		0	1	104	2	5	43	
nordkap_s4_B	nordkap	4	B	US	Core destroyed	129	parent	612	578	466	504	0	-4	0.0	0.9444	3	9	2	5	7	1	7	1	1	73	4	5	11	
nordkap_s5_A	nordkap	5	A	US	Core destroyed	245	parent	54	54	500	504	0	-4	0.0	1.0	2	6	0	1	1	0		0	1	80	2	5	38	
nordkap_s5_B	nordkap	5	B	US	Core destroyed	379	parent	1368	1172	304	864	360	-4	0.4167	0.8567	15	65	4	8	12	3	9	3	1	283	7	5	7	
nordkap_s6_A	nordkap	6	A	US	Core destroyed	113	parent	126	126	500	504	0	-4	0.0	1.0	4	11	0	0	0	0		0	1	52	2	5	11	
nordkap_s6_B	nordkap	6	B	OPP	Titanium collected (tiebreak)	1000	parent	0	0	500	3384	3146	262	0.9297		7	21	0	4	4	1	9	2	1	108	4	5	17	
yulerune_s4_A	yulerune	4	A	US	Core destroyed	431	parent	0	0	500	504	0	-4	0.0		9	51	1	10	11	2	28	3	1	374	0		13	
yulerune_s4_B	yulerune	4	B	OPP	Core destroyed	318	parent	810	308	-2	0	0	500		0.3802	12	44	8	18	26	1	21	1	0		0		7	
yulerune_s5_A	yulerune	5	A	US	Titanium collected (tiebreak)	1000	parent	1638	1638	500	0	0	500		1.0	9	72	1	32	33	2	28	5	0		0		11	
yulerune_s5_B	yulerune	5	B	OPP	Core destroyed	208	parent	504	0	-4	0	0	500		0.0	8	28	6	7	13	2	19	2	0		0		8	
yulerune_s6_A	yulerune	6	A	OPP	Core destroyed	696	parent	504	0	-4	0	0	500		0.0	10	63	2	16	18	1	19	1	0		0		49	
yulerune_s6_B	yulerune	6	B	OPP	Core destroyed	246	parent	504	0	-4	0	0	500		0.0	10	50	5	8	13	1	19	2	0		0		7	
atoll_s7_A	atoll	7	A	OPP	Core destroyed	936	parent	3564	3064	0	126	126	500	1.0	0.8597	5	14	0	0	0	0		6	1	484	7	7	25	
atoll_s7_B	atoll	7	B	OPP	Core destroyed	328	parent	576	72	-4	36	20	484	0.5556	0.125	5	22	0	1	1	0		1	1	319	4	7	7	
atoll_s8_A	atoll	8	A	OPP	Titanium collected (tiebreak)	1000	parent	324	324	500	0	0	500		1.0	5	65	2	50	52	2	512	7	0		4	7	5	
atoll_s8_B	atoll	8	B	OPP	Core destroyed	721	parent	504	0	-4	0	0	500		0.0	4	11	0	0	0	0		0	0		4	7	3	
atoll_s9_A	atoll	9	A	US	Core destroyed	116	parent	0	0	500	504	0	-4	0.0		3	11	0	2	2	0		0	1	60	3	7	8	
atoll_s9_B	atoll	9	B	OPP	Core destroyed	250	parent	648	142	-6	0	0	500		0.2191	3	12	0	0	0	0		2	0		2	7	34	
drakkarfjord_s7_A	drakkarfjord	7	A	US	Core destroyed	88	parent	0	0	500	504	0	-4	0.0		3	22	0	0	0	0		0	1	32	1	13	10	
drakkarfjord_s7_B	drakkarfjord	7	B	US	Core destroyed	461	parent	0	0	500	1152	648	-4	0.5625		2	9	0	0	0	0		0	1	76	1	13	52	
drakkarfjord_s8_A	drakkarfjord	8	A	US	Core destroyed	106	parent	0	0	500	630	128	-2	0.2032		3	17	0	0	0	0		0	1	36	1	13	11	
drakkarfjord_s8_B	drakkarfjord	8	B	US	Core destroyed	101	parent	0	0	500	504	0	-4	0.0		2	9	0	0	0	0		0	1	45	1	13	18	
drakkarfjord_s9_A	drakkarfjord	9	A	US	Core destroyed	105	parent	0	0	500	630	124	-6	0.1968		3	14	0	0	0	0		0	1	35	1	13	11	
drakkarfjord_s9_B	drakkarfjord	9	B	US	Core destroyed	632	parent	0	0	500	3276	2772	-4	0.8462		3	21	0	7	7	1	371	1	1	73	4	13	31	
glacierkeep_s7_A	glacierkeep	7	A	US	Core destroyed	111	parent	0	0	500	504	0	-4	0.0		4	20	0	0	0	0		0	1	55	2	9	11	
glacierkeep_s7_B	glacierkeep	7	B	US	Core destroyed	143	parent	0	0	500	504	0	-4	0.0		4	28	0	0	0	0		1	1	84	2	9	11	
glacierkeep_s8_A	glacierkeep	8	A	US	Core destroyed	123	parent	0	0	500	504	0	-4	0.0		3	15	0	0	0	0		0	1	67	2	9	12	
glacierkeep_s8_B	glacierkeep	8	B	US	Core destroyed	225	parent	0	0	500	504	0	-4	0.0		4	28	0	0	0	0		0	1	113	3	9	12	
glacierkeep_s9_A	glacierkeep	9	A	US	Core destroyed	203	parent	0	0	500	540	40	0	0.0741		3	21	0	0	0	0		0	2	71	3	9	13	
glacierkeep_s9_B	glacierkeep	9	B	OPP	Harvesters (tiebreak)	1000	parent	342	0	158	0	0	500		0.0	10	92	0	0	0	0		0	0		4	9	12	
midgard_s7_A	midgard	7	A	US	Core destroyed	185	parent	0	0	500	594	90	-4	0.1515		6	16	2	4	6	2	36	2	3	54	0		10	
midgard_s7_B	midgard	7	B	OPP	Core destroyed	406	parent	774	272	-2	0	0	500		0.3514	11	24	8	5	13	3	38	7	0		0		10	
midgard_s8_A	midgard	8	A	US	Core destroyed	289	parent	198	0	302	504	0	-4	0.0	0.0	7	22	2	6	8	1	45	2	1	196	0		9	
midgard_s8_B	midgard	8	B	US	Core destroyed	897	parent	0	0	500	666	162	-4	0.2432		15	227	8	181	189	11	34	13	5	251	1	647	24	
midgard_s9_A	midgard	9	A	OPP	Core destroyed	863	parent	1260	754	-6	450	450	500	1.0	0.5984	9	50	1	8	9	2	49	2	1	216	0		21	
midgard_s9_B	midgard	9	B	US	Titanium collected (tiebreak)	1000	parent	2808	2808	500	2790	2790	500	1.0	1.0	6	16	2	5	7	2	40	3	1	101	0		10	
nordkap_s7_A	nordkap	7	A	US	Core destroyed	304	parent	0	0	500	2232	1732	0	0.776		2	6	0	1	1	0		0	1	55	3	5	18	
nordkap_s7_B	nordkap	7	B	OPP	Core destroyed	349	parent	504	0	-4	0	0	500		0.0	5	21	3	10	13	2	7	2	0		4	5	10	
nordkap_s8_A	nordkap	8	A	US	Core destroyed	732	parent	0	0	500	4482	3972	-10	0.8862		4	10	0	2	2	2	20	2	2	68	7	5	25	
nordkap_s8_B	nordkap	8	B	OPP	Core destroyed	146	parent	504	0	-4	0	0	500		0.0	10	33	3	8	11	1	9	1	0		3	5	5	
nordkap_s9_A	nordkap	9	A	US	Core destroyed	253	parent	0	0	500	1260	760	0	0.6032		2	8	0	1	1	0		0	1	43	3	5	13	
nordkap_s9_B	nordkap	9	B	US	Core destroyed	150	parent	0	0	500	504	0	-4	0.0		3	8	1	2	3	3	7	4	1	94	4	5	14	
yulerune_s7_A	yulerune	7	A	OPP	Titanium collected (tiebreak)	1000	parent	0	0	500	0	0	500			13	108	6	68	74	1	19	2	0		0		11	
yulerune_s7_B	yulerune	7	B	OPP	Core destroyed	638	parent	1008	504	-4	324	0	176	0.0	0.5	9	49	4	13	17	1	19	2	1	267	0		10	
yulerune_s8_A	yulerune	8	A	OPP	Core destroyed	132	parent	504	0	-4	0	0	500		0.0	6	38	1	8	9	1	19	2	0		0		5	
yulerune_s8_B	yulerune	8	B	US	Core destroyed	289	parent	1764	1576	312	504	0	-4	0.0	0.8934	6	27	2	8	10	2	19	2	1	208	0		8	
yulerune_s9_A	yulerune	9	A	US	Core destroyed	133	parent	0	0	500	504	0	-4	0.0		6	26	2	4	6	1	36	3	2	84	0		10	
yulerune_s9_B	yulerune	9	B	US	Core destroyed	492	parent	0	0	500	504	0	-4	0.0		5	22	4	7	11	2	19	2	3	232	0		29	
atoll_s10_A	atoll	10	A	US	Titanium collected (tiebreak)	1000	parent	0	0	500	288	288	500	1.0		4	122	0	114	114	1	297	3	2	101	25	7	12	
atoll_s10_B	atoll	10	B	OPP	Core destroyed	287	parent	2016	1514	-2	1242	954	212	0.7681	0.751	3	12	0	2	2	0		0	1	66	2	7	6	
atoll_s11_A	atoll	11	A	US	Core destroyed	257	parent	0	0	500	882	380	-2	0.4308		4	12	0	2	2	0		1	2	76	4	7	8	
atoll_s11_B	atoll	11	B	OPP	Core destroyed	217	parent	504	0	-4	0	0	500		0.0	4	13	0	1	1	0		1	0		4	7	4	
atoll_s12_A	atoll	12	A	US	Core destroyed	429	parent	0	0	500	504	0	-4	0.0		3	13	0	4	4	0		1	1	240	3	7	56	
atoll_s12_B	atoll	12	B	OPP	Core destroyed	522	parent	4518	4018	0	3960	3492	32	0.8818	0.8893	4	17	0	2	2	0		0	1	82	2	7	6	
drakkarfjord_s10_A	drakkarfjord	10	A	US	Core destroyed	100	parent	0	0	500	504	0	-4	0.0		2	16	0	0	0	0		0	1	41	1	13	12	
drakkarfjord_s10_B	drakkarfjord	10	B	US	Core destroyed	101	parent	0	0	500	504	0	-4	0.0		2	9	0	0	0	0		0	1	45	1	13	18	
drakkarfjord_s11_A	drakkarfjord	11	A	US	Core destroyed	103	parent	0	0	500	504	0	-4	0.0		4	26	0	1	1	0		0	1	47	1	13	11	
drakkarfjord_s11_B	drakkarfjord	11	B	US	Core destroyed	116	parent	0	0	500	684	180	-4	0.2632		3	14	0	0	0	0		0	1	40	1	13	12	
drakkarfjord_s12_A	drakkarfjord	12	A	US	Core destroyed	106	parent	0	0	500	630	128	-2	0.2032		3	17	0	0	0	0		0	1	36	1	13	11	
drakkarfjord_s12_B	drakkarfjord	12	B	US	Core destroyed	101	parent	0	0	500	504	0	-4	0.0		2	9	0	0	0	0		0	1	45	1	13	18	
glacierkeep_s10_A	glacierkeep	10	A	OPP	Core destroyed	206	parent	504	0	-4	0	0	500		0.0	7	59	0	0	0	0		2	0		2	9	11	
glacierkeep_s10_B	glacierkeep	10	B	US	Titanium collected (tiebreak)	1000	parent	0	0	500	306	162	356	0.5294		4	19	0	0	0	0		1	1	92	2	9	78	
glacierkeep_s11_A	glacierkeep	11	A	OPP	Core destroyed	596	parent	504	0	-4	288	288	500	1.0	0.0	13	111	0	0	0	0		2	1	105	4	9	9	
glacierkeep_s11_B	glacierkeep	11	B	OPP	Core destroyed	838	parent	504	0	-4	1854	1854	500	1.0	0.0	6	56	0	0	0	0		0	2	128	5	9	33	
glacierkeep_s12_A	glacierkeep	12	A	US	Titanium collected (tiebreak)	1000	parent	0	0	500	342	342	500	1.0		8	60	0	0	0	0		1	1	99	3	9	20	
glacierkeep_s12_B	glacierkeep	12	B	OPP	Core destroyed	781	parent	504	0	-4	0	0	500		0.0	8	78	0	0	0	0		0	0		3	9	7	
midgard_s10_A	midgard	10	A	US	Core destroyed	357	parent	0	0	500	504	0	-4	0.0		9	57	5	10	15	3	39	4	1	256	0		10	
midgard_s10_B	midgard	10	B	US	Core destroyed	254	parent	630	630	500	720	208	-12	0.2889	1.0	7	33	1	8	9	2	40	3	2	188	0		11	
midgard_s11_A	midgard	11	A	OPP	Core destroyed	265	parent	504	0	-4	0	0	500		0.0	7	16	4	4	8	2	34	3	0		0		6	
midgard_s11_B	midgard	11	B	OPP	Core destroyed	272	parent	864	360	-4	72	72	500	1.0	0.4167	8	18	4	4	8	3	34	4	1	47	0		8	
midgard_s12_A	midgard	12	A	US	Core destroyed	237	parent	0	0	500	504	0	-4	0.0		7	39	1	10	11	2	34	4	1	152	0		9	
midgard_s12_B	midgard	12	B	US	Core destroyed	333	parent	0	0	500	504	0	-4	0.0		8	47	2	12	14	2	40	5	2	221	0		9	
nordkap_s10_A	nordkap	10	A	US	Core destroyed	566	parent	468	468	500	1332	830	-2	0.6231	1.0	4	14	0	1	1	1	120	2	3	176	5	5	26	
nordkap_s10_B	nordkap	10	B	US	Titanium collected (tiebreak)	1000	parent	540	540	500	18	0	482	0.0	1.0	8	35	3	13	16	18	225	20	5	156	5	5	7	
nordkap_s11_A	nordkap	11	A	US	Core destroyed	108	parent	0	0	500	504	0	-4	0.0		3	8	0	1	1	0		1	1	49	2	5	14	
nordkap_s11_B	nordkap	11	B	OPP	Core destroyed	248	parent	504	0	-4	0	0	500		0.0	14	67	3	3	6	1	9	2	0		2	5	8	
nordkap_s12_A	nordkap	12	A	US	Core destroyed	413	parent	72	72	500	666	162	-4	0.2432	1.0	5	14	0	1	1	1	48	1	1	92	4	5	39	
nordkap_s12_B	nordkap	12	B	US	Core destroyed	814	parent	0	0	500	3672	3172	0	0.8638		14	54	4	5	9	5	9	5	35	136	17	5	51	
yulerune_s10_A	yulerune	10	A	US	Core destroyed	239	parent	0	0	500	504	0	-4	0.0		6	23	2	6	8	1	19	6	2	178	1	238	13	
yulerune_s10_B	yulerune	10	B	US	Core destroyed	318	parent	270	270	500	504	0	-4	0.0	1.0	7	38	2	4	6	2	19	5	1	262	0		12	
yulerune_s11_A	yulerune	11	A	US	Core destroyed	441	parent	0	0	500	504	0	-4	0.0		8	28	6	11	17	5	19	7	1	385	2	319	15	
yulerune_s11_B	yulerune	11	B	OPP	Core destroyed	264	parent	504	0	-4	0	0	500		0.0	14	70	6	17	23	1	19	1	0		0		9	
yulerune_s12_A	yulerune	12	A	US	Core destroyed	638	parent	144	144	500	738	228	-10	0.3089	1.0	8	31	3	7	10	2	20	3	1	556	0		13	
yulerune_s12_B	yulerune	12	B	US	Core destroyed	172	parent	0	0	500	504	0	-4	0.0		7	35	0	11	11	1	19	2	1	116	0		11	
atoll_s13_A	atoll	13	A	US	Titanium collected (tiebreak)	1000	parent	0	0	500	7488	7266	278	0.9704		4	8	0	3	3	0		1	2	72	2	7	5	
atoll_s13_B	atoll	13	B	US	Core destroyed	117	parent	882	864	482	504	0	-4	0.0	0.9796	2	4	0	1	1	0		0	1	60	3	7	8	
atoll_s14_A	atoll	14	A	US	Core destroyed	296	parent	1296	1280	484	2052	1552	0	0.7563	0.9877	3	13	0	1	1	0		0	1	68	2	7	51	
atoll_s14_B	atoll	14	B	US	Core destroyed	438	parent	2394	2376	482	2772	2272	0	0.8196	0.9925	3	13	0	1	1	0		1	1	130	3	7	11	
atoll_s15_A	atoll	15	A	OPP	Core destroyed	340	parent	504	0	-4	0	0	500		0.0	4	19	0	2	2	1	303	1	0		9	7	6	
atoll_s15_B	atoll	15	B	US	Core destroyed	127	parent	594	500	406	504	0	-4	0.0	0.8418	3	12	0	1	1	0		0	1	66	4	7	14	
drakkarfjord_s13_A	drakkarfjord	13	A	US	Core destroyed	121	parent	0	0	500	756	248	-8	0.328		2	16	0	0	0	0		0	1	37	1	13	14	
drakkarfjord_s13_B	drakkarfjord	13	B	US	Core destroyed	127	parent	0	0	500	774	268	-6	0.3463		3	13	0	0	0	0		0	1	41	1	13	12	
drakkarfjord_s14_A	drakkarfjord	14	A	US	Core destroyed	88	parent	0	0	500	504	0	-4	0.0		3	25	0	0	0	0		0	1	32	1	13	10	
drakkarfjord_s14_B	drakkarfjord	14	B	OPP	Core destroyed	521	parent	504	0	-4	2178	1820	142	0.8356	0.0	4	20	0	0	0	0		0	1	60	2	13	10	
drakkarfjord_s15_A	drakkarfjord	15	A	US	Core destroyed	224	parent	0	0	500	1692	1192	0	0.7045		3	17	0	0	0	0		1	1	36	1	13	11	
drakkarfjord_s15_B	drakkarfjord	15	B	OPP	Core destroyed	521	parent	504	0	-4	2160	1820	160	0.8426	0.0	4	20	0	0	0	0		0	1	60	2	13	10	
glacierkeep_s13_A	glacierkeep	13	A	OPP	Core destroyed	429	parent	504	0	-4	162	0	338	0.0	0.0	4	22	0	0	0	0		1	1	68	2	9	11	
glacierkeep_s13_B	glacierkeep	13	B	US	Titanium collected (tiebreak)	1000	parent	0	0	500	0	0	500			13	103	0	0	0	0		3	0		2	9	13	
glacierkeep_s14_A	glacierkeep	14	A	US	Core destroyed	110	parent	0	0	500	504	0	-4	0.0		3	15	0	0	0	0		0	1	52	2	9	11	
glacierkeep_s14_B	glacierkeep	14	B	OPP	Core destroyed	838	parent	504	0	-4	1854	1854	500	1.0	0.0	6	56	0	0	0	0		0	2	128	5	9	33	
glacierkeep_s15_A	glacierkeep	15	A	US	Core destroyed	123	parent	0	0	500	504	0	-4	0.0		3	18	0	0	0	0		1	1	67	2	9	11	
glacierkeep_s15_B	glacierkeep	15	B	US	Core destroyed	346	parent	0	0	500	1116	612	-4	0.5484		3	21	0	0	0	0		0	1	72	2	9	35	
midgard_s13_A	midgard	13	A	OPP	Core destroyed	348	parent	504	0	-4	0	0	500		0.0	8	38	2	9	11	1	46	4	0		0		27	
midgard_s13_B	midgard	13	B	OPP	Core destroyed	653	parent	504	0	-4	360	360	500	1.0	0.0	8	70	1	36	37	3	40	4	1	47	0		8	
midgard_s14_A	midgard	14	A	OPP	Core destroyed	546	parent	504	0	-4	414	414	500	1.0	0.0	17	85	7	11	18	1	34	2	1	49	0		16	
midgard_s14_B	midgard	14	B	OPP	Core destroyed	241	parent	504	0	-4	0	0	500		0.0	7	20	5	9	14	2	38	4	0		0		14	
midgard_s15_A	midgard	15	A	US	Core destroyed	357	parent	342	0	158	504	0	-4	0.0	0.0	8	37	3	7	10	2	34	2	1	264	0		9	
midgard_s15_B	midgard	15	B	US	Core destroyed	421	parent	1746	1608	362	504	0	-4	0.0	0.921	6	16	2	3	5	2	34	2	1	268	0		10	
nordkap_s13_A	nordkap	13	A	US	Core destroyed	529	parent	0	0	500	3384	2884	0	0.8522		4	18	0	1	1	0		0	1	88	2	5	30	
nordkap_s13_B	nordkap	13	B	US	Core destroyed	290	parent	0	0	500	504	0	-4	0.0		4	12	2	3	5	2	7	2	2	56	2	5	34	
nordkap_s14_A	nordkap	14	A	US	Titanium collected (tiebreak)	1000	parent	0	0	500	3168	3088	420	0.9747		7	31	1	4	5	2	480	2	2	68	11	5	24	
