tag	map	seed	seat	ours	cond	turn	arm	ourcore_dmg	ourcore_heal	ourcore_hp_calc	oppcore_dmg	oppcore_heal	oppcore_hp_calc	heal_back	heal_back_ours	opp_harv_built	opp_belt_built	opp_harv_killed	opp_belt_killed	opp_eco_killed	fwd_gun_n	fwd_gun_first	gun_n	fwd_sent_n	fwd_sent_first	fwd_laun_n	fwd_laun_first	collar_bar_n	unknown_deltas
midgard_s2_B	midgard	2	B	OPP	Core destroyed	172	flagoff	504	0	-4	0	0	500		0.0	13	28	8	6	14	2	40	3	0		0		4	
midgard_s3_A	midgard	3	A	US	Core destroyed	305	flagoff	0	0	500	504	0	-4	0.0		7	32	2	5	7	1	76	2	1	216	0		10	
midgard_s3_B	midgard	3	B	OPP	Core destroyed	203	flagoff	792	292	0	0	0	500		0.3687	9	40	3	6	9	1	44	3	0		0		5	
nordkap_s1_A	nordkap	1	A	US	Core destroyed	308	flagoff	0	0	500	504	0	-4	0.0		7	44	0	8	8	1	19	4	1	252	4	5	14	
nordkap_s1_B	nordkap	1	B	US	Core destroyed	161	flagoff	36	0	464	504	0	-4	0.0	0.0	5	21	0	3	3	2	7	2	1	61	4	5	8	
nordkap_s2_A	nordkap	2	A	US	Core destroyed	284	flagoff	0	0	500	504	0	-4	0.0		4	15	0	1	1	1	48	1	1	228	5	5	8	
nordkap_s2_B	nordkap	2	B	OPP	Core destroyed	248	flagoff	504	0	-4	0	0	500		0.0	14	67	3	3	6	1	9	2	0		2	5	8	
nordkap_s3_A	nordkap	3	A	US	Core destroyed	605	flagoff	0	0	500	882	378	-4	0.4286		2	8	0	3	3	1	23	3	1	180	5	5	75	
nordkap_s3_B	nordkap	3	B	US	Core destroyed	186	flagoff	180	180	500	504	0	-4	0.0	1.0	3	9	1	2	3	2	9	2	1	81	2	5	11	
yulerune_s1_A	yulerune	1	A	US	Core destroyed	132	flagoff	252	0	248	504	0	-4	0.0	0.0	6	21	2	3	5	1	28	2	1	63	0		6	
yulerune_s1_B	yulerune	1	B	OPP	Core destroyed	293	flagoff	504	0	-4	306	0	194	0.0	0.0	5	29	2	12	14	1	19	2	1	236	0		9	
yulerune_s2_A	yulerune	2	A	US	Core destroyed	322	flagoff	522	522	500	504	0	-4	0.0	1.0	5	17	3	5	8	2	19	5	2	274	2	267	10	
yulerune_s2_B	yulerune	2	B	US	Titanium collected (tiebreak)	1000	flagoff	414	0	86	216	0	284	0.0	0.0	16	66	11	28	39	2	19	3	1	928	0		9	
yulerune_s3_A	yulerune	3	A	OPP	Core destroyed	468	flagoff	504	0	-4	0	0	500		0.0	9	71	0	17	17	1	28	3	0		0		11	
yulerune_s3_B	yulerune	3	B	OPP	Core destroyed	377	flagoff	504	0	-4	0	0	500		0.0	16	51	9	6	15	1	19	2	0		0		8	
atoll_s4_A	atoll	4	A	OPP	Core destroyed	707	flagoff	4356	3856	0	0	0	500		0.8852	4	14	0	2	2	0		1	0		3	7	8	
atoll_s4_B	atoll	4	B	OPP	Titanium collected (tiebreak)	1000	flagoff	8046	7800	254	1188	1188	500	1.0	0.9694	4	17	0	4	4	1	66	1	1	82	2	7	7	
atoll_s5_A	atoll	5	A	US	Core destroyed	139	flagoff	828	822	494	504	0	-4	0.0	0.9928	2	5	0	4	4	0		0	1	82	4	7	8	
atoll_s5_B	atoll	5	B	US	Core destroyed	232	flagoff	0	0	500	882	376	-6	0.4263		5	21	0	5	5	1	108	1	1	134	4	7	7	
atoll_s6_A	atoll	6	A	OPP	Core destroyed	215	flagoff	504	0	-4	0	0	500		0.0	5	16	0	0	0	0		1	0		4	7	3	
atoll_s6_B	atoll	6	B	OPP	Core destroyed	340	flagoff	900	392	-8	0	0	500		0.4356	4	14	0	1	1	0		1	0		2	7	32	
drakkarfjord_s4_A	drakkarfjord	4	A	US	Core destroyed	105	flagoff	0	0	500	630	124	-6	0.1968		3	14	0	0	0	0		0	1	35	1	13	11	
drakkarfjord_s4_B	drakkarfjord	4	B	US	Core destroyed	117	flagoff	0	0	500	540	36	-4	0.0667		3	16	0	0	0	0		0	1	57	2	13	12	
drakkarfjord_s5_A	drakkarfjord	5	A	OPP	Core destroyed	712	flagoff	612	112	0	0	0	500		0.183	9	151	1	26	27	1	387	3	0		8	13	28	
drakkarfjord_s5_B	drakkarfjord	5	B	US	Core destroyed	121	flagoff	0	0	500	720	216	-4	0.3		2	16	0	0	0	0		0	1	41	1	13	13	
drakkarfjord_s6_A	drakkarfjord	6	A	US	Core destroyed	99	flagoff	0	0	500	504	0	-4	0.0		2	16	0	0	0	0		0	1	43	1	13	14	
drakkarfjord_s6_B	drakkarfjord	6	B	US	Core destroyed	96	flagoff	0	0	500	504	0	-4	0.0		3	14	0	0	0	0		0	1	40	1	13	13	
glacierkeep_s4_A	glacierkeep	4	A	US	Core destroyed	119	flagoff	0	0	500	504	0	-4	0.0		3	17	0	0	0	0		0	1	63	2	9	13	
glacierkeep_s4_B	glacierkeep	4	B	US	Harvesters (tiebreak)	1000	flagoff	0	0	500	0	0	500			4	24	0	0	0	0		0	0		2	9	110	
glacierkeep_s5_A	glacierkeep	5	A	US	Core destroyed	162	flagoff	0	0	500	504	0	-4	0.0		3	32	0	1	1	0		1	1	99	2	9	11	
glacierkeep_s5_B	glacierkeep	5	B	US	Core destroyed	217	flagoff	0	0	500	504	0	-4	0.0		3	23	0	0	0	0		0	1	108	3	9	12	
glacierkeep_s6_A	glacierkeep	6	A	US	Core destroyed	153	flagoff	0	0	500	504	0	-4	0.0		3	32	0	1	1	0		1	1	96	2	9	10	
glacierkeep_s6_B	glacierkeep	6	B	OPP	Core destroyed	838	flagoff	504	0	-4	1854	1854	500	1.0	0.0	6	56	0	0	0	0		0	2	128	5	9	33	
midgard_s4_A	midgard	4	A	OPP	Core destroyed	641	flagoff	504	0	-4	2106	1664	58	0.7901	0.0	8	39	3	16	19	2	42	3	1	192	0		8	
midgard_s4_B	midgard	4	B	US	Core destroyed	273	flagoff	0	0	500	504	0	-4	0.0		7	43	1	15	16	1	40	5	1	200	0		10	
midgard_s5_A	midgard	5	A	OPP	Core destroyed	187	flagoff	504	0	-4	0	0	500		0.0	7	27	3	10	13	2	45	3	0		0		8	
midgard_s5_B	midgard	5	B	US	Core destroyed	127	flagoff	0	0	500	720	220	0	0.3056		8	45	2	9	11	2	40	3	1	47	0		7	
midgard_s6_A	midgard	6	A	US	Core destroyed	260	flagoff	720	720	500	504	0	-4	0.0	1.0	7	17	4	6	10	2	34	5	1	204	0		9	
midgard_s6_B	midgard	6	B	OPP	Core destroyed	175	flagoff	612	112	0	0	0	500		0.183	8	48	2	14	16	2	40	5	0		0		7	
nordkap_s4_A	nordkap	4	A	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	918	918	500	1.0		7	27	2	1	3	3	32	3	1	136	4	5	41	
nordkap_s4_B	nordkap	4	B	US	Core destroyed	290	flagoff	0	0	500	504	0	-4	0.0		4	12	2	3	5	2	7	2	2	56	2	5	34	
nordkap_s5_A	nordkap	5	A	US	Core destroyed	177	flagoff	90	90	500	504	4	0	0.0079	1.0	3	12	0	1	1	0		0	1	75	2	5	26	
nordkap_s5_B	nordkap	5	B	OPP	Core destroyed	309	flagoff	504	0	-4	468	0	32	0.0	0.0	4	8	1	3	4	2	7	2	1	64	4	5	10	
nordkap_s6_A	nordkap	6	A	US	Core destroyed	225	flagoff	54	54	500	504	0	-4	0.0	1.0	3	14	0	0	0	0		1	1	60	2	5	11	
nordkap_s6_B	nordkap	6	B	US	Core destroyed	121	flagoff	162	36	374	504	0	-4	0.0	0.2222	3	14	1	8	9	2	7	2	1	48	3	5	11	
yulerune_s4_A	yulerune	4	A	US	Core destroyed	305	flagoff	180	0	320	1296	796	0	0.6142	0.0	5	28	0	3	3	1	40	2	1	84	0		10	
yulerune_s4_B	yulerune	4	B	US	Core destroyed	249	flagoff	306	0	194	504	0	-4	0.0	0.0	5	24	2	6	8	1	23	1	1	156	0		9	
yulerune_s5_A	yulerune	5	A	US	Core destroyed	688	flagoff	1314	1314	500	504	0	-4	0.0	1.0	8	36	7	12	19	7	20	11	2	634	1	571	14	
yulerune_s5_B	yulerune	5	B	OPP	Core destroyed	248	flagoff	504	0	-4	0	0	500		0.0	11	47	6	9	15	1	19	2	0		0		7	
yulerune_s6_A	yulerune	6	A	OPP	Core destroyed	429	flagoff	504	0	-4	0	0	500		0.0	6	24	2	6	8	2	19	2	0		0		10	
yulerune_s6_B	yulerune	6	B	OPP	Core destroyed	240	flagoff	504	0	-4	0	0	500		0.0	15	48	7	3	10	1	19	1	0		0		6	
atoll_s7_A	atoll	7	A	US	Core destroyed	891	flagoff	0	0	500	756	256	0	0.3386		18	13	15	6	21	3	17	4	2	825	2	7	6	
atoll_s7_B	atoll	7	B	OPP	Core destroyed	583	flagoff	504	0	-4	0	0	500		0.0	5	18	0	1	1	0		2	0		4	7	77	
atoll_s8_A	atoll	8	A	OPP	Titanium collected (tiebreak)	1000	flagoff	0	0	500	3402	3402	500	1.0		4	14	0	2	2	0		4	2	240	2	7	195	
atoll_s8_B	atoll	8	B	OPP	Core destroyed	144	flagoff	828	328	0	0	0	500		0.3961	4	14	0	0	0	0		2	0		2	7	6	
atoll_s9_A	atoll	9	A	US	Core destroyed	403	flagoff	1152	1152	500	774	270	-4	0.3488	1.0	3	13	0	3	3	0		1	1	200	2	7	54	
atoll_s9_B	atoll	9	B	US	Core destroyed	190	flagoff	0	0	500	864	356	-8	0.412		4	15	0	1	1	0		0	1	94	4	7	6	
drakkarfjord_s7_A	drakkarfjord	7	A	US	Core destroyed	101	flagoff	0	0	500	504	0	-4	0.0		3	16	0	0	0	0		0	1	45	1	13	12	
drakkarfjord_s7_B	drakkarfjord	7	B	US	Core destroyed	122	flagoff	0	0	500	738	232	-6	0.3144		3	14	0	0	0	0		0	1	40	1	13	12	
drakkarfjord_s8_A	drakkarfjord	8	A	US	Core destroyed	106	flagoff	0	0	500	630	128	-2	0.2032		3	17	0	0	0	0		0	1	36	1	13	11	
drakkarfjord_s8_B	drakkarfjord	8	B	US	Core destroyed	101	flagoff	0	0	500	504	0	-4	0.0		2	9	0	0	0	0		0	1	45	1	13	18	
drakkarfjord_s9_A	drakkarfjord	9	A	US	Core destroyed	116	flagoff	0	0	500	504	4	0	0.0079		2	18	0	1	1	0		0	1	60	2	13	16	
drakkarfjord_s9_B	drakkarfjord	9	B	US	Core destroyed	632	flagoff	0	0	500	3276	2768	-8	0.8449		3	20	0	7	7	1	371	1	1	73	4	13	31	
glacierkeep_s7_A	glacierkeep	7	A	US	Core destroyed	146	flagoff	0	0	500	504	0	-4	0.0		2	15	0	0	0	0		1	1	84	2	9	12	
glacierkeep_s7_B	glacierkeep	7	B	US	Core destroyed	321	flagoff	0	0	500	504	0	-4	0.0		3	27	0	0	0	0		1	1	164	2	9	35	
glacierkeep_s8_A	glacierkeep	8	A	US	Core destroyed	177	flagoff	0	0	500	504	0	-4	0.0		3	26	0	0	0	0		0	1	63	2	9	11	
glacierkeep_s8_B	glacierkeep	8	B	OPP	Harvesters (tiebreak)	1000	flagoff	0	0	500	0	0	500			4	24	0	0	0	0		1	1	116	2	9	78	
glacierkeep_s9_A	glacierkeep	9	A	OPP	Core destroyed	311	flagoff	504	0	-4	0	0	500		0.0	11	80	0	0	0	0		0	0		3	9	12	
glacierkeep_s9_B	glacierkeep	9	B	US	Core destroyed	217	flagoff	0	0	500	504	0	-4	0.0		3	25	0	0	0	0		0	1	114	3	9	12	
midgard_s7_A	midgard	7	A	OPP	Core destroyed	197	flagoff	504	0	-4	0	0	500		0.0	11	34	6	5	11	2	34	3	0		0		9	
midgard_s7_B	midgard	7	B	OPP	Core destroyed	193	flagoff	504	0	-4	0	0	500		0.0	8	32	5	13	18	2	38	3	0		0		9	
midgard_s8_A	midgard	8	A	US	Core destroyed	257	flagoff	0	0	500	504	0	-4	0.0		8	42	2	5	7	1	34	1	1	201	0		13	
midgard_s8_B	midgard	8	B	OPP	Core destroyed	341	flagoff	1116	616	0	306	0	194	0.0	0.552	9	19	6	8	14	2	39	4	1	264	0		9	
midgard_s9_A	midgard	9	A	US	Core destroyed	364	flagoff	0	0	500	504	0	-4	0.0		6	37	3	12	15	3	51	5	2	312	0		10	
midgard_s9_B	midgard	9	B	US	Core destroyed	303	flagoff	0	0	500	504	0	-4	0.0		5	16	2	5	7	2	40	5	1	247	0		11	
nordkap_s7_A	nordkap	7	A	US	Core destroyed	448	flagoff	0	0	500	1368	860	-8	0.6287		4	14	0	1	1	0		1	1	103	4	5	43	
nordkap_s7_B	nordkap	7	B	US	Core destroyed	241	flagoff	0	0	500	504	0	-4	0.0		3	8	0	4	4	2	7	2	2	53	3	5	25	
nordkap_s8_A	nordkap	8	A	US	Core destroyed	413	flagoff	72	72	500	666	162	-4	0.2432	1.0	5	14	0	1	1	1	48	1	1	92	4	5	39	
nordkap_s8_B	nordkap	8	B	OPP	Core destroyed	306	flagoff	1656	1148	-8	0	0	500		0.6932	14	52	3	2	5	1	7	2	0		3	5	7	
nordkap_s9_A	nordkap	9	A	US	Core destroyed	406	flagoff	0	0	500	1224	718	-6	0.5866		5	19	0	2	2	0		0	4	48	3	5	38	
nordkap_s9_B	nordkap	9	B	OPP	Core destroyed	349	flagoff	504	0	-4	432	0	68	0.0	0.0	5	17	1	2	3	2	7	2	1	80	3	5	11	
yulerune_s7_A	yulerune	7	A	OPP	Core destroyed	725	flagoff	504	0	-4	0	0	500		0.0	10	65	1	12	13	1	32	1	0		0		11	
yulerune_s7_B	yulerune	7	B	OPP	Core destroyed	286	flagoff	684	184	0	0	0	500		0.269	16	58	8	9	17	1	19	2	0		0		7	
yulerune_s8_A	yulerune	8	A	OPP	Titanium collected (tiebreak)	297	flagoff	504	0	-4	504	0	-4	0.0	0.0	8	44	2	9	11	1	19	2	1	204	0		9	
yulerune_s8_B	yulerune	8	B	US	Core destroyed	253	flagoff	0	0	500	504	0	-4	0.0		6	50	2	22	24	1	19	5	1	197	0		9	
yulerune_s9_A	yulerune	9	A	US	Core destroyed	256	flagoff	0	0	500	504	0	-4	0.0		10	60	2	11	13	1	20	3	1	200	0		9	
yulerune_s9_B	yulerune	9	B	OPP	Core destroyed	845	flagoff	504	0	-4	0	0	500		0.0	7	37	3	13	16	2	19	2	0		0		10	
atoll_s10_A	atoll	10	A	US	Core destroyed	392	flagoff	0	0	500	2106	1594	-12	0.7569		4	16	0	7	7	2	143	3	3	152	3	7	5	
atoll_s10_B	atoll	10	B	OPP	Core destroyed	311	flagoff	936	428	-8	0	0	500		0.4573	4	13	0	0	0	0		1	0		3	7	2	
atoll_s11_A	atoll	11	A	OPP	Core destroyed	286	flagoff	1062	554	-8	0	0	500		0.5217	5	19	0	2	2	0		1	0		3	7	3	
atoll_s11_B	atoll	11	B	US	Core destroyed	278	flagoff	0	0	500	882	376	-6	0.4263		5	16	0	1	1	0		2	1	180	7	7	10	
atoll_s12_A	atoll	12	A	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	7488	7266	278	0.9704		4	8	0	3	3	0		1	2	72	2	7	5	
atoll_s12_B	atoll	12	B	US	Core destroyed	318	flagoff	2232	2208	476	990	482	-8	0.4869	0.9892	3	12	0	1	1	0		0	2	157	4	7	5	
drakkarfjord_s10_A	drakkarfjord	10	A	US	Core destroyed	92	flagoff	0	0	500	504	0	-4	0.0		3	15	0	0	0	0		0	1	36	1	13	12	
drakkarfjord_s10_B	drakkarfjord	10	B	US	Core destroyed	618	flagoff	0	0	500	3150	2636	-14	0.8368		3	15	0	0	0	0		0	1	73	8	13	25	
drakkarfjord_s11_A	drakkarfjord	11	A	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	2736	2736	500	1.0		8	100	0	0	0	0		0	2	33	2	13	22	
drakkarfjord_s11_B	drakkarfjord	11	B	US	Core destroyed	917	flagoff	0	0	500	3006	2502	-4	0.8323		6	60	0	0	0	0		0	1	40	1	13	43	
drakkarfjord_s12_A	drakkarfjord	12	A	US	Core destroyed	186	flagoff	0	0	500	504	0	-4	0.0		3	26	0	2	2	0		1	1	111	2	13	21	
drakkarfjord_s12_B	drakkarfjord	12	B	US	Core destroyed	696	flagoff	0	0	500	2952	2444	-8	0.8279		4	42	0	0	0	0		1	3	57	5	13	22	
glacierkeep_s10_A	glacierkeep	10	A	US	Core destroyed	159	flagoff	0	0	500	504	0	-4	0.0		3	19	0	0	0	0		1	1	103	2	9	10	
glacierkeep_s10_B	glacierkeep	10	B	US	Core destroyed	617	flagoff	0	0	500	1008	504	-4	0.5		3	27	0	0	0	0		0	1	116	2	9	64	
glacierkeep_s11_A	glacierkeep	11	A	US	Core destroyed	141	flagoff	0	0	500	504	0	-4	0.0		4	17	0	0	0	0		0	1	52	2	9	11	
glacierkeep_s11_B	glacierkeep	11	B	OPP	Core destroyed	805	flagoff	504	0	-4	2538	2410	372	0.9496	0.0	5	42	0	0	0	0		1	1	96	2	9	16	
glacierkeep_s12_A	glacierkeep	12	A	US	Core destroyed	143	flagoff	0	0	500	504	0	-4	0.0		3	20	0	0	0	0		0	2	63	2	9	11	
glacierkeep_s12_B	glacierkeep	12	B	OPP	Titanium stored (tiebreak)	1000	flagoff	0	0	500	0	0	500			3	18	0	0	0	0		0	1	252	2	9	84	
midgard_s10_A	midgard	10	A	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	0	0	500			8	36	3	8	11	2	34	2	0		0		9	
midgard_s10_B	midgard	10	B	US	Core destroyed	256	flagoff	0	0	500	918	414	-4	0.451		8	38	3	11	14	1	33	4	3	40	0		11	
midgard_s11_A	midgard	11	A	OPP	Core destroyed	447	flagoff	504	0	-4	126	0	374	0.0	0.0	9	21	5	8	13	2	43	4	1	433	0		9	
midgard_s11_B	midgard	11	B	US	Core destroyed	256	flagoff	0	0	500	918	414	-4	0.451		8	38	3	11	14	1	33	4	3	40	0		11	
midgard_s12_A	midgard	12	A	OPP	Core destroyed	285	flagoff	504	0	-4	0	0	500		0.0	6	24	2	5	7	2	34	3	0		0		10	
midgard_s12_B	midgard	12	B	US	Core destroyed	533	flagoff	0	0	500	504	0	-4	0.0		8	57	2	28	30	2	40	4	1	364	0		18	
nordkap_s10_A	nordkap	10	A	US	Core destroyed	319	flagoff	0	0	500	1584	1078	-6	0.6806		5	14	0	2	2	0		0	1	67	2	5	37	
nordkap_s10_B	nordkap	10	B	US	Core destroyed	217	flagoff	594	586	492	504	0	-4	0.0	0.9865	3	10	1	4	5	1	9	2	1	100	2	5	11	
nordkap_s11_A	nordkap	11	A	OPP	Core destroyed	317	flagoff	882	376	-6	342	342	500	1.0	0.4263	10	40	2	5	7	5	181	5	1	111	3	5	21	
nordkap_s11_B	nordkap	11	B	US	Core destroyed	141	flagoff	414	36	122	504	0	-4	0.0	0.087	3	5	1	1	2	1	9	1	1	44	3	5	11	
nordkap_s12_A	nordkap	12	A	US	Core destroyed	690	flagoff	180	176	496	504	0	-4	0.0	0.9778	10	32	6	4	10	1	628	5	2	586	7	5	9	
nordkap_s12_B	nordkap	12	B	US	Core destroyed	188	flagoff	0	0	500	828	324	-4	0.3913		6	21	0	1	1	0		0	1	96	4	5	7	
yulerune_s10_A	yulerune	10	A	OPP	Titanium collected (tiebreak)	1000	flagoff	3042	3042	500	0	0	500		1.0	10	25	4	8	12	1	19	3	0		0		11	
yulerune_s10_B	yulerune	10	B	OPP	Core destroyed	389	flagoff	504	0	-4	0	0	500		0.0	9	43	5	7	12	1	19	1	0		0		41	
yulerune_s11_A	yulerune	11	A	OPP	Titanium collected (tiebreak)	1000	flagoff	0	0	500	0	0	500			9	36	1	12	13	1	28	3	0		0		49	
yulerune_s11_B	yulerune	11	B	US	Core destroyed	199	flagoff	0	0	500	504	0	-4	0.0		3	16	1	6	7	1	19	2	1	143	0		9	
yulerune_s12_A	yulerune	12	A	OPP	Core destroyed	193	flagoff	504	0	-4	0	0	500		0.0	8	39	4	11	15	1	19	3	0		0		11	
yulerune_s12_B	yulerune	12	B	OPP	Core destroyed	188	flagoff	504	0	-4	0	0	500		0.0	8	35	2	5	7	1	19	1	0		0		12	
atoll_s13_A	atoll	13	A	OPP	Core destroyed	373	flagoff	504	0	-4	1170	1126	456	0.9624	0.0	4	15	0	3	3	0		1	1	68	4	7	5	
atoll_s13_B	atoll	13	B	OPP	Core destroyed	372	flagoff	504	0	-4	918	918	500	1.0	0.0	4	14	0	2	2	0		0	1	62	5	7	9	
atoll_s14_A	atoll	14	A	OPP	Core destroyed	367	flagoff	1854	1348	-6	0	0	500		0.7271	4	15	0	3	3	0		1	0		4	7	6	
atoll_s14_B	atoll	14	B	OPP	Core destroyed	306	flagoff	504	0	-4	0	0	500		0.0	4	13	0	1	1	0		1	0		3	7	29	
atoll_s15_A	atoll	15	A	OPP	Core destroyed	584	flagoff	828	328	0	0	0	500		0.3961	6	20	0	3	3	1	508	1	0		7	7	4	
atoll_s15_B	atoll	15	B	US	Core destroyed	114	flagoff	522	450	428	504	0	-4	0.0	0.8621	3	11	0	2	2	0		0	1	58	2	7	10	
drakkarfjord_s13_A	drakkarfjord	13	A	OPP	Core destroyed	377	flagoff	612	108	-4	0	0	500		0.1765	9	124	0	0	0	0		3	0		2	13	13	
drakkarfjord_s13_B	drakkarfjord	13	B	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	2196	2196	500	1.0		4	14	0	0	0	0		0	1	41	13	13	81	
drakkarfjord_s14_A	drakkarfjord	14	A	US	Core destroyed	88	flagoff	0	0	500	504	0	-4	0.0		3	13	0	0	0	0		0	1	32	1	13	13	
drakkarfjord_s14_B	drakkarfjord	14	B	US	Core destroyed	121	flagoff	0	0	500	720	216	-4	0.3		2	16	0	0	0	0		0	1	41	1	13	13	
drakkarfjord_s15_A	drakkarfjord	15	A	US	Core destroyed	99	flagoff	0	0	500	504	0	-4	0.0		2	16	0	0	0	0		0	1	43	1	13	14	
drakkarfjord_s15_B	drakkarfjord	15	B	US	Core destroyed	101	flagoff	0	0	500	504	0	-4	0.0		2	9	0	0	0	0		0	1	45	1	13	18	
glacierkeep_s13_A	glacierkeep	13	A	US	Core destroyed	355	flagoff	0	0	500	882	378	-4	0.4286		4	31	0	1	1	0		1	2	100	7	9	25	
glacierkeep_s13_B	glacierkeep	13	B	US	Core destroyed	265	flagoff	0	0	500	504	0	-4	0.0		5	35	0	0	0	0		1	1	156	2	9	13	
glacierkeep_s14_A	glacierkeep	14	A	OPP	Core destroyed	323	flagoff	864	352	-12	0	0	500		0.4074	9	65	0	0	0	0		0	0		2	9	14	
glacierkeep_s14_B	glacierkeep	14	B	US	Harvesters (tiebreak)	1000	flagoff	0	0	500	0	0	500			4	24	0	0	0	0		0	0		2	9	110	
glacierkeep_s15_A	glacierkeep	15	A	OPP	Core destroyed	347	flagoff	828	328	0	0	0	500		0.3961	11	78	0	0	0	0		0	0		3	9	12	
glacierkeep_s15_B	glacierkeep	15	B	US	Core destroyed	725	flagoff	0	0	500	1296	792	-4	0.6111		3	27	0	0	0	0		0	1	60	2	9	74	
midgard_s13_A	midgard	13	A	OPP	Core destroyed	447	flagoff	504	0	-4	126	0	374	0.0	0.0	9	21	5	8	13	2	43	4	1	433	0		9	
midgard_s13_B	midgard	13	B	US	Core destroyed	216	flagoff	324	324	500	504	0	-4	0.0	1.0	5	15	3	5	8	2	40	5	1	160	0		10	
midgard_s14_A	midgard	14	A	US	Core destroyed	177	flagoff	0	0	500	504	0	-4	0.0		6	33	4	6	10	3	34	3	1	112	0		9	
midgard_s14_B	midgard	14	B	OPP	Core destroyed	201	flagoff	504	0	-4	0	0	500		0.0	8	51	2	8	10	3	34	4	0		0		7	
midgard_s15_A	midgard	15	A	US	Core destroyed	157	flagoff	558	540	482	504	0	-4	0.0	0.9677	7	30	3	5	8	3	34	3	2	105	0		10	
midgard_s15_B	midgard	15	B	OPP	Core destroyed	164	flagoff	828	324	-4	1008	894	386	0.8869	0.3913	7	16	3	2	5	1	34	2	2	49	0		7	
