tag	id	x	y	site	built	died	life	stood	dsq_opp	dsq_own	end
glacierkeep_s3_A	14	15	23	HOP	7	8	1	0	12.5	420.5	179
glacierkeep_s3_B	7	14	24	HOME	1	2	1	0	462.5	6.5	323
glacierkeep_s3_B	11	15	18	HOP	3	4	1	0	240.5	72.5	323
glacierkeep_s3_B	13	16	12	HOP	5	6	1	0	92.5	212.5	323
glacierkeep_s3_B	14	16	6	HOP	7	8	1	0	14.5	422.5	323
midgard_s1_A	7	5	3	HOME	1	2	1	0	1014.5	6.5	556
midgard_s1_A	11	8	8	HOP	3	4	1	0	684.5	60.5	556
midgard_s1_A	17	12	12	HOP	5	6	1	0	420.5	180.5	556
midgard_s1_A	24	16	16	HOP	7	8	1	0	220.5	364.5	556
midgard_s1_A	28	20	20	HOP	9	10	1	0	84.5	612.5	556
midgard_s1_A	30	24	24	HOP	11	-1	545	1	12.5	924.5	556
midgard_s1_A	35	24	26	RING	14	-1	542	1	6.5	1014.5	556
midgard_s1_A	100	2	8	HOP	41	42	1	0	942.5	30.5	556
midgard_s1_A	104	7	12	HOP	44	45	1	0	590.5	110.5	556
midgard_s1_A	110	13	15	HOP	47	48	1	0	314.5	266.5	556
midgard_s1_A	133	20	22	HOP	61	62	1	0	62.5	686.5	556
midgard_s1_B	7	26	24	HOME	1	2	1	0	1014.5	6.5	196
midgard_s1_B	11	21	21	HOP	3	4	1	0	684.5	60.5	196
midgard_s1_B	17	17	17	HOP	5	6	1	0	420.5	180.5	196
midgard_s1_B	24	13	13	HOP	7	8	1	0	220.5	364.5	196
midgard_s1_B	26	9	9	HOP	9	10	1	0	84.5	612.5	196
midgard_s1_B	31	5	5	HOP	11	102	91	0	12.5	924.5	196
midgard_s1_B	428	19	23	HOP	172	173	1	0	692.5	68.5	196
midgard_s1_B	455	9	11	HOP	188	189	1	0	114.5	546.5	196
midgard_s2_A	7	5	3	HOME	1	2	1	0	1014.5	6.5	366
midgard_s2_A	11	8	8	HOP	3	4	1	0	684.5	60.5	366
midgard_s2_A	17	12	12	HOP	5	6	1	0	420.5	180.5	366
midgard_s2_A	21	16	16	HOP	7	8	1	0	220.5	364.5	366
midgard_s2_A	25	20	20	HOP	9	10	1	0	84.5	612.5	366
midgard_s2_A	26	23	25	HOP	11	12	1	0	14.5	926.5	366
midgard_s2_A	71	28	25	RING	33	44	11	0	4.5	1156.5	366
midgard_s2_A	88	28	25	RING	45	49	4	0	4.5	1156.5	366
midgard_s2_A	94	28	24	HOP	50	55	5	0	8.5	1112.5	366
midgard_s2_A	134	22	21	HOP	80	81	1	0	50.5	722.5	366
midgard_s2_A	252	5	1	HOME	155	156	1	0	1112.5	8.5	366
midgard_s2_A	262	9	8	HOP	160	161	1	0	648.5	72.5	366
midgard_s2_A	273	16	13	HOP	166	167	1	0	292.5	292.5	366
midgard_s2_A	291	21	20	HOP	172	173	1	0	72.5	648.5	366
midgard_s2_A	347	12	3	HOP	191	232	41	0	762.5	90.5	366
midgard_s2_B	7	26	24	HOME	1	2	1	0	1014.5	6.5	130
midgard_s2_B	11	21	21	HOP	3	4	1	0	684.5	60.5	130
midgard_s2_B	15	17	17	HOP	5	6	1	0	420.5	180.5	130
midgard_s2_B	23	13	13	HOP	7	8	1	0	220.5	364.5	130
midgard_s2_B	24	9	9	HOP	9	10	1	0	84.5	612.5	130
midgard_s2_B	28	5	5	HOP	11	-1	119	1	12.5	924.5	130
midgard_s3_A	7	5	3	HOME	1	2	1	0	1014.5	6.5	272
midgard_s3_A	11	8	8	HOP	3	4	1	0	684.5	60.5	272
midgard_s3_A	17	12	12	HOP	5	6	1	0	420.5	180.5	272
midgard_s3_A	18	16	16	HOP	7	8	1	0	220.5	364.5	272
midgard_s3_A	24	20	20	HOP	9	10	1	0	84.5	612.5	272
midgard_s3_A	29	24	24	HOP	11	29	18	0	12.5	924.5	272
midgard_s3_A	85	5	3	HOME	34	35	1	0	1014.5	6.5	272
midgard_s3_A	91	8	8	HOP	36	37	1	0	684.5	60.5	272
midgard_s3_A	97	12	12	HOP	38	39	1	0	420.5	180.5	272
midgard_s3_A	103	16	16	HOP	40	41	1	0	220.5	364.5	272
midgard_s3_A	109	20	20	HOP	42	43	1	0	84.5	612.5	272
midgard_s3_A	115	24	24	HOP	44	52	8	0	12.5	924.5	272
midgard_s3_A	181	4	9	HOP	66	67	1	0	812.5	44.5	272
midgard_s3_A	190	7	14	HOP	68	69	1	0	536.5	152.5	272
midgard_s3_A	200	13	17	HOP	71	72	1	0	272.5	320.5	272
midgard_s3_B	7	26	24	HOME	1	2	1	0	1014.5	6.5	112
midgard_s3_B	11	21	21	HOP	3	4	1	0	684.5	60.5	112
midgard_s3_B	15	17	17	HOP	5	6	1	0	420.5	180.5	112
midgard_s3_B	18	13	13	HOP	7	8	1	0	220.5	364.5	112
midgard_s3_B	23	9	9	HOP	9	10	1	0	84.5	612.5	112
midgard_s3_B	29	5	5	HOP	11	57	46	0	12.5	924.5	112
midgard_s3_B	317	14	20	HOP	108	109	1	0	438.5	198.5	112
nordkap_s1_A	7	9	9	HOME	1	2	1	0	90.5	6.5	124
nordkap_s1_A	11	10	15	HOP	3	4	1	0	12.5	72.5	124
nordkap_s1_B	7	9	16	HOME	1	2	1	0	90.5	6.5	223
nordkap_s1_B	11	10	10	HOP	3	4	1	0	12.5	72.5	223
nordkap_s2_A	7	9	9	HOME	1	2	1	0	90.5	6.5	347
nordkap_s2_A	11	10	15	HOP	3	4	1	0	12.5	72.5	347
nordkap_s2_B	7	9	16	HOME	1	2	1	0	90.5	6.5	710
nordkap_s2_B	11	10	10	HOP	3	4	1	0	12.5	72.5	710
nordkap_s2_B	113	10	9	RING	97	-1	613	1	6.5	90.5	710
nordkap_s2_B	118	11	5	RING	110	116	6	0	4.5	184.5	710
nordkap_s3_A	7	9	9	HOME	1	2	1	0	90.5	6.5	168
nordkap_s3_A	11	10	15	HOP	3	4	1	0	12.5	72.5	168
nordkap_s3_A	17	11	20	RING	6	-1	162	1	4.5	184.5	168
nordkap_s3_B	7	9	16	HOME	1	2	1	0	90.5	6.5	999
nordkap_s3_B	11	10	10	HOP	3	4	1	0	12.5	72.5	999
nordkap_s3_B	164	11	4	HOP	120	-1	879	1	8.5	212.5	999
