tag	map	seed	seat	ours	cond	turn	arm	ourcore_dmg	ourcore_heal	ourcore_hp_calc	oppcore_dmg	oppcore_heal	oppcore_hp_calc	heal_back	heal_back_ours	opp_harv_built	opp_belt_built	opp_harv_killed	opp_belt_killed	opp_eco_killed	fwd_gun_n	fwd_gun_first	gun_n	fwd_sent_n	fwd_sent_first	fwd_laun_n	fwd_laun_first	collar_bar_n	unknown_deltas
glacierkeep_s2_A	glacierkeep	2	A	US	Core destroyed	114	flagoff	0	0	500	504	0	-4	0.0		3	16	0	0	0	0		0	1	55	2	9	11	
glacierkeep_s2_B	glacierkeep	2	B	OPP	Harvesters (tiebreak)	1000	flagoff	0	0	500	0	0	500			4	24	0	0	0	0		1	1	116	2	9	78	
glacierkeep_s3_A	glacierkeep	3	A	US	Core destroyed	179	flagoff	0	0	500	504	0	-4	0.0		4	30	0	0	0	0		2	1	123	2	9	12	
glacierkeep_s3_B	glacierkeep	3	B	US	Core destroyed	249	flagoff	0	0	500	504	0	-4	0.0		3	27	0	0	0	0		0	1	104	2	9	24	
midgard_s1_A	midgard	1	A	OPP	Core destroyed	546	flagoff	504	0	-4	414	414	500	1.0	0.0	17	85	7	11	18	1	34	2	1	49	0		16	
midgard_s1_B	midgard	1	B	OPP	Core destroyed	319	flagoff	3330	2826	-4	2340	2100	260	0.8974	0.8486	7	17	3	3	6	3	34	3	2	59	0		3	
midgard_s2_A	midgard	2	A	OPP	Core destroyed	187	flagoff	504	0	-4	0	0	500		0.0	7	27	3	10	13	2	45	3	0		0		8	
midgard_s2_B	midgard	2	B	OPP	Core destroyed	161	flagoff	504	0	-4	0	0	500		0.0	8	36	2	10	12	3	34	4	0		0		8	
midgard_s3_A	midgard	3	A	US	Core destroyed	345	flagoff	378	0	122	504	0	-4	0.0	0.0	10	65	4	17	21	2	34	2	1	252	0		8	
midgard_s3_B	midgard	3	B	US	Core destroyed	311	flagoff	0	0	500	504	0	-4	0.0		10	31	6	8	14	1	48	4	2	272	0		9	
nordkap_s1_A	nordkap	1	A	US	Core destroyed	376	flagoff	0	0	500	2196	1686	-10	0.7678		4	10	0	2	2	0		0	4	75	4	5	23	
nordkap_s1_B	nordkap	1	B	OPP	Titanium collected (tiebreak)	1000	flagoff	0	0	500	18	18	500	1.0		7	15	2	4	6	2	7	2	1	81	3	5	71	
nordkap_s2_A	nordkap	2	A	US	Core destroyed	736	flagoff	180	176	496	504	0	-4	0.0	0.9778	9	31	5	4	9	1	684	5	5	588	9	5	8	
nordkap_s2_B	nordkap	2	B	US	Core destroyed	141	flagoff	414	36	122	504	0	-4	0.0	0.087	3	5	1	1	2	1	9	1	1	44	3	5	11	
nordkap_s3_A	nordkap	3	A	US	Core destroyed	145	flagoff	72	72	500	504	0	-4	0.0	1.0	3	11	0	3	3	1	35	1	1	67	2	5	12	
nordkap_s3_B	nordkap	3	B	OPP	Core destroyed	171	flagoff	504	0	-4	0	0	500		0.0	10	32	3	1	4	1	9	1	0		3	5	5	
yulerune_s1_A	yulerune	1	A	US	Core destroyed	281	flagoff	594	594	500	504	0	-4	0.0	1.0	4	21	2	9	11	3	19	5	2	242	1	227	9	
yulerune_s1_B	yulerune	1	B	US	Core destroyed	877	flagoff	0	0	500	504	0	-4	0.0		7	27	3	7	10	1	19	1	3	580	0		28	
yulerune_s2_A	yulerune	2	A	OPP	Core destroyed	351	flagoff	720	220	0	0	0	500		0.3056	12	54	4	7	11	1	19	2	0		0		9	
yulerune_s2_B	yulerune	2	B	OPP	Core destroyed	741	flagoff	504	0	-4	1620	1256	136	0.7753	0.0	5	26	3	7	10	3	19	3	1	392	0		15	
yulerune_s3_A	yulerune	3	A	OPP	Core destroyed	339	flagoff	540	36	-4	0	0	500		0.0667	14	58	7	12	19	1	32	8	0		0		9	
yulerune_s3_B	yulerune	3	B	US	Core destroyed	389	flagoff	0	0	500	504	0	-4	0.0		9	41	4	12	16	2	19	3	2	245	0		10	
atoll_s4_A	atoll	4	A	OPP	Core destroyed	229	flagoff	504	0	-4	0	0	500		0.0	4	13	0	0	0	0		1	0		4	7	3	
atoll_s4_B	atoll	4	B	US	Core destroyed	572	flagoff	90	0	410	846	340	-6	0.4019	0.0	4	13	0	1	1	0		3	1	478	8	7	9	
atoll_s5_A	atoll	5	A	US	Core destroyed	424	flagoff	0	0	500	3276	2776	0	0.8474		3	7	0	2	2	0		1	1	60	2	7	4	
atoll_s5_B	atoll	5	B	US	Core destroyed	346	flagoff	2610	2600	490	2448	1948	0	0.7958	0.9962	5	17	0	1	1	0		1	1	74	4	7	14	
atoll_s6_A	atoll	6	A	OPP	Core destroyed	266	flagoff	864	358	-6	0	0	500		0.4144	4	15	0	2	2	0		1	0		3	7	3	
atoll_s6_B	atoll	6	B	OPP	Core destroyed	298	flagoff	900	392	-8	0	0	500		0.4356	4	13	0	0	0	0		2	0		3	7	8	
drakkarfjord_s4_A	drakkarfjord	4	A	US	Core destroyed	92	flagoff	0	0	500	504	0	-4	0.0		3	15	0	0	0	0		0	1	36	1	13	12	
drakkarfjord_s4_B	drakkarfjord	4	B	US	Core destroyed	98	flagoff	0	0	500	504	0	-4	0.0		3	19	0	0	0	0		0	1	42	1	13	12	
drakkarfjord_s5_A	drakkarfjord	5	A	US	Core destroyed	105	flagoff	0	0	500	630	124	-6	0.1968		3	14	0	0	0	0		0	1	35	1	13	11	
drakkarfjord_s5_B	drakkarfjord	5	B	US	Core destroyed	121	flagoff	0	0	500	720	216	-4	0.3		2	16	0	0	0	0		0	1	41	1	13	13	
drakkarfjord_s6_A	drakkarfjord	6	A	US	Core destroyed	105	flagoff	0	0	500	630	124	-6	0.1968		3	14	0	0	0	0		0	1	35	1	13	11	
drakkarfjord_s6_B	drakkarfjord	6	B	US	Core destroyed	125	flagoff	0	0	500	756	252	-4	0.3333		3	14	0	0	0	0		0	1	41	1	13	12	
glacierkeep_s4_A	glacierkeep	4	A	US	Core destroyed	119	flagoff	0	0	500	504	0	-4	0.0		3	17	0	0	0	0		0	1	63	2	9	13	
glacierkeep_s4_B	glacierkeep	4	B	OPP	Core destroyed	579	flagoff	504	0	-4	1044	1044	500	1.0	0.0	10	84	0	0	0	0		0	1	92	3	9	17	
glacierkeep_s5_A	glacierkeep	5	A	US	Core destroyed	149	flagoff	0	0	500	504	4	0	0.0079		4	33	0	1	1	0		1	1	91	3	9	15	
glacierkeep_s5_B	glacierkeep	5	B	OPP	Core destroyed	789	flagoff	504	0	-4	0	0	500		0.0	8	73	0	0	0	0		0	0		2	9	7	
glacierkeep_s6_A	glacierkeep	6	A	US	Core destroyed	112	flagoff	0	0	500	504	0	-4	0.0		3	15	0	0	0	0		0	1	52	2	9	11	
glacierkeep_s6_B	glacierkeep	6	B	OPP	Core destroyed	893	flagoff	504	0	-4	0	0	500		0.0	8	78	0	0	0	0		0	0		3	9	7	
midgard_s4_A	midgard	4	A	OPP	Core destroyed	192	flagoff	504	0	-4	0	0	500		0.0	8	23	5	5	10	3	39	5	0		0		7	
midgard_s4_B	midgard	4	B	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	0	0	500			8	31	5	10	15	3	40	4	0		0		10	
midgard_s5_A	midgard	5	A	OPP	Core destroyed	312	flagoff	504	0	-4	0	0	500		0.0	8	39	1	11	12	1	51	3	0		0		7	
midgard_s5_B	midgard	5	B	OPP	Core destroyed	249	flagoff	504	0	-4	0	0	500		0.0	12	22	9	11	20	2	38	4	0		0		9	
midgard_s6_A	midgard	6	A	OPP	Core destroyed	424	flagoff	504	0	-4	0	0	500		0.0	13	76	5	11	16	3	50	6	0		0		8	
midgard_s6_B	midgard	6	B	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	0	0	500			7	22	3	11	14	2	40	3	0		0		16	
nordkap_s4_A	nordkap	4	A	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	1332	1332	500	1.0		12	34	1	8	9	2	121	3	1	48	5	5	54	
nordkap_s4_B	nordkap	4	B	OPP	Core destroyed	204	flagoff	594	90	-4	0	0	500		0.1515	10	36	5	7	12	2	7	2	0		3	5	7	
nordkap_s5_A	nordkap	5	A	OPP	Core destroyed	686	flagoff	558	54	-4	252	252	500	1.0	0.0968	12	52	0	1	1	2	49	5	1	88	2	5	23	
nordkap_s5_B	nordkap	5	B	US	Core destroyed	173	flagoff	324	0	176	504	0	-4	0.0	0.0	4	15	0	5	5	2	7	2	1	72	4	5	10	
nordkap_s6_A	nordkap	6	A	US	Core destroyed	376	flagoff	0	0	500	2196	1686	-10	0.7678		4	10	0	2	2	0		0	4	75	4	5	23	
nordkap_s6_B	nordkap	6	B	US	Core destroyed	441	flagoff	0	0	500	972	468	-4	0.4815		4	9	1	2	3	2	7	2	2	100	6	5	26	
yulerune_s4_A	yulerune	4	A	OPP	Core destroyed	285	flagoff	504	0	-4	0	0	500		0.0	9	30	7	10	17	3	19	3	0		0		11	
yulerune_s4_B	yulerune	4	B	OPP	Core destroyed	389	flagoff	504	0	-4	0	0	500		0.0	9	43	5	7	12	1	19	1	0		0		41	
yulerune_s5_A	yulerune	5	A	US	Core destroyed	221	flagoff	0	0	500	504	0	-4	0.0		7	23	1	7	8	1	20	1	1	165	0		8	
yulerune_s5_B	yulerune	5	B	OPP	Core destroyed	485	flagoff	504	0	-4	0	0	500		0.0	8	24	4	5	9	1	24	2	0		0		9	
yulerune_s6_A	yulerune	6	A	US	Core destroyed	441	flagoff	0	0	500	504	0	-4	0.0		10	36	6	8	14	2	19	2	1	308	0		11	
yulerune_s6_B	yulerune	6	B	US	Core destroyed	312	flagoff	1368	1352	484	504	0	-4	0.0	0.9883	6	40	2	11	13	1	19	2	1	244	0		8	
atoll_s7_A	atoll	7	A	OPP	Core destroyed	393	flagoff	882	380	-2	108	108	500	1.0	0.4308	5	18	0	1	1	1	327	5	1	343	3	7	5	
atoll_s7_B	atoll	7	B	OPP	Core destroyed	369	flagoff	1404	904	0	0	0	500		0.6439	4	13	0	1	1	0		3	0		3	7	6	
atoll_s8_A	atoll	8	A	OPP	Core destroyed	229	flagoff	504	0	-4	0	0	500		0.0	5	16	0	0	0	0		1	0		4	7	3	
atoll_s8_B	atoll	8	B	OPP	Core destroyed	325	flagoff	504	0	-4	108	108	500	1.0	0.0	4	13	2	1	3	1	288	3	2	91	4	7	13	
atoll_s9_A	atoll	9	A	US	Core destroyed	246	flagoff	0	0	500	1008	496	-12	0.4921		4	13	0	8	8	2	147	4	2	160	5	7	10	
atoll_s9_B	atoll	9	B	US	Core destroyed	120	flagoff	342	342	500	504	0	-4	0.0	1.0	3	12	0	2	2	0		0	1	64	3	7	18	
drakkarfjord_s7_A	drakkarfjord	7	A	OPP	Core destroyed	261	flagoff	504	0	-4	0	0	500		0.0	7	98	0	0	0	0		4	0		2	13	14	
drakkarfjord_s7_B	drakkarfjord	7	B	US	Core destroyed	459	flagoff	0	0	500	3078	2578	0	0.8376		3	13	0	0	0	0		0	1	40	2	13	13	
drakkarfjord_s8_A	drakkarfjord	8	A	US	Core destroyed	106	flagoff	0	0	500	630	128	-2	0.2032		3	17	0	0	0	0		0	1	36	1	13	11	
drakkarfjord_s8_B	drakkarfjord	8	B	US	Core destroyed	361	flagoff	0	0	500	1548	1044	-4	0.6744		3	13	0	0	0	0		0	1	40	2	13	25	
drakkarfjord_s9_A	drakkarfjord	9	A	US	Core destroyed	88	flagoff	0	0	500	504	0	-4	0.0		3	22	0	0	0	0		0	1	32	1	13	10	
drakkarfjord_s9_B	drakkarfjord	9	B	US	Core destroyed	284	flagoff	0	0	500	1458	958	0	0.6571		3	13	0	0	0	0		0	1	40	2	13	14	
glacierkeep_s7_A	glacierkeep	7	A	OPP	Core destroyed	609	flagoff	504	0	-4	198	0	302	0.0	0.0	6	27	0	0	0	0		2	1	88	2	9	11	
glacierkeep_s7_B	glacierkeep	7	B	US	Core destroyed	217	flagoff	0	0	500	504	0	-4	0.0		3	14	0	0	0	0		0	1	68	2	9	26	
glacierkeep_s8_A	glacierkeep	8	A	OPP	Core destroyed	277	flagoff	504	0	-4	486	0	14	0.0	0.0	3	15	0	0	0	0		0	2	63	2	9	11	
glacierkeep_s8_B	glacierkeep	8	B	US	Core destroyed	253	flagoff	0	0	500	504	0	-4	0.0		3	19	0	0	0	0		0	1	92	2	9	30	
glacierkeep_s9_A	glacierkeep	9	A	US	Core destroyed	120	flagoff	0	0	500	504	0	-4	0.0		3	16	0	0	0	0		0	1	64	2	9	12	
glacierkeep_s9_B	glacierkeep	9	B	US	Core destroyed	285	flagoff	0	0	500	504	0	-4	0.0		4	31	0	0	0	0		1	1	181	3	9	17	
midgard_s7_A	midgard	7	A	OPP	Titanium collected (tiebreak)	1000	flagoff	0	0	500	162	0	338	0.0		9	41	2	15	17	3	34	4	1	928	0		28	
midgard_s7_B	midgard	7	B	US	Core destroyed	269	flagoff	0	0	500	504	0	-4	0.0		7	42	2	12	14	2	40	3	1	140	0		9	
midgard_s8_A	midgard	8	A	US	Core destroyed	303	flagoff	0	0	500	504	0	-4	0.0		9	60	2	7	9	2	34	3	1	240	0		18	
midgard_s8_B	midgard	8	B	US	Core destroyed	224	flagoff	0	0	500	504	0	-4	0.0		10	36	5	10	15	2	41	3	1	168	0		8	
midgard_s9_A	midgard	9	A	US	Core destroyed	247	flagoff	0	0	500	504	0	-4	0.0		6	35	3	11	14	3	45	5	2	193	0		10	
midgard_s9_B	midgard	9	B	US	Titanium collected (tiebreak)	1000	flagoff	0	0	500	0	0	500			11	90	5	59	64	2	45	7	0		0		10	
nordkap_s7_A	nordkap	7	A	US	Core destroyed	173	flagoff	0	0	500	504	0	-4	0.0		2	8	1	2	3	1	23	1	1	48	2	5	18	
nordkap_s7_B	nordkap	7	B	US	Core destroyed	168	flagoff	72	72	500	504	0	-4	0.0	1.0	9	34	0	5	5	1	9	1	1	112	3	5	11	
nordkap_s8_A	nordkap	8	A	US	Core destroyed	372	flagoff	0	0	500	2628	2120	-8	0.8067		4	10	2	4	6	1	327	1	2	96	2	5	21	
nordkap_s8_B	nordkap	8	B	OPP	Core destroyed	248	flagoff	504	0	-4	0	0	500		0.0	14	67	3	3	6	1	9	2	0		2	5	8	
nordkap_s9_A	nordkap	9	A	US	Core destroyed	236	flagoff	180	178	498	1620	1120	0	0.6914	0.9889	2	6	0	1	1	0		1	1	52	3	5	19	
nordkap_s9_B	nordkap	9	B	US	Core destroyed	213	flagoff	756	648	392	504	0	-4	0.0	0.8571	3	10	1	2	3	2	7	2	1	49	2	5	11	
yulerune_s7_A	yulerune	7	A	US	Core destroyed	413	flagoff	0	0	500	504	0	-4	0.0		5	31	1	7	8	3	19	3	1	320	0		11	
yulerune_s7_B	yulerune	7	B	OPP	Core destroyed	208	flagoff	504	0	-4	0	0	500		0.0	7	48	2	11	13	1	19	1	0		0		8	
yulerune_s8_A	yulerune	8	A	US	Core destroyed	199	flagoff	882	882	500	504	0	-4	0.0	1.0	3	15	1	6	7	1	19	1	1	143	0		9	
yulerune_s8_B	yulerune	8	B	OPP	Core destroyed	341	flagoff	504	0	-4	180	0	320	0.0	0.0	4	20	1	7	8	4	21	4	1	320	0		9	
yulerune_s9_A	yulerune	9	A	OPP	Titanium collected (tiebreak)	1000	flagoff	0	0	500	0	0	500			13	107	6	66	72	1	19	2	0		0		11	
yulerune_s9_B	yulerune	9	B	OPP	Core destroyed	121	flagoff	504	0	-4	0	0	500		0.0	6	30	3	9	12	1	19	1	0		0		5	
atoll_s10_A	atoll	10	A	US	Core destroyed	364	flagoff	0	0	500	2592	2092	0	0.8071		4	12	0	1	1	0		1	2	79	4	7	5	
atoll_s10_B	atoll	10	B	US	Core destroyed	438	flagoff	2394	2376	482	2772	2272	0	0.8196	0.9925	3	13	0	1	1	0		1	1	130	3	7	11	
atoll_s11_A	atoll	11	A	OPP	Core destroyed	202	flagoff	918	408	-10	0	0	500		0.4444	5	18	0	2	2	0		1	0		3	7	4	
atoll_s11_B	atoll	11	B	US	Core destroyed	193	flagoff	1278	1258	480	864	364	0	0.4213	0.9844	3	15	0	1	1	0		0	1	92	2	7	9	
atoll_s12_A	atoll	12	A	US	Core destroyed	424	flagoff	864	864	500	900	392	-8	0.4356	1.0	4	14	0	0	0	0		3	1	324	3	7	3	
atoll_s12_B	atoll	12	B	OPP	Core destroyed	522	flagoff	4518	4018	0	3960	3492	32	0.8818	0.8893	4	17	0	2	2	0		0	1	82	2	7	6	
drakkarfjord_s10_A	drakkarfjord	10	A	US	Core destroyed	89	flagoff	0	0	500	504	0	-4	0.0		3	17	0	0	0	0		0	1	33	1	13	12	
drakkarfjord_s10_B	drakkarfjord	10	B	US	Core destroyed	114	flagoff	0	0	500	666	160	-6	0.2402		3	15	0	0	0	0		0	1	40	1	13	12	
drakkarfjord_s11_A	drakkarfjord	11	A	OPP	Core destroyed	327	flagoff	504	0	-4	0	0	500		0.0	7	84	0	2	2	0		2	0		2	13	21	
drakkarfjord_s11_B	drakkarfjord	11	B	US	Core destroyed	117	flagoff	0	0	500	540	36	-4	0.0667		3	16	0	0	0	0		0	1	57	2	13	12	
drakkarfjord_s12_A	drakkarfjord	12	A	US	Core destroyed	115	flagoff	0	0	500	738	236	-2	0.3198		2	16	0	0	0	0		0	1	33	1	13	12	
drakkarfjord_s12_B	drakkarfjord	12	B	US	Core destroyed	124	flagoff	0	0	500	756	256	0	0.3386		3	14	0	0	0	0		0	1	40	1	13	14	
glacierkeep_s10_A	glacierkeep	10	A	US	Core destroyed	112	flagoff	0	0	500	504	0	-4	0.0		3	15	0	0	0	0		0	1	52	2	9	11	
glacierkeep_s10_B	glacierkeep	10	B	OPP	Titanium collected (tiebreak)	1000	flagoff	0	0	500	2286	2286	500	1.0		9	67	0	0	0	0		0	1	56	2	9	113	
glacierkeep_s11_A	glacierkeep	11	A	US	Core destroyed	355	flagoff	0	0	500	882	378	-4	0.4286		4	31	0	1	1	0		1	2	100	7	9	25	
glacierkeep_s11_B	glacierkeep	11	B	US	Core destroyed	617	flagoff	0	0	500	1008	504	-4	0.5		3	27	0	0	0	0		0	1	116	2	9	64	
glacierkeep_s12_A	glacierkeep	12	A	US	Core destroyed	123	flagoff	0	0	500	504	0	-4	0.0		3	17	0	0	0	0		0	1	67	2	9	12	
glacierkeep_s12_B	glacierkeep	12	B	US	Core destroyed	585	flagoff	0	0	500	504	0	-4	0.0		3	14	0	0	0	0		1	1	52	2	9	65	
midgard_s10_A	midgard	10	A	OPP	Core destroyed	196	flagoff	504	0	-4	504	504	500	1.0	0.0	8	35	3	4	7	2	34	2	1	57	0		6	
midgard_s10_B	midgard	10	B	US	Core destroyed	344	flagoff	0	0	500	504	0	-4	0.0		9	36	4	5	9	2	45	4	1	288	0		9	
midgard_s11_A	midgard	11	A	US	Core destroyed	362	flagoff	0	0	500	936	432	-4	0.4615		9	36	3	4	7	3	34	4	2	43	0		10	
midgard_s11_B	midgard	11	B	OPP	Core destroyed	333	flagoff	504	0	-4	0	0	500		0.0	8	20	6	9	15	2	38	5	0		0		23	
midgard_s12_A	midgard	12	A	OPP	Core destroyed	641	flagoff	504	0	-4	2106	1664	58	0.7901	0.0	8	39	3	16	19	2	42	3	1	192	0		8	
midgard_s12_B	midgard	12	B	US	Core destroyed	256	flagoff	0	0	500	918	414	-4	0.451		8	38	3	11	14	1	33	4	3	40	0		11	
nordkap_s10_A	nordkap	10	A	US	Core destroyed	134	flagoff	612	598	486	504	0	-4	0.0	0.9771	2	5	0	1	1	0		0	1	63	3	5	14	
nordkap_s10_B	nordkap	10	B	US	Core destroyed	145	flagoff	0	0	500	504	0	-4	0.0		4	18	0	3	3	1	9	1	1	88	2	5	13	
nordkap_s11_A	nordkap	11	A	OPP	Core destroyed	497	flagoff	846	340	-6	378	378	500	1.0	0.4019	6	13	0	2	2	0		0	1	80	4	5	16	
nordkap_s11_B	nordkap	11	B	US	Core destroyed	129	flagoff	612	578	466	504	0	-4	0.0	0.9444	3	9	2	5	7	1	7	1	1	73	4	5	11	
nordkap_s12_A	nordkap	12	A	US	Core destroyed	214	flagoff	0	0	500	684	180	-4	0.2632		4	10	0	1	1	3	94	3	2	160	3	5	32	
nordkap_s12_B	nordkap	12	B	US	Core destroyed	372	flagoff	666	666	500	828	328	0	0.3961	1.0	3	9	1	4	5	1	9	3	1	280	6	5	20	
yulerune_s10_A	yulerune	10	A	US	Core destroyed	281	flagoff	0	0	500	504	0	-4	0.0		7	25	5	13	18	4	19	6	1	225	0		13	
yulerune_s10_B	yulerune	10	B	US	Core destroyed	229	flagoff	198	0	302	504	0	-4	0.0	0.0	7	39	3	5	8	1	19	2	1	173	0		12	
yulerune_s11_A	yulerune	11	A	US	Core destroyed	309	flagoff	0	0	500	612	104	-8	0.1699		6	21	2	4	6	2	20	4	1	241	0		13	
yulerune_s11_B	yulerune	11	B	OPP	Core destroyed	212	flagoff	504	0	-4	0	0	500		0.0	7	33	1	3	4	1	24	2	0		0		14	
yulerune_s12_A	yulerune	12	A	OPP	Core destroyed	176	flagoff	504	0	-4	0	0	500		0.0	9	45	3	10	13	1	19	1	0		0		12	
yulerune_s12_B	yulerune	12	B	US	Core destroyed	172	flagoff	0	0	500	504	0	-4	0.0		7	35	0	11	11	1	19	2	1	116	0		11	
atoll_s13_A	atoll	13	A	OPP	Core destroyed	269	flagoff	504	0	-4	0	0	500		0.0	4	15	0	2	2	0		2	0		4	7	5	
atoll_s13_B	atoll	13	B	US	Core destroyed	312	flagoff	2250	2228	478	972	464	-8	0.4774	0.9902	3	12	0	1	1	0		0	2	138	3	7	7	
atoll_s14_A	atoll	14	A	OPP	Core destroyed	410	flagoff	504	0	-4	594	248	154	0.4175	0.0	5	18	0	2	2	0		3	1	343	8	7	15	
atoll_s14_B	atoll	14	B	US	Core destroyed	466	flagoff	2628	2618	490	3528	3028	0	0.8583	0.9962	3	12	0	1	1	0		0	1	74	3	7	7	
atoll_s15_A	atoll	15	A	OPP	Core destroyed	229	flagoff	504	0	-4	0	0	500		0.0	4	13	0	0	0	0		1	0		4	7	3	
atoll_s15_B	atoll	15	B	OPP	Core destroyed	270	flagoff	720	220	0	0	0	500		0.3056	5	17	0	1	1	0		2	0		2	7	6	
drakkarfjord_s13_A	drakkarfjord	13	A	US	Core destroyed	92	flagoff	0	0	500	504	0	-4	0.0		3	13	0	0	0	0		0	1	36	1	13	12	
drakkarfjord_s13_B	drakkarfjord	13	B	US	Core destroyed	618	flagoff	0	0	500	3150	2636	-14	0.8368		3	15	0	0	0	0		0	1	73	8	13	25	
drakkarfjord_s14_A	drakkarfjord	14	A	US	Core destroyed	92	flagoff	0	0	500	504	0	-4	0.0		3	14	0	0	0	0		0	1	36	1	13	14	
drakkarfjord_s14_B	drakkarfjord	14	B	US	Core destroyed	363	flagoff	0	0	500	1332	824	-8	0.6186		5	41	0	2	2	0		2	1	215	5	13	14	
drakkarfjord_s15_A	drakkarfjord	15	A	US	Core destroyed	169	flagoff	0	0	500	504	0	-4	0.0		3	25	0	1	1	0		2	1	100	2	13	28	
drakkarfjord_s15_B	drakkarfjord	15	B	US	Core destroyed	459	flagoff	0	0	500	3078	2578	0	0.8376		3	13	0	0	0	0		0	1	40	3	13	13	
glacierkeep_s13_A	glacierkeep	13	A	OPP	Core destroyed	323	flagoff	864	352	-12	0	0	500		0.4074	9	65	0	0	0	0		0	0		2	9	14	
glacierkeep_s13_B	glacierkeep	13	B	OPP	Core destroyed	617	flagoff	504	0	-4	2466	2260	294	0.9165	0.0	5	35	0	0	0	0		0	1	61	2	9	13	
glacierkeep_s14_A	glacierkeep	14	A	US	Core destroyed	162	flagoff	0	0	500	504	0	-4	0.0		3	32	0	1	1	0		1	1	99	2	9	11	
glacierkeep_s14_B	glacierkeep	14	B	OPP	Core destroyed	769	flagoff	504	0	-4	0	0	500		0.0	7	67	0	0	0	0		0	0		2	9	7	
glacierkeep_s15_A	glacierkeep	15	A	US	Core destroyed	194	flagoff	0	0	500	504	0	-4	0.0		3	17	0	0	0	0		1	2	71	2	9	13	
glacierkeep_s15_B	glacierkeep	15	B	US	Core destroyed	245	flagoff	0	0	500	504	0	-4	0.0		4	33	0	0	0	0		0	1	137	3	9	20	
midgard_s13_A	midgard	13	A	US	Core destroyed	252	flagoff	0	0	500	504	0	-4	0.0		9	18	5	5	10	2	34	3	1	196	0		9	
midgard_s13_B	midgard	13	B	US	Core destroyed	188	flagoff	306	0	194	504	0	-4	0.0	0.0	9	23	6	10	16	3	38	4	2	155	0		10	
midgard_s14_A	midgard	14	A	US	Core destroyed	301	flagoff	0	0	500	504	0	-4	0.0		7	29	3	12	15	3	41	4	1	208	0		10	
midgard_s14_B	midgard	14	B	US	Core destroyed	308	flagoff	756	756	500	504	0	-4	0.0	1.0	7	24	3	7	10	3	33	4	1	252	0		9	
midgard_s15_A	midgard	15	A	US	Core destroyed	197	flagoff	0	0	500	504	0	-4	0.0		7	35	3	7	10	1	46	2	1	116	0		8	
midgard_s15_B	midgard	15	B	US	Core destroyed	788	flagoff	414	414	500	504	0	-4	0.0	1.0	8	45	2	15	17	2	40	5	1	716	0		13	
