tag	id	x	y	site	built	died	life	stood	dsq_opp	dsq_own	end
atoll_s3_B	7	13	5	HOME	1	2	1	0	200.5	8.5	373
atoll_s3_B	12	9	9	HOP	3	4	1	0	72.5	72.5	373
atoll_s3_B	449	17	2	HOME	232	244	12	0	366.5	6.5	373
atoll_s3_B	489	14	10	HOP	251	252	1	0	152.5	56.5	373
atoll_s3_B	627	13	4	HOME	363	364	1	0	220.5	4.5	373
drakkarfjord_s1_A	7	5	23	HOME	1	2	1	0	804.5	8.5	210
drakkarfjord_s1_A	11	10	20	HOP	3	4	1	0	512.5	76.5	210
drakkarfjord_s1_A	13	14	16	HOP	5	6	1	0	288.5	204.5	210
drakkarfjord_s1_A	14	18	12	HOP	7	8	1	0	128.5	396.5	210
drakkarfjord_s1_A	15	22	8	HOP	9	10	1	0	32.5	652.5	210
drakkarfjord_s1_B	7	24	6	HOME	1	2	1	0	804.5	8.5	135
drakkarfjord_s1_B	11	19	9	HOP	3	4	1	0	512.5	76.5	135
drakkarfjord_s1_B	13	15	13	HOP	5	6	1	0	288.5	204.5	135
drakkarfjord_s1_B	14	11	17	HOP	7	8	1	0	128.5	396.5	135
drakkarfjord_s1_B	15	6	20	HOP	9	10	1	0	32.5	660.5	135
drakkarfjord_s2_A	7	5	23	HOME	1	2	1	0	804.5	8.5	739
drakkarfjord_s2_A	11	10	20	HOP	3	4	1	0	512.5	76.5	739
drakkarfjord_s2_A	13	14	16	HOP	5	6	1	0	288.5	204.5	739
drakkarfjord_s2_A	14	18	12	HOP	7	8	1	0	128.5	396.5	739
drakkarfjord_s2_A	15	22	8	HOP	9	10	1	0	32.5	652.5	739
drakkarfjord_s2_B	7	24	6	HOME	1	2	1	0	804.5	8.5	492
drakkarfjord_s2_B	11	19	9	HOP	3	4	1	0	512.5	76.5	492
drakkarfjord_s2_B	13	15	13	HOP	5	6	1	0	288.5	204.5	492
drakkarfjord_s2_B	14	11	17	HOP	7	8	1	0	128.5	396.5	492
drakkarfjord_s2_B	15	7	21	HOP	9	10	1	0	32.5	652.5	492
drakkarfjord_s2_B	188	24	5	HOME	101	102	1	0	842.5	6.5	492
drakkarfjord_s3_A	7	5	23	HOME	1	2	1	0	804.5	8.5	821
drakkarfjord_s3_A	11	10	20	HOP	3	4	1	0	512.5	76.5	821
drakkarfjord_s3_A	13	14	16	HOP	5	6	1	0	288.5	204.5	821
drakkarfjord_s3_A	14	18	12	HOP	7	8	1	0	128.5	396.5	821
drakkarfjord_s3_A	15	22	8	HOP	9	10	1	0	32.5	652.5	821
drakkarfjord_s3_B	7	24	6	HOME	1	2	1	0	804.5	8.5	144
drakkarfjord_s3_B	11	19	9	HOP	3	4	1	0	512.5	76.5	144
drakkarfjord_s3_B	13	15	13	HOP	5	6	1	0	288.5	204.5	144
drakkarfjord_s3_B	14	11	17	HOP	7	8	1	0	128.5	396.5	144
drakkarfjord_s3_B	15	7	21	HOP	9	10	1	0	32.5	652.5	144
glacierkeep_s1_A	7	14	5	HOME	1	2	1	0	462.5	6.5	729
glacierkeep_s1_A	11	15	11	HOP	3	4	1	0	240.5	72.5	729
glacierkeep_s1_A	13	16	17	HOP	5	6	1	0	92.5	212.5	729
glacierkeep_s1_A	14	16	23	HOP	7	8	1	0	14.5	422.5	729
glacierkeep_s1_B	7	14	24	HOME	1	2	1	0	462.5	6.5	999
glacierkeep_s1_B	11	15	18	HOP	3	4	1	0	240.5	72.5	999
glacierkeep_s1_B	13	16	12	HOP	5	6	1	0	92.5	212.5	999
glacierkeep_s1_B	14	16	6	HOP	7	8	1	0	14.5	422.5	999
glacierkeep_s2_A	7	14	5	HOME	1	2	1	0	462.5	6.5	280
glacierkeep_s2_A	11	15	11	HOP	3	4	1	0	240.5	72.5	280
glacierkeep_s2_A	13	16	17	HOP	5	6	1	0	92.5	212.5	280
glacierkeep_s2_A	14	15	23	HOP	7	8	1	0	12.5	420.5	280
glacierkeep_s2_B	7	14	24	HOME	1	2	1	0	462.5	6.5	216
glacierkeep_s2_B	11	15	18	HOP	3	4	1	0	240.5	72.5	216
glacierkeep_s2_B	13	16	12	HOP	5	6	1	0	92.5	212.5	216
glacierkeep_s2_B	14	16	6	HOP	7	8	1	0	14.5	422.5	216
glacierkeep_s2_B	86	17	2	RING	80	-1	136	1	6.5	606.5	216
glacierkeep_s3_A	7	14	5	HOME	1	2	1	0	462.5	6.5	162
glacierkeep_s3_A	11	15	11	HOP	3	4	1	0	240.5	72.5	162
glacierkeep_s3_A	13	16	17	HOP	5	6	1	0	92.5	212.5	162
glacierkeep_s3_A	14	16	23	HOP	7	8	1	0	14.5	422.5	162
glacierkeep_s3_B	7	14	24	HOME	1	2	1	0	462.5	6.5	144
glacierkeep_s3_B	11	15	18	HOP	3	4	1	0	240.5	72.5	144
glacierkeep_s3_B	13	16	12	HOP	5	6	1	0	92.5	212.5	144
glacierkeep_s3_B	14	15	6	HOP	7	8	1	0	12.5	420.5	144
midgard_s1_A	7	5	3	HOME	1	2	1	0	1014.5	6.5	265
midgard_s1_A	11	8	8	HOP	3	4	1	0	684.5	60.5	265
midgard_s1_A	17	12	12	HOP	5	6	1	0	420.5	180.5	265
midgard_s1_A	21	16	16	HOP	7	8	1	0	220.5	364.5	265
midgard_s1_A	27	20	20	HOP	9	10	1	0	84.5	612.5	265
midgard_s1_A	30	24	24	HOP	11	-1	254	1	12.5	924.5	265
midgard_s1_A	68	24	28	HOP	28	37	9	0	8.5	1112.5	265
midgard_s1_A	555	4	9	HOP	261	262	1	0	812.5	44.5	265
midgard_s1_B	7	26	24	HOME	1	2	1	0	1014.5	6.5	117
midgard_s1_B	11	21	21	HOP	3	4	1	0	684.5	60.5	117
midgard_s1_B	17	17	17	HOP	5	6	1	0	420.5	180.5	117
midgard_s1_B	22	13	13	HOP	7	8	1	0	220.5	364.5	117
midgard_s1_B	24	9	9	HOP	9	10	1	0	84.5	612.5	117
midgard_s1_B	29	5	5	HOP	11	-1	106	1	12.5	924.5	117
midgard_s2_A	7	5	3	HOME	1	2	1	0	1014.5	6.5	378
midgard_s2_A	11	8	8	HOP	3	4	1	0	684.5	60.5	378
midgard_s2_A	17	12	12	HOP	5	6	1	0	420.5	180.5	378
midgard_s2_A	18	16	16	HOP	7	8	1	0	220.5	364.5	378
midgard_s2_A	25	20	20	HOP	9	10	1	0	84.5	612.5	378
midgard_s2_A	28	24	24	HOP	11	15	4	0	12.5	924.5	378
midgard_s2_A	35	24	26	RING	14	-1	364	1	6.5	1014.5	378
midgard_s2_A	99	28	25	RING	44	-1	334	1	4.5	1156.5	378
midgard_s2_A	314	1	1	HOME	199	200	1	0	1300.5	4.5	378
midgard_s2_A	332	13	9	HOP	213	214	1	0	488.5	152.5	378
midgard_s2_A	349	21	21	HOP	227	228	1	0	60.5	684.5	378
midgard_s2_B	7	26	24	HOME	1	2	1	0	1014.5	6.5	123
midgard_s2_B	11	21	21	HOP	3	4	1	0	684.5	60.5	123
midgard_s2_B	15	17	17	HOP	5	6	1	0	420.5	180.5	123
midgard_s2_B	18	13	13	HOP	7	8	1	0	220.5	364.5	123
midgard_s2_B	22	9	9	HOP	9	10	1	0	84.5	612.5	123
midgard_s2_B	26	5	5	HOP	11	-1	112	1	12.5	924.5	123
midgard_s3_A	7	5	3	HOME	1	2	1	0	1014.5	6.5	615
midgard_s3_A	11	8	8	HOP	3	4	1	0	684.5	60.5	615
midgard_s3_A	17	12	12	HOP	5	6	1	0	420.5	180.5	615
midgard_s3_A	21	16	16	HOP	7	8	1	0	220.5	364.5	615
midgard_s3_A	25	20	20	HOP	9	10	1	0	84.5	612.5	615
midgard_s3_A	26	23	25	HOP	11	12	1	0	14.5	926.5	615
midgard_s3_A	71	28	25	RING	33	44	11	0	4.5	1156.5	615
midgard_s3_A	88	28	25	RING	45	49	4	0	4.5	1156.5	615
midgard_s3_A	94	28	24	HOP	50	55	5	0	8.5	1112.5	615
midgard_s3_A	134	22	21	HOP	80	81	1	0	50.5	722.5	615
midgard_s3_A	254	1	4	HOME	156	157	1	0	1156.5	4.5	615
midgard_s3_A	262	6	9	HOP	160	161	1	0	726.5	54.5	615
midgard_s3_A	273	13	14	HOP	166	167	1	0	338.5	242.5	615
midgard_s3_A	291	20	15	HOP	172	173	1	0	174.5	462.5	615
midgard_s3_A	321	12	3	HOP	183	224	41	0	762.5	90.5	615
midgard_s3_A	369	27	22	HOP	199	200	1	0	20.5	980.5	615
midgard_s3_A	441	12	3	HOP	234	275	41	0	762.5	90.5	615
midgard_s3_A	566	12	3	HOP	288	329	41	0	762.5	90.5	615
midgard_s3_A	590	5	4	HOME	300	301	1	0	968.5	8.5	615
midgard_s3_A	600	12	9	HOP	306	307	1	0	516.5	132.5	615
midgard_s3_A	619	21	15	HOP	315	316	1	0	162.5	498.5	615
midgard_s3_A	647	12	3	HOP	330	371	41	0	762.5	90.5	615
midgard_s3_A	732	12	3	HOP	374	-1	241	1	762.5	90.5	615
midgard_s3_B	7	26	24	HOME	1	2	1	0	1014.5	6.5	163
midgard_s3_B	11	21	21	HOP	3	4	1	0	684.5	60.5	163
midgard_s3_B	17	17	17	HOP	5	6	1	0	420.5	180.5	163
midgard_s3_B	24	13	13	HOP	7	8	1	0	220.5	364.5	163
midgard_s3_B	26	9	9	HOP	9	10	1	0	84.5	612.5	163
midgard_s3_B	31	5	5	HOP	11	57	46	0	12.5	924.5	163
nordkap_s1_A	7	9	9	HOME	1	2	1	0	90.5	6.5	339
nordkap_s1_A	11	10	15	HOP	3	4	1	0	12.5	72.5	339
nordkap_s1_A	149	8	16	HOP	98	-1	241	1	8.5	92.5	339
nordkap_s1_A	200	8	20	RING	249	-1	90	1	4.5	184.5	339
nordkap_s1_B	7	9	16	HOME	1	2	1	0	90.5	6.5	151
nordkap_s1_B	11	10	10	HOP	3	4	1	0	12.5	72.5	151
nordkap_s2_A	7	9	9	HOME	1	2	1	0	90.5	6.5	262
nordkap_s2_A	11	10	15	HOP	3	4	1	0	12.5	72.5	262
nordkap_s2_A	30	12	19	RING	10	12	2	0	6.5	162.5	262
nordkap_s2_B	7	9	16	HOME	1	2	1	0	90.5	6.5	251
nordkap_s2_B	11	10	10	HOP	3	4	1	0	12.5	72.5	251
nordkap_s2_B	96	11	9	HOP	80	-1	171	1	8.5	92.5	251
nordkap_s3_A	7	9	9	HOME	1	2	1	0	90.5	6.5	155
nordkap_s3_A	11	10	15	HOP	3	4	1	0	12.5	72.5	155
nordkap_s3_A	90	8	16	HOP	76	-1	79	1	8.5	92.5	155
nordkap_s3_B	7	9	16	HOME	1	2	1	0	90.5	6.5	408
nordkap_s3_B	11	10	10	HOP	3	4	1	0	12.5	72.5	408
nordkap_s3_B	32	10	4	RING	10	-1	398	1	6.5	210.5	408
nordkap_s3_B	218	8	9	HOP	154	-1	254	1	8.5	92.5	408
