tag	id	x	y	site	built	died	life	stood	dsq_opp	dsq_own	end
atoll_s2_B	562	7	5	HOP	425	426	1	0	110.5	62.5	588
atoll_s2_B	565	4	10	HOP	427	428	1	0	22.5	166.5	588
atoll_s2_B	627	12	2	HOME	477	478	1	0	246.5	6.5	588
atoll_s2_B	629	7	5	HOP	479	480	1	0	110.5	62.5	588
atoll_s2_B	634	4	10	HOP	481	482	1	0	22.5	166.5	588
atoll_s3_A	7	4	12	HOME	1	2	1	0	200.5	8.5	653
atoll_s3_A	12	8	8	HOP	3	4	1	0	72.5	72.5	653
atoll_s3_A	29	13	5	HOP	8	10	2	0	8.5	200.5	653
atoll_s3_A	39	13	5	HOP	12	14	2	0	8.5	200.5	653
atoll_s3_A	46	12	3	RING	17	-1	636	1	6.5	222.5	653
atoll_s3_A	148	0	14	HOME	92	93	1	0	342.5	6.5	653
atoll_s3_A	150	5	11	HOP	94	95	1	0	162.5	18.5	653
atoll_s3_A	283	7	10	HOP	202	243	41	0	112.5	40.5	653
atoll_s3_A	340	7	9	HOP	252	293	41	0	98.5	50.5	653
atoll_s3_A	739	0	13	HOME	516	-1	137	1	320.5	8.5	653
atoll_s3_B	7	13	5	HOME	1	2	1	0	200.5	8.5	158
atoll_s3_B	12	9	9	HOP	3	4	1	0	72.5	72.5	158
atoll_s3_B	51	0	16	HOP	20	-1	138	1	8.5	392.5	158
drakkarfjord_s1_A	7	5	23	HOME	1	2	1	0	804.5	8.5	765
drakkarfjord_s1_A	11	10	20	HOP	3	4	1	0	512.5	76.5	765
drakkarfjord_s1_A	13	14	16	HOP	5	6	1	0	288.5	204.5	765
drakkarfjord_s1_A	14	18	12	HOP	7	8	1	0	128.5	396.5	765
drakkarfjord_s1_A	15	22	8	HOP	9	10	1	0	32.5	652.5	765
drakkarfjord_s1_A	451	5	25	HOME	147	148	1	0	882.5	6.5	765
drakkarfjord_s1_A	464	10	21	HOP	150	151	1	0	544.5	68.5	765
drakkarfjord_s1_A	481	14	15	HOP	154	155	1	0	266.5	222.5	765
drakkarfjord_s1_A	570	28	8	HOP	173	174	1	0	14.5	922.5	765
drakkarfjord_s1_A	682	5	25	HOME	204	205	1	0	882.5	6.5	765
drakkarfjord_s1_A	715	12	20	HOP	210	211	1	0	450.5	110.5	765
drakkarfjord_s1_A	734	16	15	HOP	214	215	1	0	220.5	272.5	765
drakkarfjord_s1_A	752	22	11	HOP	218	219	1	0	62.5	562.5	765
drakkarfjord_s1_A	821	5	25	HOME	235	236	1	0	882.5	6.5	765
drakkarfjord_s1_A	835	9	21	HOP	237	238	1	0	578.5	54.5	765
drakkarfjord_s1_A	858	16	15	HOP	244	245	1	0	220.5	272.5	765
drakkarfjord_s1_A	874	22	11	HOP	248	249	1	0	62.5	562.5	765
drakkarfjord_s1_A	953	3	28	HOP	266	-1	499	1	1104.5	12.5	765
drakkarfjord_s1_A	954	2	27	HOME	266	267	1	0	1106.5	6.5	765
drakkarfjord_s1_A	972	8	22	HOP	271	272	1	0	648.5	36.5	765
drakkarfjord_s1_A	987	12	18	HOP	273	274	1	0	392.5	132.5	765
drakkarfjord_s1_A	1004	17	13	HOP	277	278	1	0	162.5	342.5	765
drakkarfjord_s1_A	1008	22	9	HOP	280	281	1	0	40.5	620.5	765
drakkarfjord_s1_A	1101	11	14	HOP	302	348	46	0	330.5	182.5	765
drakkarfjord_s1_A	1150	12	18	HOP	315	356	41	0	392.5	132.5	765
drakkarfjord_s1_A	1182	16	22	HOP	322	363	41	0	416.5	188.5	765
drakkarfjord_s1_A	1215	15	27	HOP	329	370	41	0	638.5	162.5	765
drakkarfjord_s1_A	1240	10	28	HOP	336	377	41	0	824.5	68.5	765
drakkarfjord_s1_A	1721	4	20	HOP	462	-1	303	1	746.5	22.5	765
drakkarfjord_s1_A	1748	1	15	HOP	469	510	41	0	760.5	92.5	765
drakkarfjord_s1_A	1775	0	9	HOP	477	518	41	0	722.5	246.5	765
drakkarfjord_s1_A	1806	4	5	HOP	488	-1	277	1	506.5	382.5	765
drakkarfjord_s1_A	1830	10	7	HOP	495	536	41	0	278.5	362.5	765
drakkarfjord_s1_A	1866	14	11	HOP	506	547	41	0	198.5	314.5	765
drakkarfjord_s1_A	1968	10	10	HOP	540	593	53	0	302.5	266.5	765
drakkarfjord_s1_A	2027	13	5	HOP	558	599	41	0	182.5	490.5	765
drakkarfjord_s1_A	2051	17	7	HOP	565	606	41	0	96.5	516.5	765
drakkarfjord_s1_A	2068	18	11	HOP	571	575	4	0	114.5	422.5	765
drakkarfjord_s1_A	2082	19	14	HOP	576	617	41	0	146.5	382.5	765
drakkarfjord_s1_A	2106	25	14	HOP	583	-1	182	1	92.5	616.5	765
drakkarfjord_s1_A	2190	24	18	HOP	609	676	67	0	188.5	504.5	765
drakkarfjord_s1_A	2204	25	23	HOP	614	655	41	0	344.5	508.5	765
drakkarfjord_s1_A	2241	27	28	HOP	626	667	41	0	552.5	612.5	765
drakkarfjord_s1_A	2267	22	26	HOP	634	675	41	0	482.5	382.5	765
drakkarfjord_s1_A	2283	17	28	HOP	640	681	41	0	642.5	222.5	765
drakkarfjord_s1_A	2308	12	28	HOP	648	689	41	0	762.5	102.5	765
drakkarfjord_s1_A	2519	8	23	HOP	714	715	1	0	684.5	32.5	765
drakkarfjord_s1_A	2525	12	19	HOP	716	717	1	0	420.5	120.5	765
drakkarfjord_s1_A	2535	1	22	HOME	717	718	1	0	956.5	8.5	765
drakkarfjord_s1_A	2537	15	14	HOP	718	740	22	0	222.5	266.5	765
drakkarfjord_s1_A	2540	5	18	HOP	719	720	1	0	644.5	48.5	765
drakkarfjord_s1_A	2550	9	14	HOP	721	722	1	0	396.5	152.5	765
drakkarfjord_s1_A	2554	14	11	HOP	723	724	1	0	198.5	314.5	765
drakkarfjord_s1_A	2564	19	8	HOP	725	726	1	0	68.5	544.5	765
drakkarfjord_s1_A	2616	20	12	HOP	741	742	1	0	98.5	462.5	765
drakkarfjord_s1_A	2621	24	14	HOP	743	744	1	0	96.5	572.5	765
drakkarfjord_s1_A	2630	24	14	HOP	745	746	1	0	96.5	572.5	765
drakkarfjord_s1_A	2634	24	14	HOP	747	748	1	0	96.5	572.5	765
drakkarfjord_s1_B	7	24	6	HOME	1	2	1	0	804.5	8.5	141
drakkarfjord_s1_B	11	19	9	HOP	3	4	1	0	512.5	76.5	141
drakkarfjord_s1_B	13	15	13	HOP	5	6	1	0	288.5	204.5	141
drakkarfjord_s1_B	14	11	17	HOP	7	8	1	0	128.5	396.5	141
drakkarfjord_s1_B	15	7	21	HOP	9	10	1	0	32.5	652.5	141
drakkarfjord_s2_A	7	5	23	HOME	1	2	1	0	804.5	8.5	485
drakkarfjord_s2_A	11	10	20	HOP	3	4	1	0	512.5	76.5	485
drakkarfjord_s2_A	13	14	16	HOP	5	6	1	0	288.5	204.5	485
drakkarfjord_s2_A	14	18	12	HOP	7	8	1	0	128.5	396.5	485
drakkarfjord_s2_A	15	22	8	HOP	9	10	1	0	32.5	652.5	485
drakkarfjord_s2_A	529	7	24	HOP	288	289	1	0	760.5	20.5	485
drakkarfjord_s2_A	563	16	15	HOP	300	301	1	0	220.5	272.5	485
drakkarfjord_s2_A	790	16	25	HOP	372	422	50	0	530.5	182.5	485
drakkarfjord_s2_B	7	24	6	HOME	1	2	1	0	804.5	8.5	235
drakkarfjord_s2_B	11	19	9	HOP	3	4	1	0	512.5	76.5	235
drakkarfjord_s2_B	13	15	13	HOP	5	6	1	0	288.5	204.5	235
drakkarfjord_s2_B	14	11	17	HOP	7	8	1	0	128.5	396.5	235
drakkarfjord_s2_B	15	7	21	HOP	9	10	1	0	32.5	652.5	235
drakkarfjord_s3_A	7	5	23	HOME	1	2	1	0	804.5	8.5	999
drakkarfjord_s3_A	11	10	20	HOP	3	4	1	0	512.5	76.5	999
drakkarfjord_s3_A	13	14	16	HOP	5	6	1	0	288.5	204.5	999
drakkarfjord_s3_A	14	18	12	HOP	7	8	1	0	128.5	396.5	999
drakkarfjord_s3_A	15	22	8	HOP	9	10	1	0	32.5	652.5	999
drakkarfjord_s3_A	451	14	24	HOP	168	209	41	0	536.5	132.5	999
drakkarfjord_s3_A	529	9	22	HOP	192	193	1	0	612.5	48.5	999
drakkarfjord_s3_A	545	14	16	HOP	197	198	1	0	288.5	204.5	999
drakkarfjord_s3_A	560	22	11	HOP	204	205	1	0	62.5	562.5	999
drakkarfjord_s3_A	633	6	24	HOP	232	233	1	0	800.5	12.5	999
drakkarfjord_s3_A	789	1	26	HOME	277	284	7	0	1112.5	4.5	999
drakkarfjord_s3_A	810	1	20	HOP	284	-1	715	1	890.5	22.5	999
drakkarfjord_s3_A	811	5	22	HOP	284	285	1	0	768.5	12.5	999
drakkarfjord_s3_A	824	11	18	HOP	288	289	1	0	422.5	114.5	999
drakkarfjord_s3_A	839	17	13	HOP	293	294	1	0	162.5	342.5	999
drakkarfjord_s3_A	853	24	9	HOP	298	299	1	0	26.5	702.5	999
drakkarfjord_s3_A	909	12	12	HOP	314	355	41	0	266.5	246.5	999
drakkarfjord_s3_A	926	5	25	HOME	318	319	1	0	882.5	6.5	999
drakkarfjord_s3_A	938	10	21	HOP	321	322	1	0	544.5	68.5	999
drakkarfjord_s3_A	956	15	15	HOP	326	327	1	0	242.5	246.5	999
drakkarfjord_s3_A	978	20	11	HOP	332	333	1	0	84.5	488.5	999
drakkarfjord_s3_A	1028	18	27	HOP	346	-1	653	1	578.5	246.5	999
drakkarfjord_s3_A	1046	4	22	HOME	351	352	1	0	812.5	8.5	999
drakkarfjord_s3_A	1056	9	18	HOP	354	355	1	0	488.5	84.5	999
drakkarfjord_s3_A	1073	16	14	HOP	359	360	1	0	200.5	292.5	999
drakkarfjord_s3_A	1089	22	9	HOP	364	365	1	0	40.5	620.5	999
drakkarfjord_s3_A	1140	5	25	HOME	380	381	1	0	882.5	6.5	999
drakkarfjord_s3_A	1147	9	21	HOP	382	383	1	0	578.5	54.5	999
drakkarfjord_s3_A	1160	14	16	HOP	386	387	1	0	288.5	204.5	999
drakkarfjord_s3_A	1176	20	11	HOP	391	392	1	0	84.5	488.5	999
drakkarfjord_s3_A	1222	8	9	HOP	406	-1	593	1	362.5	270.5	999
drakkarfjord_s3_A	1234	1	22	HOME	409	410	1	0	956.5	8.5	999
drakkarfjord_s3_A	1253	9	18	HOP	415	416	1	0	488.5	84.5	999
drakkarfjord_s3_A	1270	16	14	HOP	420	421	1	0	200.5	292.5	999
drakkarfjord_s3_A	1284	21	9	HOP	424	425	1	0	50.5	582.5	999
drakkarfjord_s3_A	1315	20	16	HOP	434	-1	565	1	174.5	378.5	999
drakkarfjord_s3_A	1338	22	20	HOP	441	-1	558	1	260.5	400.5	999
drakkarfjord_s3_B	7	24	6	HOME	1	2	1	0	804.5	8.5	999
drakkarfjord_s3_B	11	19	9	HOP	3	4	1	0	512.5	76.5	999
drakkarfjord_s3_B	13	15	13	HOP	5	6	1	0	288.5	204.5	999
drakkarfjord_s3_B	14	11	17	HOP	7	8	1	0	128.5	396.5	999
drakkarfjord_s3_B	15	7	21	HOP	9	10	1	0	32.5	652.5	999
drakkarfjord_s3_B	406	24	7	HOP	262	263	1	0	768.5	12.5	999
drakkarfjord_s3_B	430	14	14	HOP	273	274	1	0	242.5	246.5	999
drakkarfjord_s3_B	451	1	22	HOP	289	-1	710	1	8.5	956.5	999
drakkarfjord_s3_B	532	24	7	HOP	377	-1	622	1	768.5	12.5	999
drakkarfjord_s3_B	542	24	4	HOME	396	397	1	0	882.5	6.5	999
drakkarfjord_s3_B	552	15	13	HOP	408	409	1	0	288.5	204.5	999
drakkarfjord_s3_B	562	5	22	HOP	421	425	4	0	12.5	768.5	999
drakkarfjord_s3_B	580	24	4	HOME	457	458	1	0	882.5	6.5	999
drakkarfjord_s3_B	584	15	13	HOP	469	470	1	0	288.5	204.5	999
drakkarfjord_s3_B	595	25	3	HOME	501	502	1	0	968.5	4.5	999
drakkarfjord_s3_B	604	15	14	HOP	516	517	1	0	266.5	222.5	999
drakkarfjord_s3_B	626	23	4	HOP	548	549	1	0	840.5	12.5	999
drakkarfjord_s3_B	637	15	15	HOP	561	562	1	0	246.5	242.5	999
drakkarfjord_s3_B	660	24	3	HOME	593	594	1	0	924.5	8.5	999
drakkarfjord_s3_B	670	15	15	HOP	608	609	1	0	246.5	242.5	999
drakkarfjord_s3_B	680	23	4	HOP	640	641	1	0	840.5	12.5	999
drakkarfjord_s3_B	686	15	15	HOP	653	654	1	0	246.5	242.5	999
drakkarfjord_s3_B	706	25	3	HOME	687	688	1	0	968.5	4.5	999
drakkarfjord_s3_B	715	15	12	HOP	700	701	1	0	312.5	188.5	999
drakkarfjord_s3_B	724	6	21	HOP	712	713	1	0	24.5	692.5	999
drakkarfjord_s3_B	743	28	7	HOME	770	771	1	0	956.5	8.5	999
drakkarfjord_s3_B	744	24	11	HOP	772	773	1	0	644.5	48.5	999
drakkarfjord_s3_B	747	16	14	HOP	777	778	1	0	292.5	200.5	999
drakkarfjord_s3_B	765	25	3	HOME	834	835	1	0	968.5	4.5	999
drakkarfjord_s3_B	766	21	7	HOP	836	837	1	0	648.5	36.5	999
drakkarfjord_s3_B	769	15	12	HOP	841	842	1	0	312.5	188.5	999
drakkarfjord_s3_B	773	6	21	HOP	853	854	1	0	24.5	692.5	999
drakkarfjord_s3_B	792	25	3	HOME	910	911	1	0	968.5	4.5	999
drakkarfjord_s3_B	793	21	7	HOP	912	913	1	0	648.5	36.5	999
drakkarfjord_s3_B	796	15	12	HOP	917	918	1	0	312.5	188.5	999
glacierkeep_s1_A	7	14	5	HOME	1	2	1	0	462.5	6.5	209
glacierkeep_s1_A	11	15	11	HOP	3	4	1	0	240.5	72.5	209
glacierkeep_s1_A	13	16	17	HOP	5	6	1	0	92.5	212.5	209
glacierkeep_s1_A	14	16	23	HOP	7	8	1	0	14.5	422.5	209
glacierkeep_s1_B	7	14	24	HOME	1	2	1	0	462.5	6.5	999
glacierkeep_s1_B	11	15	18	HOP	3	4	1	0	240.5	72.5	999
glacierkeep_s1_B	13	16	12	HOP	5	6	1	0	92.5	212.5	999
glacierkeep_s1_B	14	16	6	HOP	7	8	1	0	14.5	422.5	999
glacierkeep_s2_A	7	14	5	HOME	1	2	1	0	462.5	6.5	172
glacierkeep_s2_A	11	15	11	HOP	3	4	1	0	240.5	72.5	172
glacierkeep_s2_A	13	16	17	HOP	5	6	1	0	92.5	212.5	172
glacierkeep_s2_A	14	16	23	HOP	7	8	1	0	14.5	422.5	172
glacierkeep_s2_B	7	14	24	HOME	1	2	1	0	462.5	6.5	999
glacierkeep_s2_B	11	15	18	HOP	3	4	1	0	240.5	72.5	999
glacierkeep_s2_B	13	16	12	HOP	5	6	1	0	92.5	212.5	999
glacierkeep_s2_B	14	16	6	HOP	7	8	1	0	14.5	422.5	999
glacierkeep_s3_A	7	14	5	HOME	1	2	1	0	462.5	6.5	999
glacierkeep_s3_A	11	15	11	HOP	3	4	1	0	240.5	72.5	999
glacierkeep_s3_A	13	16	17	HOP	5	6	1	0	92.5	212.5	999
glacierkeep_s3_A	14	15	23	HOP	7	8	1	0	12.5	420.5	999
glacierkeep_s3_B	7	14	24	HOME	1	2	1	0	462.5	6.5	999
glacierkeep_s3_B	11	15	18	HOP	3	4	1	0	240.5	72.5	999
glacierkeep_s3_B	13	16	12	HOP	5	6	1	0	92.5	212.5	999
glacierkeep_s3_B	14	16	6	HOP	7	8	1	0	14.5	422.5	999
glacierkeep_s3_B	468	24	25	HOP	972	-1	27	1	596.5	92.5	999
midgard_s1_A	7	5	3	HOME	1	2	1	0	1014.5	6.5	258
midgard_s1_A	11	8	8	HOP	3	4	1	0	684.5	60.5	258
midgard_s1_A	17	12	12	HOP	5	6	1	0	420.5	180.5	258
midgard_s1_A	21	16	16	HOP	7	8	1	0	220.5	364.5	258
midgard_s1_A	27	20	20	HOP	9	10	1	0	84.5	612.5	258
midgard_s1_A	30	24	24	HOP	11	-1	247	1	12.5	924.5	258
midgard_s1_A	68	24	28	HOP	28	37	9	0	8.5	1112.5	258
midgard_s1_B	7	26	24	HOME	1	2	1	0	1014.5	6.5	248
midgard_s1_B	11	21	21	HOP	3	4	1	0	684.5	60.5	248
midgard_s1_B	17	17	17	HOP	5	6	1	0	420.5	180.5	248
midgard_s1_B	24	13	13	HOP	7	8	1	0	220.5	364.5	248
midgard_s1_B	26	9	9	HOP	9	10	1	0	84.5	612.5	248
midgard_s1_B	32	5	5	HOP	11	-1	237	1	12.5	924.5	248
midgard_s2_A	7	5	3	HOME	1	2	1	0	1014.5	6.5	276
midgard_s2_A	11	8	8	HOP	3	4	1	0	684.5	60.5	276
midgard_s2_A	17	12	12	HOP	5	6	1	0	420.5	180.5	276
midgard_s2_A	20	16	16	HOP	7	8	1	0	220.5	364.5	276
midgard_s2_A	24	20	20	HOP	9	10	1	0	84.5	612.5	276
midgard_s2_A	30	24	24	HOP	11	15	4	0	12.5	924.5	276
midgard_s2_A	34	24	26	RING	14	-1	262	1	6.5	1014.5	276
midgard_s2_A	121	29	27	RING	46	-1	230	1	6.5	1302.5	276
midgard_s2_B	7	26	24	HOME	1	2	1	0	1014.5	6.5	119
midgard_s2_B	11	21	21	HOP	3	4	1	0	684.5	60.5	119
midgard_s2_B	17	17	17	HOP	5	6	1	0	420.5	180.5	119
midgard_s2_B	22	13	13	HOP	7	8	1	0	220.5	364.5	119
midgard_s2_B	25	9	9	HOP	9	10	1	0	84.5	612.5	119
midgard_s2_B	30	5	5	HOP	11	-1	108	1	12.5	924.5	119
midgard_s2_B	191	15	20	HOP	65	66	1	0	462.5	174.5	119
midgard_s3_A	7	5	3	HOME	1	2	1	0	1014.5	6.5	167
midgard_s3_A	11	8	8	HOP	3	4	1	0	684.5	60.5	167
midgard_s3_A	17	12	12	HOP	5	6	1	0	420.5	180.5	167
midgard_s3_A	21	16	16	HOP	7	8	1	0	220.5	364.5	167
midgard_s3_A	27	20	20	HOP	9	10	1	0	84.5	612.5	167
midgard_s3_A	30	23	25	HOP	11	12	1	0	14.5	926.5	167
midgard_s3_A	59	25	28	RING	24	34	10	0	4.5	1156.5	167
midgard_s3_A	99	25	28	RING	43	52	9	0	4.5	1156.5	167
midgard_s3_B	7	26	24	HOME	1	2	1	0	1014.5	6.5	248
midgard_s3_B	11	21	21	HOP	3	4	1	0	684.5	60.5	248
midgard_s3_B	17	17	17	HOP	5	6	1	0	420.5	180.5	248
midgard_s3_B	24	13	13	HOP	7	8	1	0	220.5	364.5	248
midgard_s3_B	26	9	9	HOP	9	10	1	0	84.5	612.5	248
midgard_s3_B	32	5	5	HOP	11	-1	237	1	12.5	924.5	248
nordkap_s1_A	7	9	9	HOME	1	2	1	0	90.5	6.5	294
nordkap_s1_A	11	10	15	HOP	3	4	1	0	12.5	72.5	294
nordkap_s1_A	17	11	20	RING	6	-1	288	1	4.5	184.5	294
nordkap_s1_B	7	9	16	HOME	1	2	1	0	90.5	6.5	499
nordkap_s1_B	11	10	10	HOP	3	4	1	0	12.5	72.5	499
nordkap_s1_B	218	12	16	HOP	128	129	1	0	96.5	12.5	499
nordkap_s1_B	279	10	4	RING	172	-1	327	1	6.5	210.5	499
nordkap_s1_B	302	12	15	HOP	212	213	1	0	78.5	18.5	499
nordkap_s2_A	7	9	9	HOME	1	2	1	0	90.5	6.5	320
nordkap_s2_A	11	10	15	HOP	3	4	1	0	12.5	72.5	320
nordkap_s2_A	25	10	21	RING	8	14	6	0	6.5	210.5	320
nordkap_s2_B	7	9	16	HOME	1	2	1	0	90.5	6.5	552
nordkap_s2_B	11	10	10	HOP	3	4	1	0	12.5	72.5	552
nordkap_s2_B	18	11	5	RING	7	9	2	0	4.5	184.5	552
nordkap_s2_B	94	9	9	RING	53	-1	499	1	6.5	90.5	552
nordkap_s2_B	255	11	16	HOME	169	170	1	0	92.5	8.5	552
nordkap_s2_B	534	11	17	HOME	294	295	1	0	112.5	4.5	552
nordkap_s2_B	816	12	15	HOP	377	-1	175	1	78.5	18.5	552
nordkap_s2_B	839	13	20	HOP	385	503	118	0	194.5	14.5	552
nordkap_s2_B	1099	7	19	HOME	481	482	1	0	162.5	6.5	552
nordkap_s2_B	1187	12	16	HOP	516	517	1	0	96.5	12.5	552
nordkap_s2_B	1191	11	10	HOP	518	519	1	0	14.5	74.5	552
nordkap_s3_A	7	9	9	HOME	1	2	1	0	90.5	6.5	342
nordkap_s3_A	11	10	15	HOP	3	4	1	0	12.5	72.5	342
nordkap_s3_B	7	9	16	HOME	1	2	1	0	90.5	6.5	140
nordkap_s3_B	11	10	10	HOP	3	4	1	0	12.5	72.5	140
nordkap_s3_B	73	12	7	RING	40	-1	100	1	6.5	138.5	140
